0.3875	0.1
0.0	0.3
0.0	0.5
1.8075	0.7
1.825	0.9
0.0	1.1
0.0	1.3
1.755	1.5
0.58	1.7
0.7375	1.9
0.7725	2.1
0.0	2.3
0.7375	2.5
0.0	2.7
0.7025	2.9
5.7025	3.1
1.5275	3.3
6.615	3.5
4.4925	3.7
10.3175	3.9
5.545	4.1
7.475	4.3
10.23	4.5
4.195	4.7
1.2475	4.9
1.16	5.1
1.23	5.3
2.4925	5.5
0.0	5.7
0.65	5.9
0.0	6.1
0.0	6.3
0.0	6.5
0.0	6.7
0.0	6.9
0.0	7.1
0.0	7.3
0.0	7.5
0.0	7.7
0.0	7.9
