0.1	0.0
0.3	0.0
0.5	0.0
0.7	0.0
0.9	0.0
1.1	0.0
1.3	1.0
1.5	2.0
1.7	1.0
1.9	1.0
2.1	3.0
2.3	3.0
2.5	4.0
2.7	17.0
2.9	23.0
3.1	39.0
3.3	61.0
3.5	70.0
3.7	93.0
3.9	102.0
4.1	108.0
4.3	72.0
4.5	95.0
4.7	71.0
4.9	65.0
5.1	59.0
5.3	37.0
5.5	30.0
5.7	20.0
5.9	11.0
6.1	7.0
6.3	1.0
6.5	3.0
6.7	0.0
6.9	1.0
7.1	0.0
7.3	0.0
7.5	0.0
7.7	0.0
7.9	0.0
