250.40701674,37.21222916,18.4579734802,17.1093978882,21.1154994965,16.5280952454,16.2499961853
250.34133426,37.25992815,23.7909564972,22.544839859,25.1331691742,20.4512653351,19.4688167572
250.34994772,37.25189993,22.0045528412,20.5613574982,24.5308055878,19.6630325317,19.2668075562
250.33547855,37.29137232,21.4704170227,21.0505523682,23.714012146,20.7250061035,20.6450309753
250.33134687,37.2924118,21.7661952972,20.4315738678,24.9349651337,19.1802120209,18.652223587
250.41303715,37.18160518,20.1281394958,18.7507858276,22.6021900177,17.5195846558,16.9107341766
250.51112426,37.10407672,15.2279434204,14.8951616287,16.2672653198,14.7818660736,14.8087739944
250.47133173,37.12064365,22.1656284332,20.952922821,23.4945411682,20.228225708,19.7803592682
250.46979534,37.13971664,16.8095607758,15.8104953766,19.1440696716,15.4223308563,15.2559614182
250.31928663,37.28011242,23.5623092651,22.8303394318,24.6112651825,22.0895080566,22.6460170746
250.38602757,37.215956,24.0379600525,22.4195671082,25.436164856,21.5219154358,21.8292675018
250.39147174,37.22370508,24.0081310272,22.3283958435,24.1248149872,21.1243629456,21.3321266174
250.38475428,37.22720499,24.0667095184,22.5584812164,23.7623920441,21.2821445465,20.9982776642
250.37521205,37.23417736,24.9062194824,22.6981258392,24.8661823273,23.7748126984,23.5635681152
250.36021513,37.2647039,22.839931488,21.8661308289,23.5695571899,21.0527877808,20.8362121582
250.3502297,37.24746558,21.1753520966,20.3830757141,23.2899875641,20.0791091919,19.8461875916
250.47365604,37.12754746,19.883146286,19.1070213318,22.0664768219,18.8101520538,18.7093257904
250.33258914,37.28029616,22.3576259613,21.2413387299,24.9537067413,20.9408855438,21.6847991943
250.41204198,37.2014611,20.8702468872,19.7352237701,22.7898979187,19.1686420441,18.9609966278
250.30482057,37.29528202,22.1515388489,21.7448291779,23.043712616,21.7053337097,22.0131130219
250.39209502,37.21444884,18.6141529083,17.9825019836,20.3180789948,17.7402496338,17.6394252777
250.3904514,37.23310566,18.2578296661,17.6351127625,19.8832645416,17.4071025848,17.333322525
250.38682426,37.23974755,23.4852905273,22.9867897034,23.7327651978,21.9244995117,21.508020401
250.3854749,37.24164822,19.846534729,19.5455551147,20.9509983063,19.428319931,19.5099258423
250.38555479,37.21067296,14.9255065918,14.511800766,16.2120170593,14.3920173645,14.3885574341
250.36282531,37.24321171,24.9256458282,23.023355484,24.1968688965,21.7651081085,21.0578975677
250.38173324,37.21399991,19.3323001862,18.7974567413,20.8060970306,18.6101112366,18.4949073792
250.42682469,37.16692221,20.9419555664,19.5817928314,23.1295681,18.6799163818,18.2820491791
250.52025769,37.09740296,20.2721138,19.1100616455,22.6222229004,18.6616706848,18.4805660248
250.40706699,37.19260198,21.7365665436,20.3783092499,23.2594013214,19.3653678894,18.8592834473
250.42699077,37.18078962,20.5234794617,20.345457077,20.4105739594,20.2150535583,20.4299240112
250.52973308,37.06175119,20.9460124969,19.7963294983,22.7689552307,19.2940235138,19.0314178467
250.42553873,37.1728028,21.5763378143,21.0471172333,22.6836261749,20.8510742188,20.9970684052
250.39688125,37.20584519,24.1418361664,22.4999923706,22.8905620575,23.2410507202,23.0967845917
250.4149191,37.19187997,23.4745140076,21.9126853943,23.9489803314,20.3516712189,19.5535240173
250.42300246,37.17400737,24.2930183411,22.0722980499,23.6629772186,20.8642463684,20.4605579376
250.42354405,37.16592665,23.1579284668,22.3765106201,23.4309234619,22.2123699188,22.3350791931
250.45365203,37.16156293,23.3249034882,21.7867221832,25.4349327087,20.5567569733,19.7633743286
250.4613046,37.13307772,21.4663925171,20.0379829407,24.3810005188,19.0158042908,18.726480484
250.40279335,37.19233701,24.9343166351,22.9233417511,25.7542457581,21.1558322906,20.2710666656
250.45011794,37.14339093,23.795293808,22.8530330658,24.9999370575,21.2260627747,21.1427402496
250.50112762,37.09054657,24.7859382629,23.0718517303,26.201461792,21.8648204803,20.7122783661
250.50258126,37.08444044,24.7082424164,22.8295459747,22.8112125397,21.7465839386,21.606672287
250.30738748,37.29423537,25.9831905365,24.6841831207,22.1975498199,23.6346645355,22.7389507294
250.5345327,37.08083774,16.1360721588,15.7639970779,17.3400020599,15.6308164597,15.6327724457
250.41396734,37.19704783,20.6819877625,19.5254230499,22.3981533051,19.0055351257,18.7678813934
250.55267286,37.0367029,18.0460128784,17.624294281,19.2979393005,17.4241943359,17.4146175385
250.5755073,37.01660766,21.6248989105,20.1202125549,25.7149295807,19.0045814514,18.5009326935
250.5260865,37.06427629,19.3623847961,18.2436523438,21.9074993134,17.7720413208,17.5975284576
250.56361389,37.03899749,21.7143611908,20.3396072388,25.4833488464,19.0112247467,18.3374500275
250.62433549,36.97094966,18.1049823761,17.3820285797,20.0892696381,17.1203041077,17.0388717651
250.59272648,37.01561837,20.9118232727,20.130279541,22.1089725494,19.8371372223,19.8194713593
250.57495528,37.02262185,24.9759140015,24.2551994324,22.09333992,23.7836456299,22.5484962463
250.51942731,37.09186545,22.0645999908,20.7913341522,22.6894626617,20.2013702393,20.0801429749
250.62851376,36.97939218,17.1762981415,16.6529998779,18.5997867584,16.4392642975,16.3678436279
250.64218258,36.95528624,22.6449508667,21.7566642761,23.5524082184,21.3689136505,21.0165576935
250.55293872,37.05553315,20.7340259552,20.4936447144,21.5640945435,20.3089447021,20.5016040802
250.66210948,36.9384425,22.6647205353,22.0660037994,22.7963066101,22.4431114197,22.1955986023
250.58268101,37.01772495,23.3011245728,21.4346885681,25.0184898376,20.729391098,20.3179988861
250.57950016,37.01150525,23.3882598877,22.1721076965,25.5317611694,21.3797798157,21.1047344208
250.56078943,37.02163502,23.5790939331,22.7646102905,23.5566959381,21.9099617004,22.4817962646
250.66774042,36.92451026,22.7550582886,23.3580665588,24.3290405273,22.0676460266,23.4548454285
250.62724606,36.97051649,24.0534763336,23.5863571167,23.0903186798,20.8417434692,19.9806785583
250.73497408,36.85543588,19.0508422852,18.0472984314,21.3135757446,17.6817150116,17.4654579163
250.71788139,36.87609806,21.1848888397,19.8689231873,22.9611587524,18.6515254974,18.0603675842
250.72364159,36.86501364,21.382648468,19.9770298004,24.7460327148,19.2715110779,18.9722614288
250.71287467,36.87147466,25.3284034729,25.635093689,22.4379520416,23.6066894531,22.20977211
250.68057699,36.92104741,23.7823295593,22.5853118896,24.7404708862,21.0778980255,20.5637569427
250.62565506,36.95350213,19.2404384613,18.7326869965,20.5088844299,18.540189743,18.4929046631
250.57262859,37.03600266,20.9319534302,20.5684528351,21.9264068604,20.3629760742,20.3825035095
250.72434394,36.87164589,23.7196178436,23.4563446045,25.7048397064,21.8011665344,21.3458862305
250.7115494,36.86180475,22.2291088104,21.7208900452,23.1583786011,21.4433822632,21.6722717285
250.59449864,37.00452934,22.2415790558,20.4051513672,22.7877082825,19.8201332092,19.6975841522
250.58963839,37.00191626,21.9365215302,20.738609314,24.8357143402,20.1975727081,20.0208244324
250.5942635,36.99866273,21.7700481415,21.1138858795,22.4513664246,21.0132064819,21.6719112396
250.601582,36.99143692,22.3782730103,21.1444797516,25.1862468719,20.1130199432,19.5311317444
250.58836615,37.02216315,23.8442211151,22.2034187317,25.1697101593,21.5690326691,21.4672889709
250.54603402,37.06574016,23.6792297363,22.8363552094,24.6884479523,21.0725383759,20.5510215759
250.65045851,36.93302696,24.9216842651,21.9551792145,24.9403839111,20.6953983307,20.3724765778
250.64429646,36.96044146,22.9032726288,21.9019508362,23.6411571503,21.74177742,21.1465892792
250.74043605,36.83072602,15.5688009262,14.9750576019,17.3014812469,14.7676324844,14.6944189072
250.8038842,36.78496426,23.6655464172,22.5514125824,24.9035243988,21.0141620636,20.7262706757
250.72233736,36.87245403,23.2207489014,21.8290042877,24.8304691315,21.4856948853,23.369386673
250.78879318,36.79984657,22.2516098022,22.2468128204,23.7178916931,22.5879554749,22.8071155548
250.8104156,36.76533011,22.6483764648,22.3819694519,23.3764705658,22.4519958496,21.5245075226
250.74433705,36.84617316,17.869808197,17.5084934235,18.9168491364,17.3841133118,17.3868026733
250.53227558,37.06650987,23.0421466827,21.8660335541,24.8935451508,21.2340621948,20.608631134
250.55885754,37.02713684,23.2169036865,22.3860740662,24.797706604,22.5871238708,22.154794693
250.7772678,36.79458216,14.5841226578,14.1153373718,15.875787735,13.9608001709,13.9246234894
250.74807383,36.8291877,20.717212677,20.2926025391,22.1569404602,20.1512870789,20.2241287231
250.74915657,36.82967919,26.2042541504,23.6328773499,25.9551486969,22.0233135223,21.3789272308
250.80362927,36.78625347,21.3086738586,19.8714809418,22.5356178284,18.5778942108,17.9361343384
250.85347103,36.72491449,23.0767612457,22.7672538757,24.88331604,21.7322654724,22.3363647461
250.78798348,36.78666279,22.3702907562,20.9412460327,25.0611248016,20.0496692657,19.5319805145
250.84683597,36.72950213,21.8497219086,21.0234527588,25.1063690186,20.7152137756,20.3544692993
250.7887204,36.7955768,23.7348823547,22.0208873749,24.5581207275,20.515542984,20.120470047
250.78654219,36.7887478,23.5881156921,21.2425537109,24.558801651,20.1043205261,19.4119529724
250.78645704,36.78438344,25.8829479218,24.7178001404,24.4814300537,22.1084251404,21.2731761932
251.03540994,36.51473091,20.2579097748,19.9660415649,21.2061882019,19.8584594727,19.8025856018
250.95402172,36.60466358,22.5375862122,20.8573532104,23.968580246,19.4380741119,18.5740394592
250.94814696,36.61821539,20.2411155701,19.4562778473,21.9438037872,19.0849781036,18.9236469269
250.90663733,36.65293618,18.8776454926,18.5358943939,19.7333068848,18.4112281799,18.3280334473
251.0195146,36.54376767,20.6566429138,20.402135849,21.6471061707,20.2256889343,20.1520080566
250.82021218,36.76124662,25.6820297241,24.0746154785,21.8721370697,25.3989048004,22.886548996
250.90376533,36.66682788,22.8180389404,21.9334983826,25.162405014,20.4794712067,19.9871692657
250.77707659,36.81426287,20.164855957,19.2742919922,23.4886245728,18.903383255,18.8070926666
250.82899674,36.74315908,17.8585414886,17.1458015442,19.8122882843,16.9132137299,16.8267593384
250.83929717,36.74013294,18.9592628479,18.343290329,20.5192775726,18.1139297485,18.0282478333
250.92873306,36.64469459,23.0322360992,21.5208377838,25.55427742,21.4109153748,21.1818275452
250.99536093,36.56961527,23.3125782013,21.8339958191,23.7226848602,20.7248153687,20.0848007202
251.06570775,36.48520798,18.2819309235,17.8767147064,19.4163761139,17.7165565491,17.7063560486
251.06170756,36.49521279,15.2018575668,14.8215370178,16.3588085175,14.693107605,14.7008180618
250.97670149,36.57785103,20.8643741608,19.3976421356,22.6825428009,18.1325397491,17.4758529663
251.14194438,36.40545696,17.9634075165,17.5550231934,19.093832016,17.4266223907,17.4134483337
250.99888402,36.55934887,21.4832687378,20.0572605133,22.7178020477,18.8917884827,18.3454284668
251.00966382,36.55581626,20.4592838287,19.0657787323,23.9833908081,17.6757297516,16.96925354
250.9374216,36.62024429,23.4667720795,22.5251789093,22.9318466187,22.7250709534,21.272693634
251.02289673,36.54051004,22.6426029205,21.9178886414,22.9597625732,21.7591228485,21.8712692261
251.04684795,36.51732405,22.6514167786,21.6084384918,23.4381084442,20.3900775909,19.8007049561
250.75309891,37.23031911,14.5649957657,13.8864622116,16.3788032532,13.5934658051,13.4818201065
250.75212923,37.22975069,21.5413265228,24.7477741241,24.5455265045,20.1049346924,20.4370880127
250.67647296,37.29584209,18.532207489,18.104434967,19.7902870178,17.9452667236,17.9006977081
250.73128231,37.2855259,18.120557785,17.5141429901,19.8144760132,17.3149471283,17.2413139343
250.72437154,37.27855248,19.0641059875,18.7115688324,20.0868282318,18.6069355011,18.5896854401
251.1673973,36.37753683,20.2193870544,18.8448448181,22.8618736267,17.8490848541,17.340669632
251.16612756,36.37599449,22.2138023376,21.8986186981,22.7286987305,22.0453529358,21.4483146667
251.08096485,36.47419992,24.2060966492,23.5567188263,22.7580051422,22.9178886414,20.5930595398
251.08460169,36.46603739,24.1576290131,24.0803489685,25.9523200989,23.817150116,20.5870399475
251.17639112,36.36401631,20.180809021,19.8635807037,21.1869373322,19.8285636902,19.8394508362
251.20327393,36.34146818,21.7382545471,20.2787723541,23.3532447815,19.4843215942,19.0727748871
250.68538221,37.29868965,16.625957489,16.2515010834,17.8030509949,16.1219615936,16.1099815369
250.70111333,37.26994779,16.0023975372,15.369562149,17.8387794495,15.174656868,15.1299724579
250.78872916,37.29966572,17.0475215912,16.3793792725,18.7151355743,16.1459789276,16.0596160889
250.8127052,37.2996984,17.8993587494,17.3342990875,19.4823951721,17.1688117981,17.1155185699
250.80272259,37.2973518,18.2509613037,17.1483001709,20.8312664032,16.7446117401,16.554523468
250.77875365,37.28341799,20.2511348724,19.0893306732,22.6811332703,18.6711025238,18.5102958679
250.79047237,37.27395922,23.2771930695,21.8230838776,23.6729850769,20.7514381409,20.3178710938
250.7573435,37.27735094,22.5372486115,22.182598114,24.8083705902,21.5930805206,21.4678916931
250.81751587,37.27584207,19.3094673157,18.3629436493,21.4180679321,18.0489063263,17.8285503387
250.84650204,37.2925021,18.9538135529,18.4542160034,20.2892951965,18.270647049,18.2333602905
250.74030136,37.28624902,19.7860393524,19.8713130951,20.0507411957,19.629901886,19.6690654755
250.73512195,37.25659133,21.4045639038,20.2090797424,23.8752365112,19.7669410706,19.638420105
250.75740562,37.26695029,22.7836647034,22.3311882019,25.1237640381,22.5482463837,20.9815101624
250.83306817,37.2975746,22.2818164825,20.7693328857,23.6098423004,19.1706047058,18.2956047058
250.75217583,37.24634363,21.7533397675,20.4030914307,23.8456268311,19.5145206451,19.0363693237
250.73515786,37.29986537,25.4332275391,24.8319015503,22.0844860077,23.4679336548,23.7292938232
250.72974043,37.29401064,21.2325801849,20.8856639862,22.1113204956,20.8559074402,20.6809368134
250.78234327,37.24820083,24.6035556793,24.9364471436,22.0084571838,24.7922058105,23.4357662201
250.77494298,37.29032937,20.3836746216,19.92146492,21.8062839508,19.8022651672,19.823343277
250.71769212,37.27610455,22.4322948456,22.1255550385,23.6268253326,21.6726512909,20.9595451355
250.77739819,37.26940343,17.9307556152,17.4838142395,19.2021789551,17.3019695282,17.244682312
250.74216556,37.23929008,17.7557945251,17.2557754517,19.0688362122,17.0934276581,17.0151367188
250.74080438,37.23900909,20.1097660065,19.2109375,23.65275383,18.9229259491,18.8526287079
250.74147247,37.23682234,21.4939289093,20.2670669556,22.8860988617,19.66614151,19.325340271
250.79938806,37.2663228,16.7654418945,15.5917358398,19.3957805634,15.1628046036,14.9613237381
250.72333753,37.25944897,22.8148612976,21.5990314484,25.1156406403,20.2786331177,19.7014827728
250.74249974,37.22733282,15.2739973068,14.6775007248,16.9107608795,14.4405870438,14.3545379639
250.7314484,37.25638348,23.0705986023,22.0567531586,25.4973716736,21.1234607697,20.179359436
250.78243441,37.27794071,23.0578975677,22.7186546326,22.9018039703,21.9279403687,23.3077201843
250.73321917,37.23714895,22.8788414001,23.9395637512,24.7871208191,23.3204269409,21.4256515503
250.72936368,37.29768118,21.3170528412,20.1409835815,22.420539856,19.6780395508,19.4262905121
250.74524613,37.29579725,20.7411632538,19.720790863,23.3642578125,19.4045810699,19.1695518494
250.73709691,37.2365129,22.7419033051,21.6753749847,22.9048576355,21.7042274475,22.1245632172
250.73320908,37.22604072,22.8480930328,22.8117542267,23.059343338,22.3515834808,22.8147926331
250.71276198,37.29071357,23.2949008942,22.2879505157,24.1597938538,21.3647823334,20.9103431702
250.71579914,37.27710233,23.4011306763,22.2027797699,25.1047363281,22.2012252808,21.5587482452
250.67928978,37.28220081,22.5281562805,21.5999679565,22.9353809357,21.0102272034,19.9856204987
250.75345294,37.28657997,22.8163471222,22.1354465485,23.7125434875,22.3478488922,21.1730537415
250.73693105,37.27407966,22.0842342377,21.7150211334,22.2574501038,21.5853843689,20.8895587921
250.73488631,37.24892277,25.5535354614,25.7838840485,24.8992519379,25.0240478516,20.6188411713
250.8329679,37.26509856,15.8798713684,14.9738826752,18.1214466095,14.6647882462,14.5125141144
250.81581407,37.2213068,17.5784244537,16.8773841858,19.4492855072,16.6513786316,16.5348377228
250.8181222,37.21909267,20.9542560577,20.5856113434,21.3709259033,20.349407196,20.2253170013
250.71239919,37.26060692,24.1414394379,22.5547866821,23.5345077515,22.5510311127,22.0054473877
250.78129723,37.29801616,24.0517177582,22.6199760437,25.4588699341,21.3975334167,21.5292816162
250.74498953,37.27639883,23.3035240173,22.0491905212,24.597070694,21.8119792938,20.9812698364
250.76110526,37.27268857,24.5766677856,22.6427974701,23.7148189545,22.6706428528,23.3757801056
250.73370447,37.23550621,23.6906089783,22.6601696014,24.8998775482,21.9566822052,20.7601070404
250.70563026,37.25579559,23.7099952698,23.0913162231,25.4149055481,21.8642024994,21.3515071869
250.7945227,37.2955594,23.564666748,23.1682682037,24.5884647369,21.7277183533,21.4848995209
250.79428354,37.28987848,26.109539032,22.8634223938,24.5035037994,21.6285476685,20.7205448151
250.77823073,37.27536546,23.6685638428,23.1064891815,25.5428466797,21.9717922211,22.9358997345
250.73036263,37.26758776,24.7271728516,24.6730308533,23.7723178864,25.2697868347,20.6384677887
250.8374927,37.20605398,15.8040761948,15.2694311142,17.3730621338,15.08893013,15.0449552536
250.79405209,37.24959376,17.8885307312,17.386806488,19.3698425293,17.2974014282,17.2709789276
250.787964,37.24473489,22.1204586029,21.0433921814,22.8654975891,20.7171726227,20.3310775757
250.83665075,37.20792184,23.7971916199,22.2824745178,23.7177886963,21.022611618,20.0920124054
250.78254344,37.18047447,16.8833827972,16.4481105804,18.1324462891,16.2973041534,16.2592868805
250.85473656,37.20566008,15.671216011,15.515247345,16.7730865479,15.5016307831,15.5571146011
250.7282663,37.23546008,23.3562583923,22.6217365265,25.0989074707,22.0404586792,21.0292129517
250.808363,37.28005782,24.5218811035,22.4143619537,24.1289920807,22.1027393341,22.187953949
250.95463347,37.24662742,19.6695022583,19.1690235138,20.8732624054,18.9757919312,18.9845199585
250.81797757,37.13948678,16.9304180145,16.88230896,18.1808280945,16.9065151215,16.9448833466
250.82271699,37.19497467,16.7739772797,15.6406335831,19.3418998718,15.1888341904,14.9384765625
250.81036564,37.18362441,17.1120090485,16.7639865875,18.2356338501,16.6537342072,16.6258449554
250.93629032,37.26609857,14.2599411011,14.4975614548,14.7967596054,13.9400148392,13.1428861618
250.94410383,37.25778971,14.16659832,12.694144249,15.8313503265,13.0519113541,13.0242519379
250.93407564,37.24028718,17.5686168671,17.2534618378,18.5452251434,17.1485862732,17.1462402344
250.83125717,37.18062008,16.1791858673,15.8066968918,17.3102054596,15.6936969757,15.6605615616
250.82177243,37.18218016,18.942073822,19.0389976501,20.0300884247,19.1253223419,19.3096370697
250.76083803,37.25971309,24.4575157166,22.1940307617,24.3551902771,21.7980537415,22.3934650421
