228.93393921,-0.15139276,16.9013462067,16.3322715759,18.3925285339,68988043280.0
228.93086072,-0.14102541,15.5679502487,15.0631656647,17.1497058868,68987912704.0
228.95799127,-0.07416963,17.3532009125,16.949344635,18.5788421631,68987912704.0
228.95884257,-0.12832009,15.0787639618,14.9461317062,16.1309623718,71135526928.0
228.93415015,-0.13751647,17.5819206238,17.2157554626,18.6890392303,68987912208.0
228.94907957,-0.06543576,21.3209819794,21.0784454346,22.5673942566,68988310288.0
228.95915255,-0.17707995,19.0156154633,18.610912323,19.9646587372,7.2057663026e+16
228.97051502,-0.09940485,17.4683666229,17.7195014954,18.4901866913,68987912208.0
228.96982231,-0.10142349,20.2709674835,19.952293396,21.642988205,68987912208.0
228.97737498,-0.08793061,22.2570381165,21.658908844,23.5156803131,7.04377320901e+13
228.97841383,-0.10224699,20.4946899414,20.1622333527,21.4997253418,69021597712.0
228.97612638,-0.10228609,20.6076755524,20.3011798859,21.3679943085,68988043280.0
228.95863092,-0.17850111,21.0859870911,20.7298107147,21.7327136993,68988043280.0
228.97904765,-0.10207447,20.8752498627,20.6350688934,21.6643447876,7.04377322209e+13
228.97620832,-0.13484689,22.5338954926,22.0481967926,23.4000263214,7.04377320901e+13
228.98117193,-0.10141479,21.3047409058,20.9704780579,22.0789432526,68988047376.0
228.97140823,-0.10037646,21.3350162506,21.0904808044,22.2064819336,7.04377320899e+13
228.96252611,-0.10453028,22.5651702881,22.0122509003,23.0662231445,7.04398797049e+13
228.97972838,-0.10668264,21.5778312683,21.3536453247,22.94140625,7.0437732221e+13
228.97911312,-0.08658868,17.7492370605,17.2397289276,19.1448383331,68987912208.0
228.97689106,-0.1016091,21.924697876,21.5141887665,22.5863437653,7.04377320899e+13
228.97243802,-0.13479943,15.2213754654,14.7477636337,16.5279636383,71135395856.0
228.94193595,-0.15033319,22.2411422729,22.0719108582,22.9688873291,7.04377320906e+13
228.97346596,-0.1379257,21.2331504822,20.8754653931,21.9331073761,7.0437732225e+13
228.97561353,-0.13377645,21.3964099884,21.0817718506,22.4353656769,2.11175220577e+14
228.98098818,-0.10195712,22.1269664764,21.7213878632,24.4599494934,2.28767406625e+14
228.99235994,-0.11672384,21.9849586487,21.6950492859,22.9717597961,68988043280.0
228.98927356,-0.11848586,21.8857784271,21.5958251953,23.0007362366,7.04377322209e+13
228.98939849,-0.1161011,21.8572711945,21.4588336945,23.4457302094,68988044048.0
228.98829183,-0.11152583,21.8508987427,21.5820617676,23.3661975861,1.40806476399e+14
228.9914588,-0.18983048,17.5240440369,17.3846950531,18.691619873,1.76611740877e+13
228.97616118,-0.10107197,22.5263366699,22.2696037292,23.0252246857,7.04377656446e+13
228.98771513,-0.14721069,18.2600078583,17.686290741,19.706861496,68988047376.0
228.98777001,-0.14490799,20.8794822693,20.5811538696,22.1831760406,68987912464.0
228.98841488,-0.11477838,17.5356464386,17.4448795319,18.6966648102,68987912208.0
228.99017959,-0.11946048,19.5722332001,19.0297317505,20.7626476288,68987912208.0
228.98879583,-0.1133986,21.0272064209,20.7158489227,22.0652351379,71135395856.0
228.98937915,-0.11416382,21.2740936279,20.9347381592,22.2180271149,68987912720.0
228.98865316,-0.1178106,22.2509250641,22.0203495026,22.6910305023,2.11175220576e+14
228.99062021,-0.11371074,22.9573383331,22.7463150024,24.3760089874,7.04377657757e+13
228.99238183,-0.20558898,20.2088413239,19.7616481781,21.4065132141,1.76612076426e+13
228.98849209,-0.20600229,21.1371002197,20.8350601196,22.3473873138,7.04377322212e+13
228.99268187,-0.09657266,17.2955341339,17.2419338226,18.4935512543,68987912208.0
228.994285,-0.09753895,22.5373020172,22.2603797913,24.8151798248,71135396112.0
228.99849366,-0.08865624,20.6259765625,20.3654270172,21.6921024323,68988043536.0
228.99460967,-0.0893317,20.8618545532,20.7409877777,21.922410965,7.22863614445e+16
228.99385832,-0.08533461,21.2075080872,20.9268684387,22.2573928833,8.80299182659e+13
228.99580963,-0.09131326,22.3560199738,21.9930152893,23.3332252502,7.04720918286e+13
228.99612983,-0.13480256,19.0930995941,18.592874527,20.3116188049,68987912720.0
229.00014385,-0.13826032,20.3781890869,20.0992984772,21.278213501,69021466640.0
229.00225487,-0.14323443,20.3364524841,20.1271839142,21.2558746338,68988047376.0
229.0005741,-0.14265796,20.8373680115,20.5729026794,21.6554298401,68987912208.0
228.99359843,-0.08654105,19.8748607635,19.3544464111,21.1680679321,68987912208.0
228.99490931,-0.13862953,21.326675415,21.0385742188,22.2507610321,68988047376.0
229.00086342,-0.13730763,21.5012664795,21.1285324097,22.1419353485,1.40840836141e+14
228.99915784,-0.13656434,21.7147006989,21.2607555389,22.8019294739,7.04377322209e+13
228.99500729,-0.13422418,21.753578186,21.3828144073,22.8166637421,7.04377322209e+13
228.99915095,-0.14169028,21.5322246552,21.3064842224,22.3387374878,7.04377322253e+13
229.00136348,-0.13975522,21.7933521271,21.4097232819,23.3622112274,7.04377322212e+13
228.99559466,-0.14101294,22.1005191803,21.6576843262,23.2243061066,1.40806476403e+14
228.99823538,-0.13598994,22.0943222046,21.5246982574,22.7731571198,7.04377322253e+13
229.00073303,-0.14358994,23.0159492493,22.4657878876,25.2207736969,7.04398797089e+13
229.037605,-0.10854198,19.3731803894,18.8662757874,20.5625247955,68988043280.0
229.00116614,-0.149768,16.5999927521,16.113368988,17.920425415,71135395856.0
229.00221098,-0.15206344,19.3457241058,18.8207931519,20.4037132263,68988043280.0
228.99336966,-0.14527033,20.226764679,19.785161972,21.3693561554,68987912208.0
228.99174835,-0.14522001,20.8142642975,20.5760726929,21.7750644684,68987912208.0
229.00251929,-0.1555062,20.7644500732,20.6796112061,21.6694316864,7.04377322209e+13
228.99795028,-0.14542877,20.9573860168,20.6460437775,21.8210849762,68987912464.0
229.0034093,-0.15570834,21.1954460144,21.0731563568,22.0514087677,2.28767406621e+14
229.02609736,-0.10706798,15.6149587631,15.223859787,16.7563209534,68988047376.0
229.00076289,-0.10637801,17.3366661072,17.3549594879,18.556476593,1.76611740918e+13
229.02002853,-0.10767717,18.1904144287,17.6038246155,19.5818405151,71135526928.0
228.9943616,-0.14576517,21.3119869232,20.9559955597,22.5021209717,68988043280.0
228.99509499,-0.14375019,21.400592804,21.0574226379,22.4739227295,2.28767406625e+14
229.00317909,-0.14606934,21.3954944611,21.0933589935,22.0678939819,68988047376.0
228.99993427,-0.14601824,21.44389534,21.2137718201,21.9947414398,68987912464.0
229.01241894,-0.1101045,19.6728420258,19.1513614655,20.8016147614,68988043280.0
229.00901243,-0.10852281,19.7495422363,19.2574501038,21.168088913,69021597712.0
229.00047155,-0.11313238,20.0505504608,19.5593414307,21.2356891632,68988043280.0
229.00037546,-0.15657906,21.6955623627,21.3402481079,24.0254688263,2.11175220577e+14
228.99888813,-0.10171762,22.3566246033,22.1741828918,23.4617462158,1.40806509957e+14
229.00459291,-0.19608755,17.4597702026,17.1508312225,18.6050357819,68987912208.0
229.00547424,-0.19405434,21.9075832367,21.568693161,22.7639980316,69021466640.0
229.02883219,-0.10640151,20.322385788,20.0362491608,21.3291530609,69021597712.0
228.99989671,-0.10158849,23.0837078094,22.5018997192,23.9171924591,7.04377657797e+13
229.00358374,-0.20147949,22.3280525208,21.8440608978,23.8727321625,7.03690461679e+13
228.99514087,-0.14655835,22.1147594452,21.9338188171,23.9038696289,7.04377657797e+13
229.00450414,-0.14439161,22.0895900726,21.7716121674,23.0145454407,7.04377322212e+13
229.00213457,-0.09659242,20.8939762115,20.6965637207,22.1635456085,68987912208.0
229.00075205,-0.10081863,21.0839614868,20.7769737244,22.2402114868,7.04377320904e+13
228.99983983,-0.10358292,22.3937721252,21.8495864868,23.2731113434,69021602064.0
229.00350436,-0.10120215,22.429693222,21.8766860962,23.4741249084,7.20576974193e+16
229.01510956,-0.11288265,20.2768611908,19.9911766052,21.2319145203,68988047888.0
229.01355724,-0.10862498,20.5501289368,20.2825374603,21.6393642426,68988043792.0
229.03368158,-0.10458442,20.5238075256,20.1788749695,21.470949173,68988043792.0
229.00890859,-0.16528048,15.8621664047,15.5423221588,16.8676300049,71135395856.0
229.00542253,-0.16096769,17.3313045502,17.0392570496,18.469997406,68988043280.0
229.01028118,-0.16247869,20.013677597,19.5578155518,21.325056076,68988043280.0
229.0068369,-0.16415681,20.1732120514,19.8146915436,21.1079978943,68987912720.0
229.00093233,-0.16050062,20.2282066345,19.8295383453,21.4607124329,68988047376.0
