# 10000 stars, l,b,r 
154.981433519	-59.7504218322	41.5747484146
64.2069546099	-46.4384623515	38.8266869608
169.559061049	-53.9249118425	34.8433493729
53.0551294653	-33.9960356649	42.6836603088
138.247188391	-61.6828700011	36.2494290026
49.9774101826	-31.9323088213	41.1464556891
87.3796059059	-58.9341878474	45.0871823015
97.7522702259	-61.3847228452	28.8746543286
87.9340129799	-57.6637578433	41.927622573
175.773488492	-48.8041111978	23.6014335033
114.984309514	-62.4987784012	37.5207098852
59.2502710146	-41.3681087428	40.0251956603
77.1097457414	-52.8000584362	30.6721758503
172.111695994	-52.5523342553	40.4079081265
166.78173176	-54.6693070587	21.6791651744
148.857923063	-59.253692756	28.7105242011
185.707055396	-42.2554455583	36.8098140399
93.3755377798	-60.0182651707	37.3422128707
72.8941154967	-51.1993695607	44.9971449757
176.590745422	-48.050599566	25.4571820708
183.7118699	-43.4823294535	40.230694681
103.078258273	-60.5131547797	40.0250868374
165.808837923	-54.456556405	43.8955640252
181.465858337	-45.384251259	38.4254148784
160.979229816	-57.5052095633	36.9842751473
54.7512706894	-34.8891569355	45.5499813373
71.4899086004	-50.9406502635	42.0683983558
140.854167434	-61.2621226921	21.5468491917
140.701270784	-62.3976116198	30.8397267476
48.130158641	-27.2115443155	36.8022697873
57.4369742247	-38.4317503526	22.988189918
101.442520901	-60.7967707201	40.4871877125
181.731600502	-44.7974469579	36.0749433477
69.9812549989	-49.9966469119	29.1772850554
94.2683123121	-58.8147157533	40.1820086766
115.340771781	-63.4543540678	32.3577009429
187.231235016	-40.8811382286	23.9336086566
105.567461381	-61.664706318	45.2411622785
159.669793745	-58.3579144551	41.8376382904
180.714481499	-46.4227263106	41.3078034605
135.249673794	-61.1326175486	40.5354214804
157.392350355	-58.2563858846	36.1942900222
186.53105348	-41.4305604217	34.07099671
172.963482984	-52.1202982951	43.3220302699
150.250842491	-60.319234873	43.5256904327
110.420234023	-62.121919073	45.0273259593
121.056276588	-62.2756290478	44.7071010625
170.400229263	-54.3233499037	11.4487594603
122.036580835	-63.16376044	45.3661830648
163.953846921	-56.7335180614	35.3602682054
55.7486890937	-35.8845366101	44.7186325885
91.4928046663	-59.1699880456	39.7981772391
159.733253995	-56.2005925953	19.4651734996
178.88812118	-48.954538839	24.120270447
174.518539156	-51.4610741408	36.9412731185
168.630728152	-53.1461079449	41.1353037367
180.580860054	-46.4555209724	40.1498630605
176.783976272	-48.0619538856	42.9851263273
129.664799056	-62.9177905074	43.5791108277
178.634098879	-46.8917376181	31.8849643182
60.1601815324	-41.8993134806	30.8913561298
118.320030236	-63.7837419567	34.7099605523
69.4011963207	-49.1840152936	24.5005685024
186.932695964	-41.1027051628	22.0933266133
167.018141961	-55.68648172	36.0631400489
81.4966286065	-55.4345012888	19.9238847714
132.774992844	-61.6474691016	41.7361687051
100.385776387	-61.3647607428	19.7685910929
123.565313359	-61.7431152476	39.4655262719
93.2868708231	-58.9745242283	43.1746122054
166.612592012	-53.3283342595	39.1690345787
172.290695104	-51.152255125	42.3767752436
98.8152512335	-61.1615079578	31.5755331088
141.282885773	-61.3043789264	44.1684892188
176.865029878	-50.46937728	38.567191176
93.0486823262	-59.9140363844	42.5517220234
49.545734569	-30.535663445	36.6524700674
62.2914518669	-42.7039469604	43.7047417452
171.103411443	-52.6701472432	43.1456434775
142.068872825	-62.5959127464	41.5884125684
184.074666992	-42.5838967234	27.3290011347
174.130446376	-51.7559860454	45.0509502815
51.2913098129	-32.8701838761	41.9277969869
166.449888618	-55.2955325365	29.9677251236
63.7061002665	-46.488727981	38.9242842281
48.8851224303	-30.4743883152	27.7737910441
183.085689088	-43.3133074834	15.909768157
103.382354774	-61.9156631351	44.8856877111
130.242679362	-63.3211309435	44.4996626156
168.406803028	-54.0053220616	40.1243582837
82.8952273333	-55.2431142176	32.2523825556
55.774175253	-36.0812771223	32.9062476818
94.9964269379	-60.4381452648	36.4748348433
80.3767491511	-55.1893846829	41.5631936288
174.327466777	-49.6161318733	45.4094100805
89.7058494515	-57.9318496802	45.5826776859
54.2943424561	-34.6772790022	34.2078708783
165.045278713	-53.9680232854	11.4734350074
67.8863780282	-48.9100083985	40.9297184164
51.9789964234	-30.6305519399	40.0592055615
163.65320043	-57.09315827	31.0182478591
54.0335938469	-35.5310936054	29.2628961727
92.227618253	-59.8644450643	44.5653925927
180.189977816	-46.0022432309	37.7717812931
119.883376275	-62.6768848631	37.2926888539
159.252261852	-56.8954673204	13.348404132
53.1962362221	-35.7994387094	44.6400865388
115.241582466	-62.5753298692	44.3145274346
176.703618417	-49.8335467797	37.994834721
187.099669764	-39.0400864087	45.0272986002
115.641355676	-62.3609947865	26.0648677828
82.3975153061	-57.0108527782	35.9133305838
71.8048266827	-51.4766444565	41.8860313809
172.680136434	-50.1040133712	38.3479194491
147.787689892	-60.5573319125	33.0233290088
185.752155714	-41.9363016981	45.597315054
140.765830323	-61.0843640698	45.3619576037
99.4026343258	-59.505805759	41.2784562564
97.3827466146	-59.6964812432	32.8479665314
67.3598583409	-46.9870365157	36.7480948065
115.825092797	-62.1460086589	43.2288393301
172.104033365	-52.1078321687	42.5239224763
173.900152619	-49.8660272474	22.140463356
136.395113153	-62.4838526742	42.8507970264
118.207309808	-63.9196761432	27.5827659728
152.033789722	-58.8678293144	43.057158215
182.697648234	-43.4941592461	43.6145960014
46.1229985612	-25.679877166	45.5856730976
153.961332263	-58.9914213703	34.4517449241
149.54941861	-59.7922045642	45.2392360664
78.0011345274	-54.1414273752	32.822581227
186.403049825	-41.6896110128	45.5337404342
175.714569984	-48.7765789388	40.1244927924
166.936073838	-53.5821371159	38.1048524935
187.740457471	-39.7169689263	39.4357923821
164.244705555	-56.2467758792	21.8125812923
68.7446205199	-48.4193639506	36.4412756515
163.6341586	-56.6681603391	30.9199747032
54.0080380278	-35.5678884576	37.5293842576
49.8614770639	-31.0016623653	44.6714180805
170.352245661	-52.2166983189	39.4675001092
164.147380267	-55.3793954164	42.5233094142
113.814236448	-62.9375997323	38.5677481578
60.1969796028	-42.0962519714	39.829912141
180.59107668	-46.9565797592	34.9647546632
70.1318504108	-48.944387687	39.6682633195
88.7131732151	-58.2893131935	45.6273365502
52.0375658747	-30.5331036967	43.1411780963
75.0664255015	-53.8960153027	24.650623583
61.4188943029	-43.5613596939	44.4081761577
61.6386408491	-43.4216393214	30.1431301519
178.095555694	-49.1957166459	37.428420078
52.0272877068	-33.2884173099	44.0129992879
75.3289057092	-51.7511251831	19.1085362594
142.643858515	-60.9965101581	41.5110670437
110.400500528	-62.2401726648	43.0445398605
91.1031819247	-58.0597712925	32.9078716313
60.2023033366	-39.865659482	43.3910835048
120.950217541	-63.1966550423	19.4318903158
120.296814171	-62.9717898126	41.2434229138
71.0031758731	-50.2084635459	44.9306586432
188.205583718	-39.4365836949	44.9850423839
103.647072135	-61.2626000111	18.8316540697
177.921933624	-49.1869737136	9.84364368308
168.803906927	-55.0884323674	39.5289821177
56.9304768518	-38.8217980832	45.4759496639
59.3734794349	-41.2109325241	42.8048456988
157.196804316	-57.0391566454	30.8319939375
99.1645740003	-59.8241837305	31.9963389163
159.790755311	-56.289486996	44.4227933682
182.146445186	-46.580524443	37.344761276
147.660595057	-61.3459190784	29.4487280928
163.994759725	-55.6928721031	45.1333277892
187.635508563	-38.5574057363	36.7238237793
170.125545785	-53.1362220822	36.8394261287
154.430998827	-59.3320217294	41.9991927043
97.9497909451	-59.7390786676	43.5218227829
155.80377754	-58.2193771802	43.8097486825
166.415989569	-54.6939366093	38.9226689939
151.442761585	-59.1804892142	37.9626595151
56.2569986863	-38.8374437722	34.2837292532
53.7276216524	-34.4440317295	44.1420782988
143.111629106	-61.4409332529	42.9405142243
127.172119329	-62.9278343597	44.5955421941
188.071992595	-38.8680486637	43.0134974433
65.4445546641	-46.4816970336	27.3189315433
170.70447489	-53.9996451446	29.979837203
54.0592588527	-35.1302125043	43.353157809
73.2740478767	-52.0932556869	30.056722016
149.719266662	-61.1005848318	36.225818916
186.351673061	-40.5959705814	29.0627176127
85.2760801979	-55.6535478989	16.7510123929
114.156570718	-61.9627297442	43.8201949778
171.673178433	-51.4456704273	41.1593713878
119.548034415	-62.4985786939	29.9178839818
151.23315935	-59.1900869101	43.3383659109
185.156824021	-43.5981648802	44.2724981159
77.0727461632	-52.4692219868	41.7079672352
188.628486172	-38.4610950328	35.8972349397
83.3467253892	-55.6008322962	39.8861869375
159.331557569	-57.2190316849	26.1263825779
180.815088996	-45.807075578	44.2729355462
53.5410590472	-35.1026992414	24.9163452303
175.132784513	-50.0241292892	45.6501715338
172.95309276	-50.7870474854	35.8440607606
88.9491727163	-59.4450990337	7.45115546431
106.934622013	-62.6246861256	26.2869001703
116.579176965	-62.7359005279	42.2666900452
104.72048646	-61.4729600913	39.3700158762
176.902569055	-48.0710856081	42.5163245269
189.741197696	-39.2199726668	19.2456020672
68.0879487008	-47.5790563477	42.2818683415
188.286012568	-38.9367892416	30.1185874271
63.0074902253	-43.1188782893	41.3289150529
100.436506841	-61.9945969935	38.4249768685
187.427828922	-38.6212434183	31.4669695654
117.958625145	-63.5254784493	43.0177896413
156.35428306	-57.7166005346	35.3882912584
148.360467307	-60.8979556539	44.2153075031
174.87581518	-50.3413991098	35.1404185306
142.723504047	-61.0843860016	43.4334861027
186.867835858	-40.8835954968	29.6989354963
48.5756308637	-27.8985810322	42.8546404429
171.167655555	-54.0642410691	37.5581596353
52.5932445569	-33.2305803234	38.4575329022
185.705735302	-42.2511667758	30.9781384356
54.6513653166	-35.7611543437	43.4609241654
63.2786564691	-45.4648600549	40.3556556936
184.605903829	-41.6153305288	44.9343763215
168.750892442	-52.6459194418	45.0442316445
92.4494792532	-58.5413991714	35.3365611189
118.247460256	-62.7713969651	19.7543892843
103.196145865	-60.3027140248	38.4324903244
53.6651568361	-34.3143052259	43.8486087195
166.548135612	-53.8709040982	31.1493672035
102.566766404	-62.2243223438	28.7087686232
170.007823786	-53.36999219	41.3029744048
175.435799525	-50.3873170719	44.272380968
177.849905262	-47.1661089009	41.1973255131
67.603358824	-47.8154390345	33.8243338669
72.834529902	-49.8054207501	44.2132200737
102.300490602	-61.7591185947	40.2430317914
72.1748826607	-49.511463889	26.2070966828
119.580710838	-63.2686478755	33.5890528871
169.658678402	-53.388754411	42.2731076015
172.404023849	-51.2978667507	38.436791577
