#ra,dec,dered_g,dered_r,dered_u,flags
229.33959926,2.00753789,20.572479,20.119823,21.787922,35253360136720
229.43180549,2.15388527,20.200516,19.841192,21.132278,72057663025840640
229.339305,2.19015863,20.528786,20.076307,21.940344,68988047360
229.33954411,2.11506225,21.85811,21.345154,22.495495,105622104179472
229.43040693,2.18213776,21.28956,20.694107,22.142765,105624251793936
228.95474754,2.60540161,22.457218,22.62921,23.547184,387097114841360
228.95321773,2.54228304,17.296122,16.91107,18.46883,35255507484688
228.954486,2.46100877,12.957478,12.390385,15.174001,483856252014608
228.997704,2.5695506,18.782066,18.39893,19.876564,35253360136720
228.99911607,2.5713455,20.108711,19.632336,21.409016,35253393555472
228.90940307,2.54544838,20.788834,20.43045,21.870358,68987912192
228.99996297,2.4448655,20.95269,20.632195,21.983425,68987912192
228.9082687,2.44052843,22.616192,22.268276,23.582701,281543964623104
228.95427744,2.49238638,21.696369,21.14337,23.739809,68988043264
228.99771232,2.52170964,21.144337,20.751848,22.307131,105622104313872
228.99807954,2.44436385,23.64921,23.221233,25.139433,281543964623104
229.08119257,2.58599036,16.37101,16.036764,17.432753,35255507615760
229.08285133,2.50130027,16.080116,15.696724,17.214983,35255507615760
229.03883314,2.61126809,23.225969,22.909492,24.56111,316728370397456
229.08251734,2.62718947,18.463301,17.980146,19.851217,68988043776
229.08150389,2.50865912,23.547804,23.086143,24.890457,105624251793680
229.21165554,2.62900052,16.104799,15.737447,17.202854,35255507615760
229.21427359,2.62845402,16.569399,16.154612,17.740992,35253360132112
229.30070495,2.42610247,15.429106,15.330095,15.969121,483854139654164
229.16777495,2.43462455,19.432459,19.149235,20.419975,68987912960
229.21165474,2.61315155,18.471592,18.148329,19.34852,68987912704
229.21325643,2.56684226,19.27562,18.856604,20.342384,68987912704
229.2570485,2.56798237,19.288065,19.067087,20.184362,68987912704
229.25861764,2.56432548,19.441975,19.122616,20.30179,35253360001552
229.29959516,2.55452091,19.832455,19.276804,21.191677,35253360132112
229.25821376,2.44719177,21.295168,20.872633,22.597816,105622104309776
229.25936714,2.60105281,22.694988,22.126402,23.100294,281543964623104
229.25832584,2.55559996,22.984873,22.977539,24.300772,457468006236432
229.25843764,2.51256209,21.959019,21.769238,22.562147,68988043520
229.33854391,2.53398337,16.980782,16.690235,17.951008,68987912704
229.39012238,2.4249869,21.671337,21.865931,24.407806,545426789241104
229.33974283,2.62771745,18.24922,17.818571,19.375248,68987912704
229.33983007,2.46882188,19.727211,19.37591,20.640364,68987912704
229.38883711,2.52483421,18.962152,18.68096,19.862194,35253360132112
229.42996113,2.57071852,19.119246,18.603041,20.5196,68987912704
229.33943282,2.45942044,21.414991,20.909222,23.034845,68988043264
229.38814907,2.47496479,21.521704,21.099979,22.436735,68987912192
229.38987657,2.43779207,22.848179,22.520041,23.850018,281543964623616
229.47162669,2.4778022,17.46208,17.042692,18.595121,35255507484688
229.47103443,2.47586557,19.924688,19.626909,20.885824,35253360136208
229.55699021,2.48089838,17.283699,16.924635,18.328972,68987912704
229.55681081,2.42957159,16.201345,15.742956,17.523834,68987912192
229.55744639,2.53239325,18.438072,18.1807,19.342934,68988047872
229.47165476,2.44735065,20.449795,20.052036,21.364742,79792439368
229.51528411,2.44295507,21.150999,21.027397,22.922091,105622104309776
229.51443199,2.44600454,20.022169,19.933622,20.798887,68987912704
229.5162615,2.57397306,23.102022,22.79562,24.882761,281543964623104
229.55657554,2.5728584,22.701397,22.319328,24.358419,281543964623104
229.65184757,2.4323738,15.641679,15.248965,16.848515,35255507619856
229.60484239,2.45446604,18.843863,18.329149,20.110964,68987912704
229.65252845,2.41178735,17.871038,17.331038,19.346008,35253360001040
229.69807558,2.4362578,18.561039,18.326872,19.488899,68988047872
229.60579436,2.44565515,20.775179,20.264582,22.007795,68987912192
229.65409866,2.60313145,20.392149,20.004333,21.220631,68987912192
229.65214801,2.48335381,20.778522,20.230709,21.819241,193585182020112
229.60645087,2.41833105,21.421051,21.165806,22.601398,439873639153664
229.65277007,2.58744731,21.535475,21.145365,22.323257,68987912192
228.95421399,1.56561285,15.686133,15.390647,16.675888,35255541170192
228.99865186,1.48286297,17.4405,17.022688,18.629232,68987912704
228.95519764,1.51129215,19.742987,19.468622,20.529236,68987912192
228.90963142,1.56431228,20.850578,20.49301,21.722761,35253360132112
228.99774858,1.53802815,22.603199,22.620438,24.749125,299232787562752
229.08291692,1.44982324,16.370806,15.953186,17.583729,68987912192
229.12344023,1.57908908,16.881096,16.303389,18.242889,35255507619856
229.12261218,1.49545431,15.588964,15.142364,17.012266,193585182015504
229.12299656,1.46053673,17.109352,16.838312,18.159363,35253360136208
229.16774303,1.57426615,16.72798,16.364637,17.791925,68987912192
229.1676994,1.49301273,19.23419,18.836262,20.337959,35253360132112
229.03987906,1.53540813,18.63319,18.136534,19.794807,193583034531856
229.08141714,1.45678371,18.395903,17.873228,19.764311,68987912192
229.16715399,1.53854411,18.850855,18.525457,19.685535,69055021128
229.16826889,1.4705308,17.97884,17.522589,19.208384,68987912192
229.08135802,1.54493845,21.481623,21.003548,22.351812,105622104310288
229.12275598,1.52144268,20.692694,20.272444,21.783155,35253360132112
229.08250015,1.53567925,20.227388,19.755686,21.618425,193583034535952
229.08281991,1.49640354,21.25017,20.73291,22.605333,17661174087680
229.08114374,1.42651598,21.073013,20.681734,22.186775,158398662443008
229.30103102,1.42596931,16.124693,15.558963,17.780428,35255507619856
229.21259965,1.49463312,18.444235,17.910606,20.075497,80329441352
229.30056444,1.49715139,19.697145,19.41641,20.51683,68987912192
229.25738482,1.52132898,21.288813,20.914221,23.256189,68987912192
229.25821049,1.55017121,22.806961,22.653542,24.272161,68987912448
229.33963907,1.4646128,16.237724,15.876164,17.331631,35255507619856
229.38968121,1.5542542,20.184374,20.34894,21.351379,35253360132624
229.38953003,1.4022416,17.958414,17.377115,19.43519,17661174088192
229.4705028,1.55284739,19.469086,19.298452,20.496794,35253360136208
229.33825479,1.57826697,20.864489,20.501612,21.859375,35253360001040
229.33842749,1.48555433,22.988344,23.018213,24.53949,281543964754176
229.46951801,1.56504988,22.635189,22.319315,24.790581,105624251662680
229.51438096,1.45115172,16.729361,16.166025,18.323668,68988043264
229.60597345,1.43643949,23.06727,22.533993,24.363369,35253393953040
229.5136881,1.48737324,19.837406,19.796875,20.269602,68987912192
229.69836641,1.45041421,16.562376,16.068468,17.947212,35255507619856
229.69759659,1.41803954,20.833721,20.519377,21.45286,35253360132112
228.95334242,1.8942609,16.644688,16.344336,17.611736,35255507615760
228.90912792,1.99232026,18.129503,17.704668,19.463579,35253393686544
229.04029285,1.8975768,18.353571,18.028395,19.334604,68987912192
228.99897422,1.91142789,22.851686,22.26206,25.233784,68987912448
229.03993077,1.79845765,22.611938,22.360689,24.272913,68987912448
229.03938379,1.95847522,23.384321,22.877249,25.634878,281543964623104
228.90824056,1.87338812,24.243643,23.954674,25.507586,281543964758272
228.9073929,1.81778019,24.05114,23.731573,24.529945,281543964754688
228.90996559,1.85644503,24.633751,24.241468,26.48707,439804919681280
229.08028866,1.92457725,16.496391,16.119942,17.659981,79792575048
229.12463509,1.94563341,14.966157,14.393104,16.533579,202381275303952
229.16689835,1.8807034,16.957401,16.451416,18.177338,68987912192
229.16708068,1.82120547,23.913177,23.903486,24.689682,105622104576784
229.08073477,1.99125229,19.591749,19.284664,20.663832,35287719874576
229.08086676,1.88497266,19.438511,19.012945,20.533646,35253360001040
229.08033945,1.86193851,19.820894,19.366873,20.933758,68987912704
229.08237694,1.85511705,18.477537,18.141321,19.480656,68988043776
229.12294538,1.91823331,19.506248,19.085806,20.585768,68987912704
229.08297723,1.80859841,20.219412,19.624937,21.491276,68987912192
229.16700972,1.81935388,21.037605,20.69516,21.530737,68987912704
229.08231354,1.82309763,21.821306,21.30731,22.801907,68988043264
229.21364163,1.97255185,19.398844,19.124567,20.237514,35253360132112
229.29934872,1.91198674,15.33939,14.744167,17.074419,35255507484688
229.30008103,1.80638058,15.844419,15.44168,17.062431,35255507619856
229.33828153,1.92197797,17.86132,17.604439,18.771515,35255507619856
229.33968386,1.89985879,16.535444,16.085108,17.763891,35255507484688
229.33905652,1.9305784,19.877075,19.572937,20.772198,68987912704
229.29854424,1.85675655,20.234241,19.944462,21.038446,35253360001040
229.29999244,1.84816326,20.936884,20.612383,21.973776,193583034532368
229.29860524,1.84632739,22.567642,22.215729,23.938736,68988043520
229.33836195,1.98373645,23.581881,23.172054,25.887983,281543964623616
229.38984796,1.92363161,18.815472,18.506544,19.733847,35253360132112
229.43017651,1.95863228,19.072983,18.816994,20.001728,68987912192
229.42999772,1.93869597,19.472355,19.146439,20.237402,79792439880
229.43128523,1.89825581,19.758356,19.439466,20.716089,68987912192
229.46977766,1.96800316,18.063904,17.73213,18.982933,35253360132112
229.47106238,1.97912773,20.092739,19.69837,21.010435,35253393555472
229.47057113,1.94910319,20.471813,20.03718,21.501833,35253393686544
229.47115987,1.85734478,19.891232,19.56349,21.165216,69055021128
229.47033211,1.79191151,19.507793,19.202667,20.368673,234411262536
229.42996802,1.8194974,20.639923,20.182043,21.607618,35253360136208
229.43204937,1.94251058,20.503241,20.069626,21.972218,35255507619856
229.46897924,1.9808358,20.082451,19.718391,20.894047,158398662443008
229.47024065,1.94391495,20.205215,19.764503,21.216534,68987912192
229.38936405,1.89408574,20.858667,20.341656,22.324259,140806476398848
229.38829084,1.8470472,21.390663,20.82926,22.464504,105622104309776
229.43048451,1.98696971,21.333881,20.942213,22.302176,2450547408896
229.43055277,1.94963748,20.77503,20.29915,22.142607,68987912704
229.38903608,1.98962203,23.616955,23.180235,25.906527,281543964754176
229.51371021,1.96791904,20.535915,20.079498,21.791653,35253360132112
229.51571732,1.98097089,19.925791,19.608969,20.869139,1161153266975248
229.60668756,1.92837908,14.904988,15.03699,16.126108,35253395259412
229.60451806,1.99054101,18.011576,17.606264,19.171469,35219035521044
229.60504578,1.9606188,18.025156,17.670876,19.093222,35219035521044
229.5587298,1.84262879,20.710199,20.206558,21.762871,35253360132112
229.55744694,1.935068,18.763834,18.553509,19.622896,35253360132112
229.55781412,1.94094928,19.751331,19.397182,20.608934,35253360001040
229.5583786,1.93491414,19.898769,19.56777,21.191212,35253360132624
229.55714662,1.93886976,20.179657,19.854193,21.259342,35253393555472
229.55643786,1.93336679,21.056742,20.5704,22.8549,263951778709520
229.60680534,1.81997666,23.173073,23.019163,24.539259,387097114575120
229.60709215,1.79394423,16.971117,16.605198,18.100641,68988043264
229.51537387,1.98890209,18.599743,18.316753,19.465317,35255507484688
229.51446456,1.99132271,19.925476,19.6084,20.824165,35253360001040
228.94694536,1.65005918,18.71841,18.360695,19.827061,35253360132112
228.90432175,1.69494963,21.148825,20.995008,22.570341,105622104310288
228.90433376,1.6611635,21.232264,21.159813,21.845173,68987912192
228.90271735,1.60403482,21.371397,21.079226,24.457899,35253360136464
228.99289778,1.74956115,15.826912,15.27307,17.419374,68988043264
228.99452662,1.76435594,17.977274,17.62232,18.87751,52845546176528
229.12970967,1.79067786,19.312265,18.984581,20.318415,68988047360
229.08353823,1.6443854,21.918467,21.547794,22.913067,72163216142242320
229.12948228,1.79471532,23.078449,23.173033,24.895216,281543964623104
229.08566381,1.73935954,23.429945,23.588665,24.880209,281543964623104
229.1699816,1.67865939,19.691141,19.101357,21.251907,68987912960
229.13029836,1.64849188,21.416151,21.054455,21.970055,68987912192
229.25490177,1.73877414,20.679426,20.210356,21.800385,68987912704
229.17099707,1.6375305,22.496437,22.258999,23.859203,281543964622848
229.21549743,1.60249091,21.062351,20.676844,22.469538,68987912192
229.12948664,1.6028623,23.387451,23.445242,24.766798,281543964754176
229.25583906,1.72068985,23.448841,23.126345,25.029539,281543964623104
229.29625957,1.76920483,15.005874,14.444951,16.661642,35255507619856
229.38307423,1.72349575,16.756632,16.680746,17.795792,68987912704
229.3833968,1.72932197,15.124447,14.725121,16.243698,68987912192
229.42762087,1.76077888,19.048405,18.773823,20.018688,35253360132624
229.34295287,1.74464529,22.18111,21.849321,23.34,105622104310288
229.42925789,1.69242209,18.168741,17.893328,19.084143,68988043264
229.29602705,1.77347357,20.22064,19.921385,21.018408,68987912704
229.42807526,1.72261066,20.877913,20.344175,22.101652,68987912192
229.34563166,1.75559929,24.142811,24.424812,25.475176,404691414548824
229.47178909,1.69207079,21.550661,21.30966,22.773426,68987912960
229.56043904,1.7794569,21.255936,20.698826,22.475447,68987912960
229.60353359,1.76386447,15.837308,15.454012,17.019955,35255507615760
229.64494349,1.58597535,20.007374,19.652128,21.259094,193583068086288
229.68406484,1.75465686,14.480036,14.071624,15.818035,35255507619856
229.72713763,1.71408804,16.220171,15.743771,17.400749,158398662443520
229.60384175,1.61479678,19.747185,19.516998,20.670914,158398662443520
229.64378973,1.77357241,18.276478,17.944532,19.288555,68987912704
229.64433664,1.74036519,17.899351,17.334183,19.387165,35253360132112
229.6834358,1.76463587,18.481142,17.977842,19.715067,68988047872
229.68428242,1.74606508,19.234386,18.950552,20.185999,68988043776
229.64618646,1.60293208,21.84421,21.317957,22.628834,68987912448
228.90223865,2.18692782,19.664871,19.39279,20.683369,35253360132112
228.9494733,2.09521673,19.626358,19.284552,20.613138,35255541170192
228.90253229,2.18432533,21.018703,20.517153,21.842703,68987912704
228.99303145,2.13806096,20.46756,20.107603,21.410698,72057663025840128
228.90228322,2.21275088,22.904451,22.583271,24.673843,475060158726448
228.90224601,2.18120732,22.878057,22.43294,23.803595,68987912448
228.99234787,2.07802641,21.171143,20.764994,23.597176,105622104178776
228.9945832,2.13272889,20.754972,20.28565,22.314566,68987912704
228.99213221,2.03479304,22.21258,21.759674,24.426439,105622139703572
229.03614797,2.15456213,22.617725,22.565653,24.751265,105553419436304
229.12921249,2.21324039,16.764904,16.553688,17.692768,35253394214932
229.0382214,2.05255252,19.307091,18.946428,20.493113,193583034532368
229.08492875,2.20360563,17.902712,17.442659,19.184061,68988043264
229.12861893,2.05456549,19.148371,18.858046,20.076048,35253360136720
229.12900419,2.07095487,19.383997,18.976862,20.385368,68987912704
229.12947108,2.10700196,20.128426,19.837355,20.945311,35253360001040
229.03632811,2.09257672,21.586342,21.082762,22.727137,68987912448
229.03704891,2.09912381,21.656727,21.122667,23.811472,68987912448
229.08530655,2.17976654,23.017754,23.163809,24.876839,281543964623104
229.12938777,2.02081737,21.599522,21.076185,22.625624,105622104310104
229.03766923,2.15068708,23.060829,22.567892,24.16847,281543965806848
229.21451511,2.18436419,19.823242,19.519442,20.963545,68987912192
229.21679819,2.13848018,17.63135,17.181084,18.812681,68988043264
229.21710532,2.01378328,19.431814,18.894375,20.949076,68987912704
229.25624374,2.07007437,20.937496,20.73675,21.743176,68987912704
229.25490025,2.18710802,21.308575,20.712519,22.898081,68987912960
229.25482172,2.10890127,20.760582,20.287098,22.271599,140806476398592
229.29742957,2.05321601,21.890371,21.378407,23.005009,105622104178704
229.3432125,2.00251469,17.766657,17.582058,18.659492,35255507616272
229.34522256,2.02345411,17.150841,16.600065,18.741451,35255507615760
229.42938328,2.05514528,16.453737,15.878853,17.751463,193585182019600
229.34438784,2.18131165,18.420057,18.193314,19.362633,35253360001040
229.3453929,2.09002807,19.32349,18.744167,20.966904,68987912704
229.38201548,2.02218851,17.972082,17.605236,19.123041,35253360132112
229.38339129,2.02219829,18.985245,18.721689,19.901627,35253360132624
229.42850517,2.09562153,18.703318,18.454098,19.635317,35253360001040
229.42757703,2.09700948,23.021666,22.679743,24.40799,316730517750544
229.42750414,2.01906674,19.134007,18.873138,19.92728,35253360132624
229.42769471,2.00952708,18.661324,18.429785,19.544418,35253360132112
229.38289477,2.07925886,20.703222,20.277971,21.855085,68987912704
229.42811814,2.15330493,20.367487,19.949358,21.881323,68987912192
229.42881219,2.08248647,19.992987,19.626785,21.002783,68987912192
229.42801069,2.03161801,20.085947,19.728619,21.005608,52845546176528
229.29659217,2.18177701,22.559986,22.036747,23.675009,281543964623104
229.29584922,2.07774872,21.302317,20.722328,22.123013,68987912192
229.34314151,2.13090112,20.988043,20.477287,22.299866,68987912704
229.42701106,2.18526524,21.183384,20.682386,22.264235,158433022181888
229.42780573,2.08011133,22.584238,22.473003,23.897198,281543964622848
228.9029727,2.53072007,19.910316,19.522812,20.847725,35219001180760
228.94664321,2.48621889,17.448381,16.922132,18.863403,68987912192
228.90274861,2.55513838,17.71278,17.235373,18.962543,35255507615760
228.94744314,2.62970514,19.372557,19.128736,20.234428,35253360001552
228.94899827,2.56458026,18.111109,17.674782,19.327776,68987912192
228.99378177,2.57737146,19.508326,19.019932,20.607815,68987912448
228.90194044,2.43672931,21.951994,21.438566,23.195795,68987912448
229.08438713,2.60053068,18.129719,17.585901,19.61908,68988047360
229.12896339,2.52591372,19.842539,19.378286,20.853792,68987912192
229.12948717,2.43282676,18.936344,18.573727,19.966125,52845546180624
229.12923965,2.43450056,19.937458,19.988834,20.618561,35253360136208
229.12792076,2.51509389,20.901461,20.342924,21.808859,68987912192
229.03693424,2.62077302,20.912197,20.626032,22.140446,68987912192
229.03690618,2.5242872,21.983423,21.788322,23.177504,103347650816
229.03772871,2.5302439,21.390245,21.256439,23.017218,68987912192
229.0840675,2.51325265,21.50198,21.100796,23.014513,68988043776
229.21535567,2.54283736,18.687969,18.376631,19.61809,68987912704
229.21644992,2.60666455,20.025953,19.759806,20.730459,52845579730992
229.25433246,2.50120434,19.780006,19.404734,20.762381,69055021128
229.16977042,2.54399036,22.918861,22.851171,23.774944,281543964623104
229.21574783,2.57199671,21.073355,20.661278,22.214987,68987912704
229.38374298,2.5817049,19.381361,19.162415,20.575546,193583034535952
229.42709824,2.44139514,19.332253,19.08091,20.313385,158398662443008
229.3438037,2.62011461,20.751493,20.372913,21.541214,68987912192
229.34555629,2.50529004,20.823154,20.548698,21.961884,68988043776
229.34504641,2.42364551,21.054373,20.661467,22.507931,68987912192
229.38347701,2.5214532,21.654327,21.071484,23.029276,68988043264
229.38400667,2.48914022,20.876566,20.559729,22.095163,68987912192
229.42744562,2.43472752,23.037077,22.622265,24.073364,105656463917400
229.55920688,2.51085507,21.472771,20.897734,22.844742,105622104178704
229.60215096,2.51811018,18.506104,18.213392,19.489704,35253360132112
229.6018173,2.45894882,19.243706,18.943537,20.225218,35253360001552
229.47346789,2.62129677,21.326466,20.783195,22.855177,68987912704
229.47350242,2.43955503,22.584366,22.162798,23.320719,68988043264
228.95784157,1.67370497,19.723431,19.186651,21.176754,68987912704
228.9576954,1.76510343,20.281961,20.098366,20.952417,35184674209808
228.9107533,1.7027465,21.589422,21.250776,22.38966,68987912192
229.09163183,1.69983265,17.540104,17.2384,18.544861,35253360001040
229.00308703,1.62911384,18.008936,17.631443,19.146177,68987912192
229.04844913,1.63914433,19.306044,18.935722,20.264282,68988043776
229.09250102,1.68776613,19.292492,18.820475,20.724295,68987912192
229.09382088,1.70808773,18.069963,17.576982,19.206846,68987912192
229.00494711,1.72741863,21.177355,21.220446,21.611517,68987912704
229.0039814,1.73824656,22.584988,22.121325,24.318771,281543964623104
229.00365355,1.71709503,21.941973,21.583717,22.848791,68987912448
229.09244767,1.75014174,22.276745,21.769482,24.011852,68987912448
229.09361063,1.59395572,22.174015,21.916128,23.344893,68987912448
229.17830617,1.75548161,14.557364,14.163914,15.765531,35255507615760
229.22310093,1.7917578,14.10277,13.709718,15.406218,193585182019600
229.22472513,1.58665987,17.314188,16.930513,18.582439,68987912192
229.13560257,1.64201637,17.533154,17.012383,19.008196,35255507615760
229.17842365,1.63764528,18.602823,18.319616,19.495621,68987912192
229.2673684,1.64237015,21.166933,20.803686,22.022003,68987912704
229.1343742,1.69218725,23.013147,23.260567,24.852224,281543964623104
229.13577546,1.68300436,21.21706,20.641806,22.682512,68987912704
229.13491016,1.61791868,22.677011,22.397703,25.395468,281543964623616
229.22346882,1.69292696,22.764183,22.261772,23.749613,281543964623104
229.26503306,1.78904599,22.822802,22.992773,23.530575,281543964623104
229.31203542,1.71243491,17.331404,16.976789,18.420671,68987912704
229.34569122,1.73695824,18.233086,17.696041,19.624599,35253393686544
229.39802251,1.63798309,20.169724,19.926218,20.853237,35253360001552
229.34807527,1.72280298,21.696527,21.90431,22.696541,105624285216784
229.39794359,1.64198659,21.57148,21.310434,24.351791,68987912448
229.48300215,1.67919871,18.498512,18.251682,19.405979,68987912192
229.43998497,1.60780276,20.301708,19.982908,20.935381,68987912704
229.56848542,1.73684338,24.91486,24.389978,25.833975,316728370266384
229.56911967,1.73452054,20.768732,20.365316,21.746416,68987912192
229.56788835,1.64070085,20.301199,19.944893,21.273529,68987912704
229.62052394,1.77165266,22.369974,21.964781,23.04052,105622139175184
229.65588796,1.58104096,15.238951,14.926157,16.273752,35255507615760
229.7038408,1.75864709,20.13628,19.750019,21.120882,35253360001552
229.70481945,1.73065064,21.177761,21.345715,21.994221,68987912448
228.91064845,2.08963953,16.605862,16.15177,17.863157,68987912192
228.95592033,2.1808643,17.901806,17.756941,18.749565,158398662443520
228.95799335,2.21422185,22.865047,22.437456,23.268797,281543964623104
229.13508996,2.07637477,14.794682,14.508864,15.752104,35255507619856
229.13379473,2.0189945,18.383541,18.03698,19.405033,35255507616272
229.00321805,2.1336464,20.840094,20.461918,21.893341,35253360001040
229.00450193,2.06195404,20.481936,20.3041,21.800579,144115257063768576
229.00507289,2.19298661,21.531431,21.003988,24.448801,334258246914320
229.00511308,2.06970932,22.353979,21.894238,24.564945,68987912960
229.0920804,2.1617175,22.786879,22.19813,23.957048,105624251662608
229.2251319,2.01765763,23.126404,23.011517,24.35721,545426789241176
229.18032436,2.03444183,19.817249,19.270149,21.22065,193583034531856
229.22389427,2.13033705,19.961498,19.488005,21.130991,158433022181632
229.26707929,2.19121554,17.641933,17.191471,18.821804,35255507615760
229.26698508,2.15213946,19.144997,18.574728,20.747446,35253360132112
229.26553613,2.15123899,20.745447,20.320597,21.835281,52845546180624
229.26531516,2.03615528,17.836054,17.459557,19.042143,35253360132112
229.26637905,2.15473517,20.046732,19.664766,21.044001,68987912704
229.22431365,2.04878764,21.807161,21.552113,22.243288,105624251793680
229.17952052,2.00745846,23.5973,23.542891,24.491446,281543964754176
229.398418,2.15222355,15.0741,14.692968,16.235767,68987912192
229.43857994,2.11434179,18.10762,17.882277,19.142538,193583068086288
229.43908192,2.10159549,20.74313,20.312719,22.404329,35253360132624
229.43985612,2.10627881,20.973801,20.438377,22.106623,105622104310544
229.43939046,2.08341133,21.237284,20.729336,23.47443,72163181783023636
229.34688776,2.18214562,18.154818,17.649101,19.458784,35253360132112
229.34589835,2.16571082,18.531553,18.262791,19.546234,68987912704
229.34741264,2.10790811,19.570301,19.015381,20.743952,68987912704
229.39697641,2.02317892,19.006805,18.75017,19.941948,52845546177040
229.43916443,2.07518483,18.868546,18.627806,19.779922,68988043776
