198.65698433,17.48223214,25.0378646850586,24.7295703887939
198.73202474,17.52860326,14.7397899627686,14.3509902954102
198.72663171,17.61239901,17.6947898864746,17.4495697021484
198.71592287,17.55555367,16.4266796112061,16.1608924865723
198.70270026,17.49575184,20.7663803100586,20.5339221954346
198.70260128,17.52498975,19.6692733764648,19.3924503326416
198.69828108,17.47940455,25.7710151672363,25.6603584289551
198.6510704,17.56371733,21.6440944671631,21.0980396270752
198.70167074,17.47547383,15.8326206207275,15.4413623809814
198.69468792,17.60297663,17.5051174163818,16.9807376861572
198.65915977,17.49083807,22.1797637939453,21.8922996520996
198.70324914,17.51153721,22.3786849975586,22.0051403045654
198.72272262,17.52991478,22.9284210205078,22.6615161895752
198.72947769,17.55926456,22.9066219329834,22.7094383239746
198.70074114,17.62843803,22.2097644805908,21.8219451904297
198.66536822,17.56455378,22.4411964416504,22.0541801452637
198.67589452,17.65658528,22.096155166626,21.9928016662598
198.67709466,17.65052113,24.228328704834,23.9015502929688
198.68422979,17.52439246,22.7630672454834,22.5874443054199
198.65904669,17.46009141,23.6926288604736,23.231372833252
198.72108267,17.60899456,22.5833683013916,22.1156978607178
198.74079185,17.58049311,20.8016147613525,20.4016895294189
198.65321274,17.48524654,23.2994079589844,23.1679725646973
198.68645699,17.66062197,23.4949893951416,22.9943237304688
198.67914218,17.54180791,24.4637260437012,23.9708919525146
198.72325362,17.62712831,23.3659744262695,22.9241008758545
198.72304575,17.55835042,25.5336799621582,25.3343544006348
198.74022232,17.52169675,24.4477691650391,24.7368831634521
198.79381173,17.5279952,19.2836570739746,18.7269496917725
198.81032655,17.63856798,18.7800922393799,18.6952171325684
198.90656877,17.6191619,16.2606964111328,15.9753084182739
198.87243813,17.61086708,25.0872535705566,24.7820568084717
198.75580684,17.49565339,18.7069034576416,18.2701034545898
198.89985204,17.6102203,16.664478302002,16.2316780090332
198.83504732,17.63207618,20.2656478881836,20.0588569641113
198.69831537,17.50621518,23.8993263244629,23.852897644043
198.72104113,17.65787601,23.7765693664551,23.3187675476074
198.77841673,17.55280594,20.5713481903076,20.3156223297119
198.81907706,17.63791427,20.061351776123,19.8557186126709
198.83519317,17.56579858,20.8610229492188,20.3668918609619
198.86883292,17.55472857,12.2923078536987,11.7442207336426
198.76449465,17.65285308,18.1514644622803,17.7703876495361
198.76816216,17.57828047,14.8447284698486,15.0932006835938
198.78688265,17.63309938,16.5269889831543,16.1752777099609
198.7869607,17.60656252,19.7828140258789,19.4312973022461
198.79441363,17.6012172,18.818187713623,18.4162654876709
198.85648943,17.48538108,20.7582874298096,20.2721977233887
198.78564458,17.44848964,20.6660614013672,20.5132122039795
198.81588192,17.51730315,22.1778125762939,21.7084140777588
198.84136615,17.5643606,22.7375297546387,22.8037357330322
198.76211058,17.56349943,22.1668720245361,21.737419128418
198.7577716,17.50311509,21.2252578735352,20.9952964782715
198.77984517,17.60723933,24.0838470458984,23.5955123901367
198.78249068,17.613515,20.872501373291,20.7990550994873
198.81579899,17.51116753,22.7191104888916,22.3624248504639
198.76440574,17.53705209,21.773796081543,21.2547988891602
198.82224146,17.6163156,24.4023551940918,24.5392761230469
198.75852905,17.45138591,22.2214031219482,21.7144584655762
198.78194328,17.55789785,21.2240028381348,21.0496959686279
198.8114142,17.46479454,21.3766174316406,21.0341339111328
198.81220655,17.47025947,21.5717697143555,21.1500835418701
198.81672225,17.52981358,22.931116104126,22.8092308044434
198.81773367,17.56663605,21.6877212524414,21.479024887085
198.82178948,17.58039045,22.9146633148193,22.5902614593506
198.86175894,17.52284267,22.7876243591309,22.7410469055176
198.87272548,17.59936817,22.8049259185791,22.3723411560059
198.80663246,17.52522409,21.394063949585,20.8125953674316
198.84598439,17.4502605,21.5293922424316,21.0407810211182
198.85858542,17.59575295,22.092357635498,21.607494354248
198.7962601,17.57355638,22.7498016357422,22.2916679382324
198.88865856,17.49653269,21.8343181610107,22.0738639831543
198.84692323,17.64433635,21.5161476135254,21.1012134552002
198.83764578,17.48233279,21.8590354919434,21.4152355194092
198.79390175,17.52125668,24.7758407592773,24.8441600799561
198.81227764,17.64990813,24.956937789917,25.0206031799316
198.8447719,17.48192208,23.2247428894043,22.6695117950439
198.81909077,17.59933141,23.7114162445068,23.6244487762451
198.78140016,17.61022203,24.2604999542236,23.9751052856445
198.88870225,17.51475344,24.3139553070068,24.4605007171631
198.88333025,17.52137755,24.9844913482666,24.5482845306396
198.96117448,17.45194296,16.0711841583252,15.7830944061279
198.89150094,17.54383906,23.4278984069824,22.8324241638184
199.03544408,17.52442915,17.7059860229492,17.3944759368896
198.87225051,17.4797287,20.6661586761475,20.7765083312988
198.88383106,17.61759357,19.335298538208,18.8832130432129
