0.006998	48.092373	6.454563
0.00947	48.078388	31.916265
0.010459	48.159889	49.766483
0.016257	48.053947	39.447433
0.017193	48.23571	5.144988
0.019376	48.492462	7.993139
0.024182	48.385334	4.676368
0.041023	48.167744	43.020622
0.049429	48.385288	41.959801
0.051005	48.462467	27.696259
0.059523	48.391029	10.748131
0.070022	48.124981	4.456229
0.082338	48.49144	20.403128
0.084427	48.50631	39.465836
0.08475	48.451229	48.675472
0.08763	48.397003	2.486408
0.089226	48.362328	21.222107
0.09222	48.481358	3.544556
0.107835	48.349628	12.748799
0.11469	48.127766	19.102102
0.124065	48.399651	5.804234
0.127	48.264923	38.614716
0.13567	48.387974	46.311745
0.135967	48.402988	23.903065
0.138852	48.324745	3.579878
0.155797	48.335178	13.380709
0.156987	48.289703	18.313276
0.161177	48.331097	20.002132
0.165958	48.285076	55.507168
0.177359	48.444794	51.641396
0.206275	48.358318	21.443079
0.219555	48.402718	18.230894
0.220271	48.385612	44.984707
0.233854	48.227066	7.084207
0.236546	48.344727	19.893726
0.255469	48.309032	9.33254
0.264858	48.312408	43.111069
0.26728	48.35535	43.460972
0.294003	48.301453	24.212469
0.295807	48.260197	46.865372
0.299205	48.340599	14.835969
0.32493	48.284332	26.737707
0.327161	48.312729	9.442602
0.330043	48.304848	30.283621
0.334933	48.248638	23.293859
252.381561	52.818382	7.563017
252.39978	52.833347	7.586683
252.407761	52.81255	18.354164
252.424896	52.779724	33.179249
252.470322	52.855007	25.764265
252.473633	52.855217	29.831949
252.484833	52.892754	38.302616
252.489487	52.829983	28.667839
252.517029	52.703442	18.639225
252.522507	52.838516	20.337265
252.563873	52.797638	17.658575
252.574463	52.769505	24.501137
252.59343	52.697029	4.877429
252.595764	52.706142	27.226965
252.622437	52.853916	20.943996
252.637192	52.835819	13.801027
252.651962	52.741261	16.566719
252.664291	52.782646	31.406044
252.682999	52.704037	7.280791
252.698547	52.806274	20.667608
252.717255	52.667763	13.191261
252.732376	53.01482	28.004807
252.740265	52.580372	13.273178
252.748749	52.765209	11.527819
252.762283	52.960258	18.140259
252.770462	52.599571	11.89685
252.774414	53.050106	4.117837
252.783752	52.991978	4.032258
252.787903	52.828419	21.686003
252.801407	52.689957	11.202443
252.81488	52.955379	56.659557
252.818253	52.637295	20.290159
252.827164	52.998837	30.733412
252.834	52.992996	46.501369
252.835312	52.948711	19.538475
252.842026	52.681499	16.674416
252.852264	52.528431	21.670103
252.85585	52.953556	4.666098
252.862534	52.626015	24.414883
252.876358	52.741714	12.984864
252.881943	52.758244	21.384602
252.913315	52.556519	4.394804
252.931046	52.55212	18.80337
252.955017	52.911877	30.908596
252.965744	52.395775	12.796311
252.988174	52.48074	14.125418
253.011841	52.561432	15.143913
253.026367	52.411324	18.025375
253.065536	52.349102	16.472578
253.065659	52.340591	11.19777
253.067719	52.98671	17.063902
253.077881	52.558002	42.065304
253.079651	53.082581	25.39603
253.094498	52.607956	14.905184
253.097931	52.82021	18.864365
253.102264	53.176056	15.429965
253.10524	53.239872	46.257469
253.117767	52.593056	24.478121
253.12442	53.241638	22.866158
253.126511	52.660244	27.801846
253.133759	52.524708	4.917444
253.140259	53.234028	13.535374
253.150772	53.158909	55.276836
253.15097	53.203205	11.795907
253.165863	52.992928	15.50191
253.172882	52.397137	32.256325
253.175766	52.333614	17.758997
253.181381	52.573868	35.349548
253.18338	52.885529	21.562162
253.18808	52.788971	6.154921
253.18866	52.858353	7.613827
253.190338	53.107059	16.101044
253.193604	53.283394	13.791212
253.19574	52.723351	56.075081
253.206802	52.485344	13.930369
253.210068	53.204742	25.425047
