0.1	0.0
0.3	0.0
0.5	0.0
0.7	0.0
0.9	0.0
1.1	0.0
1.3	0.0
1.5	0.0
1.7	0.0
1.9	0.0
2.1	0.0
2.3	0.0
2.5	0.0
2.7	5.0
2.9	4.0
3.1	19.0
3.3	38.0
3.5	52.0
3.7	59.0
3.9	109.0
4.1	132.0
4.3	130.0
4.5	100.0
4.7	93.0
4.9	83.0
5.1	56.0
5.3	48.0
5.5	29.0
5.7	17.0
5.9	8.0
6.1	6.0
6.3	4.0
6.5	0.0
6.7	2.0
6.9	1.0
7.1	0.0
7.3	0.0
7.5	0.0
7.7	1.0
7.9	0.0
