# l,b,dered_u,dered_g,dered_r,dered_i,dered_z
333.07787293302,79.9341264541938,21.0804,20.15668,19.89623,19.8196,19.86285
332.939264144546,79.8949246969842,21.68324,20.70502,20.46899,20.43977,20.23817
332.934485180079,79.8956708117733,24.55898,21.85655,21.45594,21.25891,21.53005
332.942979614437,79.893772252822,22.50097,21.99596,21.58003,21.42104,20.93366
332.861902225728,79.8756957421635,23.39185,21.73549,21.52477,21.33018,21.4478
332.864949582397,79.8775067064221,23.9082,22.21799,21.69825,21.66597,22.1733
332.868385849234,79.8778861483894,23.30883,22.18793,21.87424,21.80339,21.86628
332.858733809753,79.8779063798689,24.2755,22.9216,22.66545,21.95284,21.85323
333.438212180177,80.0260043288037,21.50994,20.79981,20.522,20.52244,20.60194
333.08994328437,79.9312137718806,21.83573,21.17102,20.83678,20.88264,20.6099
332.875932805148,79.8672936882267,21.17525,20.17298,19.94053,19.91213,19.84486
332.894603976743,79.8660330916443,22.18846,21.70834,21.28202,21.16451,20.97809
332.889078284012,79.8652233214042,22.61569,21.67865,21.40478,21.4655,21.15755
332.883972535341,79.8664487149009,24.27501,22.90483,22.48599,22.15803,21.35342
333.05618343537,79.9117023500973,22.32066,22.05318,21.85533,21.67819,21.96617
332.955941834655,79.8859533881677,21.67753,20.82426,20.57962,20.49469,20.46338
332.964578641791,79.8789071183717,20.72895,19.7726,19.45873,19.35145,19.36868
332.951532088467,79.8765079237606,21.00593,20.13112,19.96783,19.95279,19.89664
332.939249152252,79.8773700634,21.84584,21.24731,20.83658,20.83069,20.85445
332.956730285517,79.8817440100829,21.76902,21.12149,20.87254,20.75189,20.7936
332.959424881515,79.874744758407,21.87928,21.09165,20.9075,20.76219,20.58838
332.953090633934,79.8778525064093,22.23956,21.2202,20.82595,20.72007,20.64443
332.944868959608,79.8789362294849,22.04169,21.38805,21.05483,20.99454,20.6905
332.96476366729,79.8758261783485,23.3318,21.87692,21.45248,21.36077,20.77656
332.945204920308,79.8775423556033,23.64901,21.8822,21.6535,21.61702,21.06354
332.960975675459,79.8826107653119,22.86068,22.17295,21.89925,21.62213,21.75619
332.918011589354,79.8709584315179,21.06594,20.32618,20.11097,19.96185,20.06223
332.921365491119,79.8723714008992,21.77632,21.07471,20.80832,20.78527,20.68474
332.913353154741,79.8725891423916,23.57195,22.11039,21.67199,21.55711,22.48413
333.220991119393,79.95262964824,21.96168,21.27976,20.94133,20.919,20.83906
333.218768196596,79.9511625779531,22.59578,22.45794,21.86354,21.7822,21.43819
333.093931944233,79.9160183223896,21.17394,20.32316,20.09522,20.09282,20.04807
332.936145136848,79.8727591957362,21.96557,20.9725,20.76571,20.63736,20.4933
332.960134775076,79.8721375190025,22.77834,21.83372,21.55665,21.31566,21.09783
332.951665189043,79.8726480046056,22.52713,21.96341,21.72312,21.61196,20.85518
333.132982374283,79.9265032751201,21.56181,20.77442,20.58487,20.49932,20.46595
333.12419077407,79.9254210220322,22.3379,21.47042,21.17614,21.08564,21.06518
332.913409752704,79.8651482520468,21.68412,21.26847,20.89711,20.7748,20.87385
332.91828974416,79.8653534330537,23.6807,22.65813,22.62883,22.39761,21.80022
332.917033037514,79.8670260441094,22.73733,22.4831,22.53296,22.47748,21.23926
332.918556838545,79.8660454604661,25.00144,23.0601,23.19948,22.86682,22.00087
333.384983241803,79.993068547898,21.45263,20.49492,20.21125,20.19069,19.98753
333.326477449386,79.976979823019,21.26956,21.13041,21.25575,21.36687,21.86657
333.116627835984,79.9199989051342,21.79541,20.96752,20.80449,20.76155,20.59476
333.066208808266,79.905548362442,22.03801,20.96601,20.72861,20.63612,20.39565
333.072823416331,79.9054168489691,23.30448,21.96478,21.83469,21.71062,21.80697
333.086903834167,79.909778860482,21.36987,20.64557,20.39173,20.32671,20.15769
333.098736893571,79.9100775444808,21.71703,20.84476,20.6734,20.56205,20.57639
332.91644088243,79.8625549923621,21.57342,20.72546,20.49903,20.39598,20.274
332.919745549127,79.8631493157583,22.13386,21.01315,20.74077,20.66605,20.80133
333.04329160838,79.8953226249404,21.20695,20.14833,19.98275,19.98155,19.89765
333.045384541598,79.8933408013656,22.86788,22.14652,21.8917,21.74464,21.21482
333.037287186912,79.8960421935953,24.55364,22.58572,22.30615,22.25318,21.82212
333.038504522882,79.8942970299836,24.54857,23.28909,22.92006,22.73897,22.18282
332.982834161684,79.870734501886,20.68562,19.97256,19.67608,19.76342,19.57366
332.982970005874,79.8679942124395,21.3063,20.43382,20.14964,20.18593,19.90051
332.957685986266,79.8686599310198,21.79853,21.1637,20.84387,20.73153,20.52347
332.961527225019,79.866202630086,22.74578,21.96246,21.65546,21.50371,21.16839
332.967671054512,79.8697262779668,22.90764,22.38554,21.84665,21.79318,21.06937
332.975356607414,79.8689974346864,24.32578,22.02561,21.82754,21.8913,21.18891
332.974823778669,79.8696167995315,24.33547,22.4497,22.08563,22.10539,22.64458
332.955782670306,79.8697474235226,23.48523,22.32176,22.44658,22.05472,20.92893
332.956906435008,79.8677289784304,25.25662,23.00444,22.73068,22.30406,22.13829
333.532007084734,80.0236610910024,22.29169,21.64655,21.42758,21.27517,21.05548
333.080391485081,79.9006485148343,22.0945,23.34247,23.25772,23.33027,22.17788
332.998343050127,79.8765943957466,21.3319,20.58759,20.40574,20.33808,20.2182
332.994605195196,79.8794422929264,21.6537,21.05143,20.78486,20.76028,20.46275
332.987509603038,79.8732860476856,21.40372,21.47659,21.30271,21.16545,20.90718
333.112709600167,79.9046305677172,22.10262,25.54483,25.32586,24.01982,23.36573
333.461532111012,79.9977825127048,20.97478,19.92494,19.70082,19.64016,19.62265
333.003057571651,79.8718812129677,23.11887,21.85281,21.40747,21.17993,21.14655
332.990247913153,79.8651394286758,21.42427,20.47025,20.32084,20.23882,20.16824
332.980712733306,79.8655039489187,23.29621,23.17686,22.94185,23.11059,21.60517
333.102370601213,79.8957932366148,20.95647,20.18299,19.86406,19.86836,19.83614
333.46278645409,79.9937918740738,21.48806,20.70964,20.44209,20.44951,20.58753
333.199440452209,79.9171879809311,21.85945,21.28655,20.99231,21.00097,20.69495
333.395692408309,79.9661777824765,22.14695,24.9546,24.67508,25.08437,22.81294
333.217426346497,79.916335613096,21.59214,20.71274,20.48407,20.49879,20.70533
333.460947801576,79.9815674461868,22.06241,23.84366,23.77085,23.37842,22.80035
333.096498505688,79.8820518737168,21.21348,20.32598,20.11798,20.08849,19.99231
333.073450374461,79.8845644470107,22.45919,21.89469,21.65769,21.75989,21.42137
333.078849093077,79.8839383630409,24.47639,23.14736,23.07915,23.22304,22.04245
333.323040688123,79.9393785304409,21.88988,20.88018,20.65011,20.67293,20.43628
333.069866058045,79.8700579683462,21.85456,21.17519,20.884,20.78955,20.38315
333.287295899594,79.9278307648101,21.40115,20.50736,20.28709,20.20329,20.20183
333.221069326896,79.9097453884328,21.99136,20.76341,20.24764,20.04124,20.10799
333.194488322225,79.8998425797613,21.75866,21.45186,21.05967,21.0028,21.10862
333.200031225769,79.9000032343562,25.58382,23.1114,22.80822,22.47622,21.87035
333.156940539065,79.8877439990018,22.10544,21.39413,21.0394,20.96354,20.83082
333.349810690386,79.9391680194165,21.95082,21.63906,21.32365,21.05145,20.98016
333.382003506003,79.9471273916639,22.04563,21.26325,21.02802,21.80425,20.75285
333.508026726948,79.9764322078215,22.64233,22.1228,22.01313,21.7324,21.932
333.432120750129,79.9533446665691,21.22094,20.36267,20.13873,20.05241,19.99463
333.518260804612,79.9706439672138,22.12788,24.50498,24.27751,24.82601,22.47493
333.509133659376,79.97170230104,22.1244,24.99511,24.64977,23.9648,23.06756
333.147134275673,79.872224820992,21.23215,20.0912,19.85677,19.86269,19.64899
333.144162146106,79.8731429413091,21.18179,20.12182,19.89178,19.83557,19.7694
333.425602161034,79.9439872400449,21.74233,21.05035,20.83149,20.68691,20.81064
333.100311739756,79.8552395292969,20.85795,19.9519,19.67068,19.64186,19.49034
333.106806656415,79.8566552854181,21.58455,20.89039,20.71905,20.51264,20.59668
333.098540580241,79.8549354573994,23.60559,21.63857,21.45394,21.29143,21.15422
333.235888091779,79.8897461476562,21.61607,20.7832,20.55013,20.56599,20.66941
333.23933552006,79.8886964373618,22.72749,21.63729,21.30324,21.26035,21.10567
333.384505382579,79.9291603287173,21.71952,20.76895,20.58419,20.60619,20.56121
333.285348948604,79.8960901586916,21.97427,21.22298,20.94277,20.90508,20.88979
333.134316051144,79.8533895324911,21.76494,20.81333,20.49311,20.45914,20.38933
333.130853345872,79.8523995612123,23.72802,22.47689,22.1222,22.03016,21.961
333.133836667522,79.8481492159029,23.36135,21.87998,21.71184,21.67558,21.97235
333.134874540145,79.8464227395134,25.03098,23.3427,22.79669,22.75385,22.93652
332.499144963614,79.9335371157122,22.88925,22.01996,21.53078,21.38284,21.18526
332.463692836117,79.9210599362787,22.45585,22.20176,21.64882,21.56136,22.4162
332.605030772811,79.9574430344603,24.09495,22.1285,21.8275,22.14662,21.59515
332.746801084023,79.9961343016067,22.36153,21.27567,20.94759,20.8958,20.79751
332.571735068547,79.9475652454515,22.39521,21.56475,21.31121,21.24462,20.95308
333.032998792027,80.0729616819826,22.44047,22.61113,22.41604,21.92351,21.52186
332.837607666044,80.0168185113468,24.47348,22.60036,22.22066,22.03794,21.30484
332.666847987153,79.9695598542718,23.9238,22.52888,22.05227,21.8455,22.09001
332.48853072546,79.9162774312506,22.52213,21.37527,21.03616,20.97344,20.84637
332.772527776656,79.9947441896834,23.10279,22.47087,21.99655,22.10486,22.21976
332.534675890985,79.9264853711604,22.83891,22.40217,22.04632,22.19461,20.87791
332.48013415223,79.9103895087731,23.0815,21.78024,21.44948,21.51302,21.39604
332.477074458002,79.911602636553,23.03377,21.80246,21.58749,21.41128,20.84584
332.620376463016,79.9484495484223,24.29251,22.9282,22.47289,22.48534,22.26507
332.549285813732,79.927207081499,22.5309,21.86709,21.72502,21.6188,21.05148
332.550580765059,79.9241988732598,22.92501,22.43692,22.40579,22.07407,21.89112
332.744769625458,79.9681597327928,22.60038,21.72842,21.50387,21.38843,21.3482
332.59037812341,79.924697839808,23.01997,22.49623,22.08161,21.92673,23.03959
332.625472087061,79.9318320496651,23.69679,22.79234,22.36498,22.12371,22.20258
332.551843914032,79.9112817345211,23.36126,22.27364,21.74637,21.73383,21.47203
332.6578162711,79.9380241541407,23.41932,22.21911,21.62008,21.73693,21.01907
332.691113650342,79.942816625057,23.35765,21.99879,21.93779,21.64742,21.78916
333.192508301785,80.0754152671921,22.21326,22.01555,22.10244,21.65244,21.01004
332.877882264956,79.9893737869842,22.6918,22.41504,21.87138,21.62469,20.98967
332.587674328523,79.9086289934382,23.52837,22.57399,22.15724,22.11765,22.11899
332.751721129976,79.9516990744994,23.35201,22.02313,21.60023,21.48033,22.05553
332.632530416142,79.9214134932959,23.16923,21.79835,21.49367,21.35526,21.02228
332.953880722091,80.006118279909,22.775,21.79248,21.50219,21.60854,21.40144
332.613279036897,79.9088207684591,22.70877,22.22244,22.03021,21.57248,21.40225
332.660802214059,79.9214264490854,22.48051,21.88628,21.40944,21.43485,21.29439
332.641156026107,79.9142155705749,22.76118,22.23273,21.83111,21.76975,21.47261
332.640307953459,79.9135453743051,23.84698,23.11105,22.8352,22.02654,22.07024
332.602826684815,79.9022757299908,22.85568,21.25577,21.19782,21.05671,21.46634
332.939475449406,79.9953230151909,23.04602,22.73194,22.37355,22.23618,23.0524
332.624449890382,79.9088882821763,23.13015,22.54107,22.12431,21.99975,21.64428
332.624766172801,79.9083322664108,23.05281,22.98482,22.82417,22.5127,22.28117
332.961253807083,80.0001240356987,24.19708,21.84223,21.53042,21.51692,21.57115
332.964749719572,80.0008414434568,24.3351,23.79265,23.33004,22.41846,22.38045
332.77872922522,79.947092619567,22.20789,21.10301,20.8576,20.77297,20.60845
332.947505432527,79.9936236842132,23.08104,21.91346,21.62377,21.31847,21.48547
332.70651892884,79.926424467233,23.73496,21.62751,21.30582,21.24997,21.21471
332.644382373871,79.9051845514093,22.77829,21.78922,21.49165,21.32603,21.21009
332.773048435808,79.9411311496439,23.36213,22.35508,22.28917,21.84644,22.26355
333.205446414592,80.0585675649479,22.17599,21.54449,20.99268,20.77073,20.65875
332.829712435187,79.9560411134463,22.61567,22.78732,22.45559,22.31906,22.45114
332.951610937226,79.9876192336431,22.42586,21.11741,20.90163,20.79086,20.76433
333.091323707026,80.0252490760964,23.00953,22.30317,21.86322,21.81795,21.53822
332.640475365856,79.9002157359617,22.76581,22.27281,22.03816,21.93071,21.75912
332.719490417414,79.9225157415114,24.61226,22.13198,21.99939,21.68477,21.73631
332.703640518361,79.9154906192977,22.26675,22.40128,22.03126,22.07484,21.90751
332.674408131386,79.9070331727537,22.66779,22.25782,21.71261,21.62276,21.33352
332.663384716813,79.903186033254,23.13145,22.30241,22.21489,21.79054,21.49328
332.931620375236,79.9761524161587,22.24482,21.75416,21.39272,21.23493,21.73169
332.642781859961,79.8956852695981,24.27797,22.90135,22.44889,22.35368,22.34392
333.060366183589,80.0103596444817,22.77348,21.69662,21.36079,21.36448,21.1947
332.769022814718,79.9281239822611,23.299,22.16381,22.06913,21.84201,22.40639
332.880006158042,79.9576957477115,22.96164,22.3759,21.79642,21.78221,21.45012
332.929478864018,79.9727203472105,23.95405,24.14002,24.18046,22.65424,22.2099
332.729775684654,79.912975553945,22.7408,22.39798,21.95235,21.9567,22.15039
332.885730235361,79.9557004292504,22.29388,21.14282,20.86194,20.79248,20.83251
332.66611585225,79.8934531217225,22.23768,21.44691,21.16129,21.05094,20.86093
332.662160006337,79.8925288496314,23.73717,22.12081,21.89635,21.77433,21.41113
332.754574131612,79.9178972794517,22.31668,22.12825,21.68477,21.69865,21.71321
332.888739801081,79.9525065779011,23.02509,22.16127,21.73314,21.51334,22.19089
332.68205799606,79.895183737359,24.72129,22.61792,22.34483,21.72406,21.93695
332.687770122215,79.8966475383225,23.27022,22.8016,22.43913,22.62758,21.49538
332.723773903604,79.9037987714583,22.11801,20.98831,20.77439,20.72225,20.3306
333.166804531686,80.0250744449798,23.20053,21.91118,21.74616,21.58082,21.61562
333.014957274933,79.9831740927725,22.85493,21.63802,21.42922,21.23108,20.83781
333.026855207497,79.9864101721798,23.0732,22.83833,22.38099,21.91898,21.89819
332.767216731305,79.9134311152986,23.00007,22.13486,21.69532,21.44389,21.36386
332.915284668155,79.9514666811164,24.24194,22.65727,22.26441,22.2623,22.49522
332.789771681395,79.9155989832864,24.22146,23.36533,22.98432,23.9873,22.19579
332.874157260068,79.9378986167854,24.64405,21.95985,21.68581,21.60037,21.48619
332.875656189746,79.9382988015956,22.79257,22.21334,21.76607,21.57885,21.55253
333.170769943108,80.0172921280117,22.63285,21.72987,21.47494,21.45676,21.12609
332.807433269428,79.9130810969204,22.37109,21.89635,21.40276,21.33247,21.06271
332.963108993863,79.9550437724656,23.07814,22.44533,22.05079,22.0112,21.54173
332.726714736955,79.8890504797887,23.71828,22.36909,21.82163,21.74748,21.4096
332.874205541688,79.9250137074341,23.83255,22.75006,22.23451,21.85496,22.11306
332.880282567772,79.9242299482665,24.17417,23.38364,23.02156,23.16423,22.14459
332.833433302112,79.9129353793005,23.46173,22.72827,22.38436,22.39241,21.87471
332.959001230507,79.9469651751629,22.22491,21.4456,21.00587,20.93838,20.80796
332.965730601085,79.946449305771,24.02945,23.25815,22.79064,23.32546,22.87232
332.854110258345,79.9176924093975,23.00075,22.36703,22.2243,22.12722,22.11366
332.765149070555,79.8918409644598,22.61838,21.6046,21.18979,21.20579,20.78697
332.826698504515,79.9081158103788,23.16373,22.21825,21.9059,21.86604,21.85762
332.790348214113,79.8975767076565,23.08113,22.27615,21.98787,21.79896,22.12094
332.791417641796,79.8951817270585,23.52693,22.43384,22.09134,21.99544,21.54684
332.915372609727,79.9313433449862,22.38217,21.48938,21.32152,21.20573,21.25971
332.923076744885,79.9313192311709,23.61432,22.58623,22.3217,21.95296,21.8346
332.833028950016,79.9057294031533,23.37026,21.88377,21.39463,21.17996,21.39579
333.096390185896,79.9777611458204,22.38377,21.89536,21.60935,21.21752,20.99467
332.881506649688,79.9144885746101,22.98539,22.15539,21.84394,21.65728,21.14018
332.990660969568,79.9459148522181,22.36415,21.5099,21.24251,21.16998,21.26559
332.939817606992,79.9315098051982,22.55838,21.43875,21.16407,21.00504,20.8898
333.328611218288,80.0350934113593,24.44926,21.53743,20.93841,20.53893,20.4729
332.79158820786,79.8873458687296,22.23521,21.2827,21.00608,20.94825,20.7898
333.063666593432,79.9620552139059,23.21142,22.66194,22.42946,22.30056,21.70932
332.935807318232,79.9273889520561,23.57239,22.6734,22.09526,22.11576,22.01038
332.907408231599,79.918289184421,23.23249,22.66406,22.51241,22.65165,21.92032
332.765446741918,79.8795296214814,24.20946,23.26075,22.66907,23.31007,22.16131
332.887518288599,79.9106131846595,23.26276,22.18428,22.00582,21.80125,21.8062
333.094332356394,79.9597757897793,22.89321,22.12011,21.65147,21.90616,21.55638
333.128666533757,79.969004485408,23.08739,22.33557,21.75963,21.78496,22.16437
332.912702090835,79.9082142202402,22.53896,21.67317,21.33804,21.37448,20.74768
332.908098949678,79.9090608437816,24.24987,23.12729,22.8276,22.15494,22.15091
332.993442771365,79.9292935214234,23.07662,21.77303,21.5576,21.3413,20.93526
332.986959148037,79.9299449749173,24.16566,22.8643,22.44646,22.05944,21.78396
333.108162051633,79.9595196638497,23.46852,22.13982,22.0085,21.65305,21.29493
333.200368722695,79.9845362142621,22.43681,21.31456,21.04135,20.99598,21.19817
332.860960179232,79.8915139264483,23.28736,22.99304,22.69925,22.54853,22.18978
332.990892180804,79.9272861149325,23.77518,22.60718,22.12499,22.06718,21.90933
333.164927865105,79.9743230943654,23.69224,21.83887,21.54229,21.47035,21.34066
333.392553037258,80.0339619719447,22.65235,22.31412,21.8365,21.85399,21.31702
332.940850980447,79.9108132617781,22.91716,22.3982,22.01343,22.22786,21.72663
332.955437850373,79.9129495362919,22.13475,21.55663,21.25965,21.15581,20.80384
333.26025120591,79.9958705246727,22.80948,22.02468,21.45051,21.52331,21.55692
332.889684134153,79.8943744135731,23.32044,22.37776,22.11397,22.03224,21.3566
333.053569361419,79.9394929658227,22.96072,21.6045,21.15518,21.15365,21.48078
332.813280272093,79.8730448828088,22.86325,22.32484,21.95045,21.67447,21.25185
333.275069252153,79.9990855616933,24.31084,22.685,22.10844,21.95573,22.33783
332.909288815998,79.8985486301703,22.30729,21.57942,21.29852,21.30959,20.8523
333.203602628526,79.9791191906944,23.57897,22.15256,21.96594,22.18227,21.64782
332.885247238503,79.8916927734102,22.91554,22.05766,21.59573,21.47287,21.25095
332.963060486412,79.9104941871827,24.84586,22.89673,22.6366,22.34361,21.43118
333.049708105737,79.9333030680385,22.49268,21.63049,21.19094,21.20261,21.09698
333.013711400455,79.9229325307482,22.55186,22.23096,21.76072,21.52343,22.23557
332.996245399205,79.9158522497367,22.76502,21.52313,21.35824,21.3125,20.87873
332.931711416222,79.89769495552,22.54397,21.213,20.94148,20.98296,21.10075
332.933368223587,79.898376821549,24.13344,22.08373,21.70417,21.51996,22.36613
333.076164216913,79.9372060509251,22.2979,21.6386,21.26132,21.28033,21.25986
333.29685153798,79.9970871076518,22.7216,22.29085,21.8691,21.82171,21.44363
333.067302507269,79.9294352109462,23.4035,21.99643,21.59342,21.61931,22.85127
333.029150029568,79.9173873018237,22.6202,21.86287,21.57699,21.27456,21.01569
333.039228561771,79.9172702523209,22.9661,21.88057,21.60275,21.45267,21.39468
333.024371956445,79.9161958690544,24.57357,22.22514,21.81432,21.66818,21.74681
333.254244310159,79.977826196004,23.1108,22.28828,22.09614,22.01637,21.69023
333.259420659921,79.9773721386965,23.814,22.92949,22.90342,22.81666,21.60826
332.948074997128,79.8912069597494,24.03422,22.13062,21.56711,21.58887,21.07641
333.020491533033,79.9105658027928,22.27645,21.30529,21.02965,20.96157,20.71616
333.00021209487,79.9015676541782,23.07126,22.20108,21.68434,21.46603,20.95883
333.055094667941,79.9164385798516,23.03032,21.64157,21.44447,21.47864,21.75375
333.17541741374,79.9468615933569,24.19332,22.65407,22.13747,21.81557,21.85492
332.92122481078,79.8780917547395,22.90035,22.95733,22.90223,22.38822,21.35911
332.924768172578,79.8777505825237,24.11308,23.12605,22.62726,22.40738,22.42299
333.03195682333,79.907259712897,24.11202,22.88204,22.36099,22.09128,21.82876
333.170083594082,79.9431548085534,24.35919,22.68229,22.56984,22.30192,21.64211
333.396181596013,80.0029034054365,22.56749,21.50304,21.2162,21.16478,21.33995
333.148273806612,79.9353563156711,23.32939,22.1046,21.60285,21.81133,22.07037
332.904194051767,79.8674405422028,23.1036,22.79985,22.27995,21.91174,22.65344
333.148287013101,79.9304718550045,23.77502,22.02947,21.53023,21.43736,21.32645
333.070681964692,79.9073367301088,22.944,22.33023,21.94156,21.74558,21.26981
333.022081530064,79.8937270150964,24.24333,22.99242,22.52798,22.14378,21.44185
333.135630584128,79.9242567554315,22.25624,21.18512,20.89564,20.88627,20.95437
333.017063341857,79.8915870686052,22.93999,21.62637,21.39465,21.23268,21.20718
333.156430853145,79.9281197707689,24.10504,22.18237,21.75357,21.56891,21.44736
333.011048374778,79.8875299455834,22.83493,22.16389,21.82335,21.5534,21.60871
333.035588077176,79.888007246463,22.56559,22.0753,21.59385,21.52471,21.45874
333.029277731746,79.8903372356414,25.25067,22.78603,22.70087,22.49555,22.57199
333.086028834341,79.90569078072,22.78148,21.98639,21.45153,21.39392,21.58492
332.974743737237,79.8740976215701,22.06369,21.23492,20.85663,20.94077,20.6629
333.141954496948,79.9200513490277,22.54413,21.74351,21.24502,21.34135,21.2203
333.142132249623,79.9210469912899,23.16753,22.09242,21.79169,21.74685,22.0465
333.042071031204,79.8905784912279,25.41202,22.60128,22.50712,22.30461,21.29573
333.022833760421,79.8846408385951,22.29942,21.74173,21.35059,20.78205,20.47036
333.289554892753,79.9576028129176,22.79405,21.86728,21.38885,21.48233,21.52296
333.23776510719,79.942332536469,24.64325,22.90725,22.63225,22.04021,22.08083
333.053737221216,79.8911572029162,22.23493,20.82901,20.68683,20.70621,20.56706
333.084867130926,79.8989984895612,22.95993,22.14676,21.72823,21.6861,21.41901
333.329054130686,79.9650065643101,23.37227,22.33611,22.15252,21.77728,21.56466
333.437962266419,79.9950387077492,24.50181,22.39701,22.11379,21.89099,21.60952
333.037800522252,79.8847936163465,23.25033,21.74084,21.40478,21.34882,21.56382
333.438186968767,79.9919637007366,23.38477,22.78387,22.30376,22.23672,21.2729
333.222384520183,79.9326117697247,22.1489,21.0966,20.8258,20.75298,20.71703
333.219017475991,79.9315975759388,22.8836,21.18982,20.98486,20.90102,20.81281
333.09678651289,79.8980152668176,22.55735,22.11628,21.66319,21.55391,21.15395
333.294242467401,79.951613490097,22.60155,22.06163,21.66093,21.67696,21.95061
333.119407768233,79.9032957836786,24.72945,22.13957,21.84882,21.87081,21.62765
333.111612849672,79.8969635136288,24.57516,22.80664,22.29512,22.4459,21.90083
333.014347545522,79.8699986180434,23.88566,22.72865,22.6036,22.31675,23.01597
333.004541648406,79.8651602106866,23.40104,22.4985,22.13647,21.8305,21.33159
333.107969324385,79.8923888143556,22.96314,21.97764,21.76119,21.57421,21.95692
333.188142092778,79.914261111041,22.32302,21.32756,21.01811,20.96133,20.82379
333.139465579766,79.8993457145825,23.19499,22.47116,21.91757,21.77928,21.53194
333.461070551598,79.9855774491789,23.51458,22.15174,21.77868,21.66645,20.91983
333.023572954848,79.8681446028809,22.86614,22.59922,22.15224,21.9146,21.66558
333.02515911013,79.8665553812415,22.34185,21.17408,20.90599,20.90611,20.78055
333.166415257847,79.9051219548026,22.51371,21.42821,21.07205,21.10751,21.27754
333.175755651376,79.9062482364091,22.73568,21.63962,21.46847,21.38124,21.19082
333.159305534215,79.906403690897,22.76264,21.78815,21.56361,21.49868,21.81026
333.202699247531,79.9110581602918,22.61507,21.59443,21.32075,21.27345,21.79807
333.14228993734,79.8944940515226,23.04686,22.46539,22.05138,22.28898,21.75817
333.265760876687,79.9274993493857,24.22845,22.69506,22.20891,22.07318,21.84305
333.021400534545,79.8603904060872,24.14409,22.75614,22.32257,22.06372,22.45432
333.390792205308,79.9602681232632,22.13853,21.89116,21.54892,21.29198,21.2476
333.176618978027,79.9016932448225,22.61249,21.50791,21.18368,20.95019,20.71135
333.166613255072,79.9016039106502,23.67165,22.85964,22.43567,22.05511,21.2678
333.242317702227,79.9192926210326,23.02644,21.80008,21.55151,21.46273,21.38882
333.030896340275,79.8587297801864,22.96414,22.76314,22.36427,21.90563,22.07913
333.401090061867,79.9591292223985,22.57953,21.63449,21.3389,21.18064,21.01509
333.280976709382,79.9232799107971,22.64488,21.63977,21.33972,21.20523,21.20193
333.218559019287,79.9063121591361,24.06669,22.2906,21.82216,21.72822,22.50305
333.271729066052,79.9192596575639,22.94501,22.85842,22.73403,22.26188,22.40019
333.165071578591,79.8897971950661,22.25841,20.93026,20.64437,20.68319,20.58984
333.188489191782,79.890215144406,22.51246,21.89675,21.58522,21.33605,21.39261
333.182818597095,79.8917942142962,23.09469,22.0016,21.59605,21.44753,21.57824
333.255032627754,79.9110868791977,23.0647,21.64859,21.36293,21.21895,21.26742
333.257236237159,79.9131003539047,22.47764,21.62013,21.24788,21.12136,21.49872
333.245771838692,79.9126687593291,24.32907,22.20516,21.90137,21.71008,21.38446
333.162005846911,79.8855012837699,23.15602,21.74732,21.36312,21.44357,21.53506
333.209515656905,79.8970313885766,23.65022,22.0501,21.85212,21.77321,22.03014
333.526646924674,79.9822393854713,22.45962,21.95483,21.56876,21.67903,22.21398
333.368215087207,79.9389770476613,25.81836,22.59602,22.123,21.77161,21.14138
333.253401306043,79.9074398238552,22.44411,21.80387,21.73911,21.52653,20.90412
333.206518434093,79.8937094347736,22.89236,21.42801,21.18256,21.1096,21.0935
333.201405490322,79.8943396223138,24.36894,23.39167,23.04805,22.91697,21.83072
333.071112089328,79.8559536416126,24.25915,22.94104,22.38734,22.21521,22.12842
333.176333301105,79.8820338818263,22.67073,21.60864,21.25326,21.17988,20.85361
333.176223297907,79.8835607262591,24.12383,22.40637,22.24298,22.17254,21.87856
333.352387448774,79.9296371450764,22.56313,21.21811,20.93176,20.79846,21.05318
333.302917563787,79.91295791786,23.73559,23.07003,22.67593,22.2967,22.09733
333.4422578838,79.9467276647563,22.71708,21.78583,21.58571,21.42617,21.30779
333.264342383804,79.8960848490114,23.68194,22.02252,21.71082,21.59664,22.00948
333.323067879089,79.9098340580823,22.18035,21.26407,21.00306,20.90265,20.76102
333.168305044955,79.8618820273168,23.5384,22.09791,21.77268,21.58858,21.23139
333.17276205815,79.8617140533269,24.06174,22.8643,22.51732,22.61621,22.59608
333.016926345558,80.073317752292,23.3146,23.11522,22.79632,22.68855,22.23189
332.524529774918,79.9235404666201,23.1317,23.24987,22.76504,22.73767,22.50256
332.529774936972,79.9221743942499,23.79403,23.06325,22.7143,22.76428,21.99946
332.648706584932,79.9522562923628,22.65328,23.04414,22.48706,22.79876,22.08011
332.906310810808,79.9896953689444,22.97039,23.21634,22.73707,22.60035,22.73375
332.90232080862,79.9707813916749,23.59197,23.30456,22.71696,22.33359,23.10191
333.157499978576,80.0266848727711,24.1138,23.17058,22.58603,22.70575,22.63239
333.209284904067,80.018383093757,22.70914,22.9309,22.68171,22.88747,22.49736
332.820364263495,79.8802622229796,23.21095,23.11582,22.52779,22.30198,22.07027
333.162333148414,79.9624408043072,23.72131,23.30493,22.83555,22.70751,22.10903
333.30408725008,79.9851609065063,23.85938,22.86297,22.72869,22.94515,21.90077
333.186764788547,79.9414398749606,23.37266,24.43728,24.17781,21.70212,20.06845
333.024062989658,79.896331825502,25.06014,23.02535,22.73352,22.92304,22.39299
333.18135978486,79.939078668589,24.66332,23.09579,22.73299,22.87462,22.55493
