#ra,dec,dered_g,dered_r,dered_u,flags
250.39872458,36.58148381,18.379118,18.14661,19.344847,35253394210836
250.39963236,36.57154423,18.596855,18.36978,19.519506,35253394210836
250.39792202,36.57668367,18.544252,18.3291,19.468868,193583068610580
250.39812791,36.5903633,18.931696,18.564306,20.131765,35253394210836
250.33410413,36.5968209,22.302429,21.584473,23.696527,105622137733136
250.33505399,36.59778983,23.372585,22.856691,24.813898,105622137868560
250.46474275,36.64294416,19.535849,19.272606,20.529306,35253360136208
250.50550497,36.64318458,18.238102,17.994415,19.179811,35287753424984
250.43389884,36.60027308,21.508722,21.105326,24.565741,72092847398064912
250.43420143,36.60534116,23.833334,22.950052,24.97983,35253393686800
250.4336622,36.59487335,20.199663,19.804106,21.305012,35219000918108
250.43389645,36.76378477,19.967422,19.09186,21.759909,68987912192
250.29648771,36.65133461,19.448631,19.185181,20.299829,17661174091776
250.46587807,36.69970802,19.00102,18.73777,19.908772,35255507616272
250.3981239,36.65061994,19.830872,19.501827,20.637035,35253360132112
250.39766583,36.65175684,23.697657,22.935013,24.45575,105622137864464
250.43297808,36.64619915,19.489342,19.218729,20.273312,35253360132112
250.39911761,36.62346141,20.334377,20.055466,21.355616,35253360132112
250.43334052,36.61967734,19.150732,18.929276,20.048027,35253360001552
250.46569789,36.624016,19.59841,19.337231,20.538363,35253360136720
250.53790887,36.66355474,18.783447,18.539671,19.657637,35253360001040
250.53866806,36.65221676,23.35619,22.365517,24.242353,105622137733392
250.36498278,36.63981502,20.333576,19.998236,21.202633,35253360132112
250.3338028,36.70073456,20.609919,20.209675,21.588671,217164284160
250.39931631,36.70178748,20.322889,19.948307,21.136019,234411262536
250.33395771,36.65654027,20.073515,19.727577,20.924454,68988043264
250.36477273,36.67480985,20.469324,20.060528,21.702589,193583034532368
250.36533703,36.63265035,21.47245,20.900448,22.128296,35184640655376
250.46612208,36.67367491,20.099285,19.804169,21.131849,35253360132112
250.46627756,36.6632211,22.052582,21.685108,24.353687,105622104310032
250.38172762,37.21400118,19.325333,18.803352,20.810669,72092847398064144
250.31927899,37.28010838,23.58622,22.836473,24.837984,281543964754176
250.47460298,37.10156525,18.899622,17.945677,21.228817,68987912704
250.44477821,37.16098954,19.893242,19.148941,21.596674,52845546177040
250.47365357,37.1275448,19.878403,19.110359,22.027792,68988043264
250.44539511,37.11404413,22.446873,21.702639,24.437551,72163216142242064
250.44560058,37.11995845,23.90123,23.040773,24.507307,281543964623104
250.56806184,36.99320492,19.426388,19.108578,20.408369,68987912192
250.50459915,37.08215097,20.635773,20.259811,21.787441,68987912192
250.56876808,36.99830491,21.143957,20.688875,21.832108,68987912192
250.69440227,36.86334696,17.446028,16.973505,18.845533,68987912704
250.62670858,36.93413643,18.845503,18.573286,19.832315,68987912704
250.78884625,36.76885088,18.180737,17.923557,19.098408,68988043264
250.82363973,36.73833581,22.813745,21.927053,23.509941,103347651072
250.72522861,36.6239644,17.554388,17.035358,18.835682,35253360132112
250.72480788,36.61493563,23.429472,23.284773,25.453146,527834602934544
250.85417683,36.68144599,17.529499,16.64517,19.813969,35253360136208
250.82276329,36.60240684,16.708944,16.344452,17.88427,35253360132112
250.82376173,36.71162654,18.996325,18.29282,20.822189,68987912192
250.72525082,36.5645821,18.668081,18.424679,19.566599,69591892808
250.91630321,36.63137282,19.562119,18.946047,21.278297,68987912192
250.69470308,36.6010142,20.02949,19.545536,21.393936,68987912192
250.75901602,36.64586795,20.600832,20.347843,21.72117,68987912704
250.69458373,36.62898775,22.502525,21.680874,23.166414,439873639153664
250.78737404,36.65969966,22.488668,21.539225,23.816643,439873639154176
250.85347452,36.72491915,22.989548,22.751486,24.631153,281543964623104
250.76009004,36.49253699,15.337877,14.777896,16.684837,72251142713512028
250.85284134,36.47630546,16.396646,15.600994,18.433908,35253360922644
251.01510549,36.50827401,17.630552,17.09409,19.101576,35253360001040
250.88436413,36.40356883,19.530352,18.995323,21.148949,35253360136720
250.95768114,36.50791638,20.182911,19.88188,21.079687,68987912704
250.85354588,36.41239494,20.975155,20.644344,21.655491,69591892040
250.88395572,36.39083095,21.491592,20.644772,21.983124,68987912704
250.88587258,36.52208764,21.944229,21.188749,24.41798,35184674210136
250.95708917,36.57488456,23.220345,22.472288,24.760464,281543964623104
250.91641131,36.50526999,24.854454,24.765722,25.851881,439804919681280
251.13870487,36.41398808,14.343604,13.679194,16.115093,202381275828240
251.11362175,36.42959569,23.219934,22.822447,23.633944,281543964623104
251.04599161,37.21678097,20.276041,19.902222,20.701815,68988043776
249.82286653,37.26486133,16.06023,15.680823,17.289452,35255507620368
249.79097566,37.29937703,17.636286,16.758282,19.818443,35253360136208
249.72941563,37.25867334,22.207069,21.732254,23.569996,105624285348112
249.85493651,37.25701072,24.219133,23.31983,25.216227,281543964623104
250.00908518,37.10926862,17.417761,17.044394,18.551708,79792575048
250.0092849,37.19281222,19.118029,18.722061,20.186192,68987912704
249.9771556,37.1426242,19.648333,18.897768,21.080948,35253360132112
249.91766102,37.08345137,19.976732,19.61503,20.917192,35253360001040
250.07004906,37.12890037,19.54632,18.746367,21.471725,72057663092949064
249.91807303,37.14078642,20.583719,19.982252,21.909292,35253360132880
249.88560424,37.14732987,23.354176,22.736532,24.435509,281543964754176
250.09919039,37.04544479,25.045382,24.752026,25.596378,474989327159568
250.10020518,37.01811512,22.027786,21.468714,22.929287,123145606005008
250.07057475,36.93620321,16.603682,16.051271,18.212173,68988047872
250.07001079,37.03202966,19.808241,19.539425,20.724958,52845546176560
250.09943505,37.08596435,20.553928,20.281385,21.231977,68987912192
250.0415403,36.97987305,22.055626,21.578793,22.473181,140806476399360
250.15978639,37.04284635,21.898842,21.851971,22.779736,175990882041872
250.16052563,37.01911653,22.596457,22.079851,23.470924,105622104178960
249.97752953,37.03189935,23.010653,22.495865,24.146563,281543964754176
250.04266386,37.10114625,23.452543,22.903965,25.45628,281543964623104
250.07073539,37.07514744,23.837687,23.697447,25.055222,281543964623104
250.15976688,37.00613072,24.29747,23.577929,24.972837,281543964754176
250.18918338,36.97589189,23.297565,22.353771,24.422247,175990882045968
250.09943385,36.91438016,15.652562,15.271104,16.73307,35255507615760
250.188781,36.979495,22.890867,22.22373,24.705906,35255507616528
250.22239762,36.98645569,19.951565,19.602169,20.900782,68987912704
250.25497148,36.90991757,22.587593,21.850576,25.255562,175990882046224
250.16066182,36.92729794,22.645021,22.206936,23.953007,80329310280
250.18891358,36.86944299,21.654808,21.196703,23.040913,68987912192
250.13141885,36.83508793,22.430077,21.67906,24.612253,68988043520
250.25344463,36.88189605,20.959158,19.995094,22.827765,68987912448
250.18890733,36.83068358,22.783941,22.339176,25.344679,68987912448
250.13230893,36.92039303,23.60704,22.870138,24.291201,281543964623104
250.16022323,36.86050859,23.464056,22.7286,24.455574,281543964623104
250.22176513,36.9318953,23.913427,23.502171,25.548378,281543964758272
250.31944971,36.8494607,22.899179,22.572008,24.672646,35253360132368
250.2878775,36.72525004,18.797766,18.553087,19.7258,68987912704
250.3536021,36.75020966,19.021143,18.694349,19.904865,68988047872
250.25317197,36.68487153,17.776567,16.779564,20.260927,35255507484688
250.31952263,36.75531009,20.047743,19.684984,20.874088,68987912704
250.28872428,36.73757062,20.853445,20.491459,21.863403,35253360132368
250.28846878,36.70678037,20.323639,19.986477,21.256233,193583034531856
250.2542071,36.85275719,22.643457,22.20401,23.596146,68987912448
250.38303993,36.79132781,22.739584,22.57741,23.982019,281640601518336
250.25465412,36.69983522,21.799417,21.052423,23.451464,158398662443264
250.28878766,36.71079851,23.997913,23.17975,25.223169,439804919677184
250.28913454,36.6848501,17.640181,16.977196,19.42168,35253360136208
250.4453151,36.73396233,15.233376,14.834968,16.369553,193585182015504
250.35218112,36.63922045,23.175421,22.798769,24.078968,387097114579288
250.31943336,36.6185208,17.842796,17.225338,19.150707,35289867354128
250.31929068,36.62005153,20.253155,19.897121,21.269073,35253360132112
250.35397625,36.62509614,20.875216,20.489592,22.371922,105622104310288
250.38141409,36.58296163,16.186552,15.788912,17.32958,35253360660500
250.41523417,36.61788417,18.021528,17.630604,19.040415,35255507615760
250.41495701,36.61567459,19.035313,18.813795,19.95363,35253360001040
250.41591344,36.61682107,22.095747,21.640495,23.679533,35253360132112
250.44631517,36.61047252,19.303007,19.066305,20.274216,35253360136208
250.44634748,36.61290488,21.363918,20.963335,24.032906,105622104313872
250.44535644,36.59828363,21.646852,20.983721,23.574387,35219000918108
250.44469625,36.59601432,22.55106,21.757263,24.382193,105587778650460
250.28860641,36.6662421,19.117945,18.883383,19.906559,158398729552456
250.28955924,36.6432259,18.375822,18.134521,19.248325,68987912192
250.41439333,36.69473231,19.396681,19.06465,20.339468,35255507615760
250.35311503,36.6567442,17.94252,17.279789,19.657095,79792570952
250.35279624,36.63455468,18.36869,18.127081,19.317934,35253360136208
250.31978268,36.61167658,20.022495,19.753603,21.012918,35253360001040
250.31893485,36.61310432,21.270796,20.72237,23.133379,105622104179032
250.47387978,36.70018353,19.64436,19.350506,20.62277,52847693660176
250.38298012,36.63586305,23.650188,22.783953,24.83082,387099262058768
250.41474951,36.65209498,19.279955,19.017427,20.092871,35253360001040
250.41599722,36.6525341,20.726357,19.811293,22.905945,35253360001040
250.35362536,36.61428233,19.567734,19.311079,20.430405,35253360136208
250.38227798,36.63156578,21.624453,21.038162,23.496456,35253360132112
250.38274112,36.61749058,20.874992,20.447359,22.576889,105622104313872
250.38121228,36.61599902,21.26889,20.750702,22.777309,246359592669712
250.47335567,36.67018312,19.304514,19.051786,20.122829,68987912704
250.38133165,36.61182008,20.902639,20.382334,21.431129,35253360132112
250.38171847,36.59997988,18.709616,18.487492,19.617184,35255541170192
250.38254868,36.60118474,20.096243,19.826065,21.056261,35253360132112
250.38285305,36.59903821,21.243324,20.775114,23.421925,105622104314384
250.36357585,37.26238428,17.688673,17.267664,18.916725,68987912192
250.3637937,37.19277603,17.433685,16.779173,19.145861,35255507615760
250.3311747,37.24061142,18.895742,18.21389,20.593897,68987912704
250.32965243,37.23658053,21.923244,21.431036,23.006903,68987912192
250.39398001,37.17054169,19.515978,19.260298,20.452337,17661174087680
250.5511197,37.00482976,19.817797,19.3361,21.148899,35253360001040
250.70828917,36.85576671,20.381117,19.960018,21.539095,68987912192
250.67920932,36.5969138,16.185976,15.676442,17.467348,35253360398352
250.80783318,36.52724827,17.806107,17.441626,18.926048,35219035521044
250.77380475,36.53361547,19.317339,18.708532,20.973776,35219035521044
250.90344427,36.59632149,19.095169,18.700159,20.268333,68987912192
250.67818587,36.57965704,21.525005,20.93758,22.433453,68987912448
250.90209959,36.65723891,21.734203,21.27734,22.22291,68988043264
250.90376524,36.66682951,22.853802,21.958282,25.053198,68988047616
250.84079822,36.68463196,25.248728,24.782654,26.205687,439804919681280
250.80825149,36.45032718,18.60338,18.208048,19.362953,193548675584348
250.93665255,36.52715817,16.403063,15.770553,18.16103,35253360132112
251.00688935,36.56200484,14.006655,13.210342,15.683352,202381275303952
250.90215695,36.47265562,17.126053,16.574146,18.570177,68987912192
250.90251523,36.46817382,23.497189,22.49889,24.049166,105622137733392
250.90308353,36.44870363,17.337915,16.788591,18.742989,68987912192
250.93756236,36.4490888,17.406631,17.061546,18.423134,193583034535952
251.03339821,36.4939352,23.269251,22.778267,24.589123,387097114841360
250.84117391,36.42151285,18.683502,17.859201,20.806049,193583034794512
250.97515409,36.44297074,18.260437,17.937103,19.230978,68987912192
251.00789755,36.48738614,20.229414,19.230246,22.862911,68988043520
250.87090926,36.49325459,20.694513,20.320679,21.777882,68987912704
250.87054863,36.5468104,21.742941,21.063816,22.519386,439873639153920
250.93819772,36.53939154,21.201935,20.916225,22.389498,68988044032
250.93787503,36.46105655,20.919174,20.440903,22.214987,68987912192
251.03320931,36.49897138,21.6413,20.737677,24.396833,144255994552255232
251.13287052,36.40707513,24.204159,23.452726,25.144361,105624285352208
249.6947416,37.28572187,18.500603,18.16165,19.437832,35255507620368
249.89028266,37.27684917,17.293922,16.893559,18.494392,68988047360
249.89159396,37.27351075,20.597878,20.485785,21.410143,68987912192
249.9528851,37.24949839,23.911823,23.257568,24.477789,72339138002551040
249.98404162,37.18527337,23.460855,22.729914,25.035686,105622137868560
249.95208989,37.08579515,16.435266,15.963983,17.879717,35255541170192
249.89106004,37.13682735,19.005634,18.69413,19.922941,68988043776
249.92461557,37.10984136,19.003675,18.152281,21.15847,35253393555472
249.98477153,37.14497855,19.285208,18.520653,21.180296,68988047360
249.98466034,37.08575267,20.026138,19.524961,21.213495,68987912192
249.95327762,37.05887214,19.324486,18.402649,21.404739,35255507615760
249.9845845,37.19248884,20.518269,20.14068,21.432255,68987912704
250.01562551,37.0962831,20.831577,20.204489,22.035814,68987912448
249.89208861,37.12163026,21.662632,20.747257,23.019369,35253360136208
249.92488858,37.11817826,21.986036,21.147314,25.131332,35253360132368
250.04688452,37.04358886,15.853722,15.345718,17.242105,35255507619856
250.04807732,37.04207648,16.741358,16.204634,18.200644,35253360136208
250.11072707,37.01700931,24.011683,23.442665,24.798061,316728372236560
250.04691843,36.97003128,17.386536,16.97349,18.52387,175992995971088
250.17296019,37.02226388,17.418552,17.066904,18.482914,68988043776
250.14181486,36.9982396,16.049728,15.390304,17.744604,17661174092288
250.14258263,37.02583702,19.859793,19.390398,20.990328,35255507619856
250.10906505,37.10677429,21.721838,20.745893,25.709997,35253360132880
250.01483675,37.01080539,21.197392,20.952076,21.881828,68987912192
250.01464952,36.95197285,20.98138,20.443148,21.89959,68987912192
250.11036885,36.98711815,21.75182,21.472672,22.91717,68987912192
250.01625486,37.07221204,23.35803,22.636257,24.647104,281543964623616
250.11038255,37.0904431,23.109482,22.961672,25.614288,281543964754688
250.21038841,36.95500848,18.185987,17.846462,19.264015,35253394735120
250.26568629,36.88397493,16.000597,15.655919,17.048702,35255507615760
250.17225974,36.98353588,19.671186,18.869465,21.610052,68987912960
250.1714988,36.98065196,18.433844,18.189474,19.271717,68988043776
250.17276032,36.92335792,20.84066,20.587923,21.532728,68987912704
250.17303044,36.81708975,20.667999,20.137918,22.111256,68987912704
250.21175043,36.97396059,22.811363,21.908201,25.337677,68987912448
250.17206692,36.82114893,21.793716,21.268312,23.174387,69055156808
250.21108956,36.83138009,21.400301,20.719521,22.377214,68987912448
250.29942169,36.78143351,16.762428,16.262962,18.107065,35255541170192
250.39516936,36.76233865,21.953365,21.30114,23.581663,105624251793424
250.24014044,36.7345217,20.370369,19.940489,21.440891,35253360001552
250.24043029,36.73380443,22.815315,22.054934,23.877254,105622137733392
250.26664467,36.72588735,20.877941,20.389858,22.046253,68987912192
250.26582598,36.71349999,20.370461,19.910074,21.629229,35253360001296
250.21103009,36.82076256,21.72464,21.261658,22.618105,263883059233552
250.33095857,36.86489385,21.633482,21.139612,22.625689,68988043264
250.21205405,36.7565424,21.868162,21.166382,23.839975,263951778709776
250.33090382,36.82445913,22.468176,21.967123,25.275833,68988043520
250.29882314,36.74816298,22.717726,21.901896,25.417021,68987912448
250.29872488,36.73615183,21.286402,20.748898,22.64257,68987912448
250.26586594,36.80381834,23.353109,22.876965,23.941378,281543964623104
250.36365937,36.80474623,23.875868,23.587662,25.40963,281543964623104
250.33083965,36.7306145,24.185574,23.939964,24.704798,281543964623104
250.33115434,36.71479667,23.493078,22.869638,25.595806,281543964623616
250.26620377,36.67014481,14.910175,14.380466,16.498627,35255507619856
250.29922613,36.68029271,14.858281,14.456222,16.165356,35255507619856
250.46363445,36.72387002,16.341543,15.783268,17.860317,68987912192
250.36260561,36.56603378,16.27729,15.76023,17.614401,35253360660500
250.36246957,36.57001353,16.626883,16.126869,17.891575,52845546705428
250.3954057,36.57595542,16.719582,16.219849,18.184132,35253360661012
250.3637034,36.60373998,17.652349,17.358946,18.690548,35253360660500
250.33086237,36.60044489,20.432596,20.020727,21.950872,35253360136208
250.39530463,36.5995388,19.359865,19.09882,20.30467,35253360136208
250.39495759,36.6071627,22.681107,21.952852,25.039211,35253393690896
250.42809939,36.60515194,19.572306,19.294394,20.463932,35253360136208
250.42772043,36.60316229,22.379848,21.653843,24.777325,105622137868560
250.42678648,36.60677402,23.063795,22.079149,24.880884,334320556445968
250.46387875,36.607102,22.747269,22.189459,25.060081,35287753425240
250.33004204,36.70156213,22.737522,21.810574,24.646833,105656464048472
250.329178,36.64225364,19.455645,19.184872,20.383244,35253360001040
250.33009397,36.64173406,19.517464,19.242271,20.37558,35253360001552
250.33080865,36.61993452,19.398798,19.170057,20.281607,193583034535952
250.33077047,36.62214607,22.218298,21.499678,24.485703,35253360132368
250.33075834,36.62070619,22.479944,21.764824,23.861017,105622137864208
250.3953613,36.65099501,19.076145,18.84038,19.98097,35253360132112
250.42659095,36.66140256,19.711811,19.448204,20.686396,68987912192
250.39491393,36.63818797,19.624216,19.345613,20.567356,68987912704
250.39546706,36.62566184,22.249914,21.550732,24.088272,105622104313872
250.4958419,36.68057667,19.650305,19.34577,20.472998,35253360136720
250.42740578,36.61197532,19.714056,19.427465,20.496483,193583034535952
250.42636567,36.61124008,20.933672,20.440067,21.970177,35253360136720
250.42818642,36.60894418,19.249369,18.979715,20.074701,68987912704
250.46465154,36.62620864,18.951797,18.728054,19.918812,35253360001040
250.49646024,36.628042,19.68202,19.387999,20.694393,68988043776
250.39516925,36.67739545,21.968117,21.213364,24.610344,35253360132368
250.36276979,36.64959024,20.415525,20.011387,21.242182,68987912704
250.39400337,36.66667915,20.453735,20.093483,21.370729,68987912192
250.33018749,36.62744778,20.446886,20.09078,21.419313,193583034531856
250.36304271,36.6369974,21.707014,21.112108,24.724323,193583034532112
250.27010885,37.28842674,20.726931,20.150959,21.922649,35253360136792
250.39208951,37.21445097,18.60648,17.986742,20.307798,68988043264
250.65360271,36.9539449,19.516958,19.233356,20.330963,68987912192
250.74782792,36.59071611,17.489597,16.948763,18.986633,68988043264
250.71521025,36.58315286,18.50882,18.192137,19.535767,68988043264
250.81662025,36.6327743,19.417082,18.851404,20.761318,68987912192
250.84926153,36.57876046,17.639858,16.987101,19.36813,68988043264
250.6824677,36.57803471,21.05213,20.676744,22.604431,68988043264
250.81748646,36.6070096,22.751398,22.30337,25.485859,35186788143448
250.81695405,36.64665836,23.241774,22.487873,23.703066,281543964754176
250.91096531,36.62591648,22.711407,22.2026,23.97529,281543964623104
250.98098963,36.53568886,17.338152,16.376007,19.497181,35253360001040
251.00969998,36.46211788,17.966928,17.543362,19.143639,68988043264
250.8488096,36.53507296,20.166853,19.806007,21.087282,72075255212015616
250.91146924,36.4463038,22.217329,21.694563,22.732662,68987912448
250.87854295,36.55427286,22.900665,21.975021,23.576815,281543964623104
250.87923554,36.52974241,23.133095,22.355585,23.904881,281543964623104
250.94450324,36.5275585,23.518362,22.546486,26.156616,281543964623104
251.16612899,36.3759981,22.445257,22.183186,23.218203,105624285347856
251.0698047,36.47909124,22.944456,22.25738,24.869236,281543964754176
250.98109704,37.25888605,18.273153,17.660856,19.836956,35253393555472
251.00949271,37.2403044,20.694796,19.927532,22.443039,105622104314128
250.94352816,37.2958555,23.744576,23.35504,25.265932,281543964754176
251.10271678,37.15642138,16.732857,16.354225,17.942892,35255507615760
251.13479364,37.10074519,18.751987,18.189413,20.312067,35253360136208
251.13553608,37.11112922,22.757784,22.583986,23.734873,217164284160
251.07168482,37.20121224,23.224808,22.283361,24.292763,281543964623104
249.71070809,37.2794316,23.66576,23.198818,24.718296,387097114575120
249.71014289,37.29770797,23.737526,22.999903,25.128204,281543964754176
249.74174123,37.26903143,19.745108,18.977127,21.866053,35253360001040
249.83515842,37.2861091,18.950802,18.433451,20.307381,158398662443520
249.89740895,37.25377276,19.665972,19.167648,20.92646,193583034532368
249.89777348,37.20013648,16.652599,16.194895,17.930008,80329445960
250.0247142,37.1151471,16.299917,15.62602,18.055227,35255507615760
249.92850664,37.22032984,17.438534,16.625685,19.402044,158398662447104
249.92959393,37.13175089,21.200169,20.894363,21.881067,17661174088192
249.89796786,37.09069743,21.006247,20.657711,21.8186,17661174087680
249.96242542,37.12394899,24.364048,23.477198,25.175234,316728370266384
249.92837157,37.18996279,22.239038,21.69072,22.987961,68987912448
249.92920996,37.17053296,21.939342,21.12042,23.177364,35253360136208
249.92804557,37.05779641,23.409805,22.83305,24.09038,422281453109504
249.96345816,37.01653729,16.545778,15.804978,18.559093,35255507619856
250.05350299,37.00175489,18.015619,17.760815,18.910236,68987912704
250.0535919,36.98210942,15.577769,15.108251,16.933743,35255507619856
250.11676219,37.03286138,22.404034,21.564377,24.127913,35253394739472
250.11503507,37.03882299,20.472565,19.9802,22.012493,158398663495680
250.14770272,37.06733065,22.236183,21.620014,23.128077,268436224
250.08808757,36.94334059,22.573227,21.821402,24.594069,35184674210064
250.02339323,36.97839067,23.540117,23.490036,24.886568,316728370266384
250.02448694,37.02426635,24.103683,23.931633,24.521044,281543964754176
250.14701627,37.05940408,24.955143,24.057686,25.596506,281543964754176
250.08770246,36.87330635,15.427325,14.766941,17.343031,158409466970696
250.21789396,36.94761864,11.61077,10.92648,14.609777,483856286617616
250.14756531,36.82386024,23.372353,23.19239,24.630247,387097115103508
250.05284521,36.9195709,19.086657,18.535879,20.463989,158398662443520
250.05394336,36.9008991,19.514538,18.99354,20.862858,35253360001040
250.17728504,36.95761547,18.855709,18.241282,20.427685,68987912192
250.14710314,36.9262521,18.089468,17.184906,20.029293,35253360001040
250.24548468,36.96424878,19.56555,19.236757,20.315235,68988043776
250.11542787,36.83912884,23.680655,23.600088,24.952898,105622137868632
250.1472901,36.82814186,20.114393,19.495764,21.386532,68987912192
250.08716661,36.94109266,20.867638,20.12409,22.662619,68987912448
250.14815732,36.86389714,20.791965,19.806421,22.987108,158398662443008
250.1479165,36.82562661,22.523966,22.032284,23.488935,140806476398848
250.33147537,36.86164843,23.534035,23.401728,24.243914,105656497602904
250.24652727,36.79514055,15.763945,15.357538,17.029625,35255507619856
