2.791055	0.973062649426
3.791055	0.966151080219
4.791055	0.940151837903
5.791055	0.959779900455
6.791055	0.952900555084
7.791055	0.957705448188
8.791055	0.976300771294
9.791055	0.977571186423
10.791055	0.978183662294
11.791055	0.979881268864
12.791055	0.999989427655
13.791055	0.981469922828
14.791055	0.96454212201
15.791055	1.00568872407
16.791055	0.957780544238
17.791055	1.0105325753
18.791055	0.972537292953
19.791055	0.993764005664
20.791055	0.982842909627
21.791055	0.978288792489
22.791055	0.953474421178
23.791055	0.983314548963
24.791055	0.913708891623
25.791055	0.950831902543
26.791055	0.947996135622
27.791055	0.964530335039
28.791055	0.950956784553
29.791055	0.941365795288
30.791055	0.945648840677
31.791055	0.98971375923
32.791055	1.00784710744
33.791055	0.984750366178
34.791055	1.0046980369
35.791055	1.00705797115
36.791055	1.00326645353
37.791055	1.07138356534
38.791055	1.03417053527
39.791055	1.10642884388
40.791055	1.08543582423
41.791055	1.15110288014
42.791055	1.16199613545
43.791055	1.27417006586
44.791055	1.21292597543
45.791055	0.496636462403
