0.005	0.0
0.015	0.0
0.025	0.0
0.035	0.0
0.045	0.0
0.055	0.0
0.065	0.0
0.075	0.0
0.085	0.0
0.095	0.0
0.105	0.0
0.115	0.0
0.125	0.0
0.135	0.0
0.145	0.0
0.155	0.0
0.165	0.0
0.175	1.0
0.185	10.0
0.195	16.0
0.205	31.0
0.215	68.0
0.225	93.0
0.235	127.0
0.245	138.0
0.255	174.0
0.265	136.0
0.275	92.0
0.285	61.0
0.295	33.0
0.305	10.0
0.315	5.0
0.325	3.0
0.335	1.0
0.345	1.0
0.355	0.0
0.365	0.0
0.375	0.0
0.385	0.0
0.395	0.0
