# ra, dec, dered_g, dered_r, dered_u, flags
229.67106032,1.94146656,16.8265762329,16.8581047058,17.9283599854,69021597712.0
229.66882073,1.936015,18.1141605377,17.8333587646,19.0662746429,68988043280.0
229.68634207,1.94988256,18.2488098145,18.013212204,19.1692752838,69021597712.0
229.67959084,1.94548119,18.7681617737,18.5180664062,19.6315002441,1.76612076462e+13
229.67808957,1.94549947,18.8059329987,18.5710811615,19.7751636505,69021597712.0
229.6863592,1.9465498,19.0494594574,18.8136672974,19.8670864105,69021597712.0
229.68568869,1.94585948,19.7117099762,19.4204025269,20.7724876404,68988043280.0
229.68679418,1.94802232,20.065158844,19.6872138977,21.1605129242,1.58398695997e+14
229.67412818,1.93950396,20.1626358032,19.8905315399,21.2607517242,69021601808.0
229.68957441,1.95053729,21.7053947449,21.1806354523,24.3623600006,7.04720918286e+13
229.67366897,1.93997464,20.4299716949,20.115234375,21.678850174,7.04377657795e+13
229.68400953,1.94624877,20.505437851,20.0824050903,21.7086486816,68988043280.0
229.68867441,1.94399417,20.5426235199,20.1258621216,21.5917797089,68988043280.0
229.68760002,1.95275563,21.1415996552,20.5871963501,22.2773780823,68988043536.0
229.67408101,1.89103515,16.9663143158,16.4813575745,18.236618042,68987912192.0
229.68124616,1.92060242,15.8803062439,15.3089170456,17.2672538757,71135395856.0
229.68020349,1.92062056,20.1299705505,19.8187713623,21.2930774689,69021466640.0
229.67850714,1.91996191,21.1077194214,20.6739635468,22.3975028992,7.04377320899e+13
229.68250146,1.91349234,18.2328071594,17.9486637115,19.1739273071,68988043264.0
229.68558892,1.93647588,18.5120353699,18.2789306641,19.4781532288,68987912208.0
229.68521652,1.93568585,20.3699378967,20.0169410706,21.7741756439,7.21280318036e+16
229.6912676,1.94922464,18.321975708,18.0557785034,19.2442989349,69021466640.0
229.69017983,1.95100127,18.5890846252,18.3454399109,19.5322723389,68987912208.0
229.68963628,1.95170515,19.5632972717,19.2242221832,20.4760818481,71168950288.0
229.69280965,1.9489979,20.0500144958,19.6728801727,20.8383903503,69021466640.0
229.69315069,1.94717079,20.8845844269,20.3838119507,22.7994155884,7.21280317701e+16
229.69692332,1.96672986,21.6531677246,21.1072711945,23.9785079956,68988047632.0
229.69569807,1.9747619,17.8047771454,17.3164596558,19.1466464996,71135526928.0
229.69769348,1.97438697,19.7458267212,19.4051380157,20.6488399506,69021597712.0
229.69747305,1.97396251,20.8836860657,20.2911071777,22.8504562378,7.04377322217e+13
229.69627821,1.97449135,20.7971858978,20.5910434723,22.297082901,4.92650230841e+14
229.69668192,1.97251452,21.3984870911,20.8680152893,22.8694267273,7.04377320899e+13
229.69635877,1.96431476,18.3004875183,18.0469856262,19.2427082062,68987912208.0
229.69835291,1.96592818,19.2293872833,18.9310188293,20.3018264771,69021597712.0
229.69567276,1.96079922,19.3329238892,19.0361232758,20.2762966156,69021597712.0
229.69850923,1.96538514,19.4542541504,19.1537418365,20.4442539215,7.04377656443e+13
229.69772899,1.96434129,19.864900589,19.5295467377,20.7270431519,69021466640.0
229.69924532,1.97076012,20.079618454,19.7082519531,21.0951461792,69021466640.0
229.69865512,1.96220698,20.5255317688,20.0554924011,21.4234638214,71135526928.0
229.69853036,1.96813508,20.8622760773,20.3372650146,22.3074893951,68988047376.0
229.70742658,1.97581161,20.5366420746,20.0763282776,21.6443347931,7.04377657754e+13
229.70951736,1.9841292,20.715795517,20.2165050507,21.7827682495,68988043280.0
229.70370349,1.97668779,17.9131641388,17.4825172424,19.0914154053,69021597712.0
229.70217705,1.98390742,18.4429359436,18.1874980927,19.4038524628,69021597712.0
229.70238375,1.97761621,18.4485225677,18.1949539185,19.3371257782,1.58400843481e+14
229.50726408,2.21973964,18.1606140137,17.8813438416,19.1071529388,68988047376.0
229.51572759,2.21465516,18.6260948181,18.3997001648,19.5535297394,68988043280.0
229.51650812,2.21342976,20.1677131653,19.6532382965,21.1098842621,68987912208.0
229.54267283,2.21194397,18.8945064545,18.6472454071,19.7672920227,68988047376.0
229.54911179,2.21924182,20.7610492706,20.2830791473,21.8127441406,68988047376.0
229.54921053,2.21539318,21.0653343201,20.8269271851,22.7923202515,68988047632.0
229.55338032,2.20931378,20.795009613,20.4088020325,21.9744606018,1.58398662443e+14
229.54896066,2.21639731,20.3585567474,20.0097160339,21.5063743591,69021597712.0
229.54242792,2.22732274,19.885766983,19.5350170135,20.9522800446,1.58398662443e+14
229.54970414,2.2343784,19.4510726929,19.1263237,20.4180622101,68987912208.0
229.54419829,2.22548974,17.5225467682,17.0727310181,18.7140102386,68987912208.0
229.55866528,2.22851128,19.6705493927,19.3531246185,20.5787239075,68987912208.0
229.5564387,2.24134889,19.0486526489,18.7910366058,19.9815044403,68988043280.0
229.55651904,2.22312577,19.4667129517,19.1896896362,20.3398361206,69021466640.0
229.55651369,2.2268134,19.882692337,19.6262893677,20.7717590332,1.58398696002e+14
229.56282229,2.23986952,18.3512744904,18.0638427734,19.2473220825,68988043280.0
229.56211093,2.24429836,18.5714378357,18.2959442139,19.5032081604,68987912208.0
229.55992549,2.21445166,18.0570755005,17.7360363007,18.9819641113,68988043280.0
229.56050194,2.23153755,18.7869873047,18.5144023895,19.638458252,69055021128.0
229.57435241,2.23742974,19.2682247162,18.9638671875,20.1344394684,68988043280.0
229.55389648,2.25164923,19.3196964264,19.0070323944,20.2793560028,69021466640.0
229.5652406,2.23828393,19.8081970215,19.4477996826,20.8321914673,68988043792.0
229.56749285,2.23155914,18.9114551544,18.6452484131,19.8148365021,68987912208.0
229.55643923,2.24222574,17.4421882629,16.9624538422,18.6703796387,68988043280.0
229.57557034,2.23531486,19.8810100555,19.5599937439,20.8218288422,69021466640.0
229.57281596,2.21005311,18.3069190979,18.0436954498,19.1956043243,3.52533601321e+13
229.57660928,2.23307027,20.8772621155,20.4552173615,22.1306686401,7.04377320899e+13
229.56072991,2.26800868,16.8122940063,16.2886810303,18.0755558014,69055021640.0
229.57226694,2.26958196,18.3858699799,18.1141052246,19.2634735107,68987912208.0
229.57663894,2.20997072,18.0928840637,17.8034610748,19.0758399963,3.52533601321e+13
229.57225952,2.2239234,18.4238834381,18.1724891663,19.2877960205,68987912192.0
229.57405232,2.20603145,18.0480861664,17.7043037415,19.0956916809,3.52533936865e+13
229.57190113,2.2128357,19.4951381683,19.1717739105,20.4167194366,3.52533936865e+13
229.58381408,2.21661462,18.5220432281,18.2704105377,19.4540157318,69021466640.0
229.58510562,2.21633131,18.5622634888,18.3115158081,19.4986076355,68987912208.0
229.59604644,2.2071128,17.3822841644,16.9267406464,18.6167640686,68988047376.0
229.5938197,2.2595725,18.3972835541,18.1382808685,19.3555393219,68987912192.0
229.58833001,2.20304053,19.0667076111,18.7769432068,19.943063736,68987912208.0
229.58072208,2.20136296,19.8686084747,19.530500412,20.8691043854,3.52533936865e+13
229.60348237,2.28161,21.7634220123,21.2054538727,23.7705917358,103347786256.0
229.58117612,2.20171834,20.2653961182,19.9005126953,21.543050766,1.05622137864e+14
229.58086681,2.25377772,18.2559452057,17.9781246185,19.1834220886,68988047376.0
229.57980227,2.25165526,18.5227527618,18.2571296692,19.416891098,71135531024.0
229.59733818,2.28537754,17.0810832977,16.5971660614,18.436756134,1.76611740877e+13
229.59831552,2.28343241,20.332277298,19.9092445374,21.4164485931,68988043280.0
229.59573051,2.22264554,18.3402500153,18.0663070679,19.2323741913,68988047376.0
229.59954274,2.22334989,19.4127407074,19.0852203369,20.3407478333,68987912208.0
229.5983106,2.22154838,19.445482254,19.1370372772,20.3502120972,69021466640.0
229.5965005,2.22217591,22.015209198,21.4220752716,24.7397537231,7.04399132634e+13
229.60336217,2.25647379,20.3822097778,19.961774826,21.2702198029,69021466640.0
229.60524378,2.22255685,19.150352478,18.9203224182,20.084487915,69021466640.0
229.59847766,2.20352474,20.5061035156,20.0931816101,21.7142524719,69021466640.0
229.59912343,2.20247448,20.7821979523,20.2558841705,22.1422901154,7.04377320899e+13
229.60469029,2.2121999,18.4513816833,18.1780643463,19.3848838806,1.58398662443e+14
229.60647576,2.2227877,20.1115818024,19.7103538513,21.1644058228,69021466640.0
229.60343093,2.22052268,20.2382907867,19.9090518951,21.1993026733,7.04377656443e+13
229.60802143,2.21310704,21.0982036591,20.5264625549,22.4368152618,7.04377322217e+13
229.61050376,2.2413029,18.3788852692,18.1243076324,19.2531509399,1.58398729552e+14
229.61595752,2.20712119,18.0637512207,17.750585556,19.0363483429,3.52533606564e+13
229.62516521,2.20161508,18.0868377686,17.7950630188,19.0878791809,3.52533606564e+13
229.60711891,2.20347447,18.2538394928,17.9967746735,19.2264328003,3.52533606564e+13
229.61745182,2.20860097,18.3555622101,18.0973167419,19.2456741333,3.52533606564e+13
229.6153326,2.20628784,18.8848018646,18.5949230194,19.8375453949,3.52533942108e+13
229.6165773,2.20085404,18.3243942261,17.9968681335,19.2145252228,3.52533606569e+13
229.60687474,2.20569254,19.0689125061,18.7783069611,20.038816452,3.52533606564e+13
229.60776244,2.21922834,17.68998909,17.2283153534,18.9041671753,68987912208.0
229.60969737,2.27880987,17.3035030365,16.8807125092,18.409029007,68988047376.0
229.61618413,2.28380956,18.3636341095,18.0860118866,19.316242218,71135395856.0
229.62180306,2.22380496,15.1816110611,15.4598474503,16.220746994,69021597712.0
229.61858043,2.22186898,18.407453537,18.1493091583,19.3972682953,68988043280.0
229.62412634,2.22509254,18.6905326843,18.4433040619,19.7188167572,69021597712.0
229.61525917,2.22114236,18.8840255737,18.6240463257,19.7927570343,68988043280.0
229.62507003,2.22532386,20.2718448639,19.8604450226,21.487985611,7.20576630595e+16
229.6225103,2.21998655,19.9871273041,19.7710552216,20.7673244476,68988043280.0
229.62105168,2.23816271,16.3332309723,15.8626155853,17.5416870117,79792570952.0
229.58192476,2.21510409,20.317276001,19.7938499451,21.2971916199,68987912208.0
229.58171468,2.21305075,22.4146957397,21.8227653503,25.6399288177,4.39875786638e+14
229.50724068,2.20512415,20.1796836853,19.8265914917,21.1521129608,68987912192.0
229.51071453,2.23944869,20.1664905548,19.746301651,21.1603412628,69021466640.0
229.51085873,2.21693709,19.9718017578,19.5158863068,20.9632968903,68987912208.0
229.51531815,2.23663515,19.9332466125,19.5895385742,20.7027339935,68987912208.0
229.51545935,2.24194585,20.1378498077,19.721244812,21.1511497498,68987912192.0
229.52963885,2.25060402,20.4246330261,20.009431839,21.6129989624,68987912208.0
229.70405542,1.97949271,18.7476768494,18.4983978271,19.6839466095,69021597712.0
229.70346351,1.97759747,18.9396533966,18.6842575073,19.8562507629,1.58398695997e+14
229.70075952,1.98549991,19.0718612671,18.8540153503,20.1924705505,69021597712.0
229.71141323,1.97525452,19.2167644501,18.9428901672,20.1190242767,69021597712.0
229.70048814,1.98201631,19.3476333618,19.0692176819,20.2240886688,69021597712.0
229.70841062,1.98217136,19.4774150848,19.1771736145,20.2877082825,69021597712.0
229.70154612,1.97980835,19.50989151,19.1922092438,20.4002685547,69021597712.0
229.70535454,1.98072694,19.664018631,19.2429618835,20.5457057953,69021597712.0
229.70033763,1.98065128,20.0516681671,19.6703357697,21.0909748077,69021597712.0
229.70889568,1.9858499,20.2828083038,19.8562049866,21.3709201813,69021597712.0
229.70718526,1.9765651,20.2470169067,19.8670158386,21.154088974,69021597712.0
229.69990604,1.98370952,20.4454956055,20.0775814056,22.2440662384,7.04377657759e+13
229.69988712,1.9844729,20.30037117,19.8483104706,21.2334728241,69021597712.0
229.70631477,1.98614458,20.1795425415,19.7480373383,21.3869552612,69021598224.0
229.70405119,1.97534617,20.5682067871,20.1137161255,21.5618476868,68988043792.0
229.70147666,1.98239372,20.8889904022,20.3925113678,21.7883014679,68988043280.0
229.71076842,1.97829815,20.9393978119,20.3401832581,22.2039394379,7.0437732225e+13
229.70300376,1.89608354,17.8071327209,17.381029129,18.9946231842,68988043280.0
229.70126717,1.89623921,18.3379402161,18.0436592102,19.2223453522,71169081360.0
229.70448677,1.90353728,20.8512306213,20.2776260376,21.9704494476,7.04377320899e+13
229.70264082,1.90432156,20.8628959656,20.3761672974,22.3039855957,68988043280.0
229.70502027,1.90125875,21.772310257,21.2108669281,22.7548313141,68987912464.0
229.70481423,1.96625842,18.493434906,18.2573318481,19.4130725861,1.58398662443e+14
229.70755314,1.96661698,19.0428829193,18.7635917664,20.0295238495,69021597712.0
229.70979904,1.96545927,19.9052143097,19.5338096619,20.7169799805,69021597712.0
229.705824,1.96869272,20.1269054413,19.7399654388,21.2490158081,69021466640.0
229.70825801,1.96539648,20.7828636169,20.2975997925,21.9170761108,7.04398797051e+13
229.70285754,1.96570952,21.1737537384,20.8686161041,22.1602420807,2.28767406626e+14
229.707116,1.97321965,18.4032917023,18.1271400452,19.3131752014,1.76611740877e+13
229.7072642,1.9713983,18.9673309326,18.7031974792,19.9294776917,69021466640.0
229.70724353,1.96324679,17.2248783112,16.7436599731,18.5197944641,71135395856.0
229.70839205,1.94980366,18.4250144958,18.1853408813,19.3559074402,69021467152.0
229.7089724,1.9482855,19.7991085052,19.4164524078,20.7158470154,68988043280.0
229.70900555,1.90104817,17.9058513641,17.5105781555,19.0756835938,68987912720.0
229.71270732,1.96397421,15.6826353073,15.0960760117,17.1819343567,71135531024.0
229.70978646,1.96114259,18.7134532928,18.5099906921,19.6522502899,1.76612076421e+13
229.71070649,1.95979119,19.4864330292,19.1722488403,20.4159679413,69021466640.0
229.71234208,1.96209964,22.9543991089,22.5779666901,24.9213562012,103381336336.0
229.71755055,1.96534399,17.3390636444,16.8404178619,18.6289806366,69021597712.0
229.71879947,1.9737881,19.826253891,19.4565925598,20.8532848358,69021597712.0
229.64911864,1.93506313,20.0487728119,19.6824550629,21.1089019775,68987912208.0
229.7181328,1.97253413,20.3499183655,19.8745670319,21.2735404968,69021597712.0
229.71764242,1.9632327,20.1738758087,19.8019714355,21.36120224,68988043280.0
229.72140648,1.97109957,17.9129142761,17.5312767029,18.8976898193,7.04377660416e+13
229.72039026,1.96490973,21.1439914703,20.575925827,22.1719036102,7.04377322209e+13
229.72043161,1.94747247,17.4883289337,16.9879322052,18.6138858795,68988043280.0
229.72065352,1.9480183,20.4151439667,19.9922199249,21.7871112823,7.04377656446e+13
229.72080161,1.95288393,18.5009918213,18.2513122559,19.4484348297,68987912192.0
229.64606374,1.88561127,19.029499054,18.7897644043,19.9164066315,68988043280.0
229.64952218,1.92861754,19.58111763,19.2934856415,20.7211551666,68987912208.0
229.64855383,1.92579404,20.4246082306,20.0528755188,21.5450611115,68987912208.0
229.66264137,1.95151651,21.0167045593,20.452419281,22.1479072571,68987912208.0
229.66108809,1.95033181,18.8776130676,18.6223468781,19.8468952179,68987912208.0
229.65683691,1.95052099,19.4099597931,19.0888538361,20.5653820038,68987912208.0
229.65196627,1.94829796,19.4599647522,19.1724338531,20.26039505,69021597712.0
229.6546435,1.94827703,20.0038795471,19.5996170044,20.9358196259,68988043280.0
229.66058934,1.95291597,20.2751522064,19.8916625977,21.2642307281,69021466640.0
229.65533344,1.95189538,20.3067970276,19.9073200226,21.6383552551,69021466640.0
229.65937214,1.94975657,20.4491558075,20.0255031586,21.6500663757,68988043280.0
229.65056839,1.95010249,20.4406795502,20.0575199127,21.5318374634,68988043280.0
229.65354296,1.95026439,20.6476364136,20.2192153931,22.0293292999,7.04377320899e+13
229.65831839,1.95336901,20.8702201843,20.4128093719,22.6082744598,68988043280.0
229.70613971,1.96397476,19.2939853668,19.0160770416,20.2611255646,69021466640.0
229.72118682,1.92740518,20.5918273926,20.1485805511,21.5753593445,268566544.0
229.72151034,1.95686498,19.8672542572,19.5219326019,20.8762054443,69021597712.0
229.65134966,1.90976432,19.6728916168,19.4230079651,20.4931678772,68987912208.0
229.65269607,1.89793178,19.1072273254,18.8084011078,19.9878997803,68988043280.0
229.65251866,1.89702899,18.995552063,18.7273769379,19.9057769775,1.58398662443e+14
229.65170097,1.89843456,22.2485713959,22.3516464233,23.2180995941,7.04377320901e+13
229.65426797,1.92962701,19.3198986053,19.0563373566,20.2168941498,68988043280.0
229.65607826,1.9081733,18.976934433,18.7253799438,19.8961715698,68987912720.0
229.65542752,1.90903588,19.6603565216,19.3742237091,20.4966926575,68987912208.0
229.65381997,1.90863572,20.2783813477,19.881439209,21.3996315002,69021466640.0
229.65455428,1.92590708,18.8619728088,18.635931015,19.7885417938,68987912208.0
229.65524194,1.92484328,19.2303180695,18.9618644714,20.1882915497,71135395856.0
229.65148697,1.91405009,19.0823822021,18.8016395569,20.0451202393,1.76611740877e+13
229.65281386,1.95342136,19.0352058411,18.7871551514,19.9071731567,71135526928.0
229.65495056,1.91629698,19.6467418671,19.3336734772,20.4944152832,68987912208.0
229.6547667,1.93495567,19.6738796234,19.3532962799,20.6673717499,68987912208.0
229.65485255,1.93284692,20.393535614,20.0486469269,21.6037902832,68987912208.0
229.65356525,1.93404827,21.9264087677,21.3659210205,22.3950462341,7.04377320902e+13
229.65469221,1.89459564,19.13646698,18.8619060516,19.9910106659,68987912192.0
229.65675125,1.93111275,19.3454704285,19.0980892181,20.3135147095,68987912208.0
229.65802399,1.93459092,19.6322288513,19.3085308075,20.5838432312,68987912208.0
229.66074871,1.9357647,19.5444297791,19.2680091858,20.6151542664,69021466640.0
229.65777963,1.94580116,19.7029132843,19.3927440643,20.753911972,68987912208.0
229.65844989,1.94256558,20.3844299316,19.9964637756,21.497800827,68987912192.0
229.65717324,1.8905924,20.1515235901,19.8106746674,21.4535388947,69021467152.0
229.65929383,1.94054637,20.0191383362,19.6197299957,20.7448768616,68987912208.0
229.6603585,1.93928366,20.9079093933,20.3705749512,22.0544033051,7.04377320899e+13
229.66084074,1.92342,19.8353633881,19.5179424286,20.8136806488,68987912208.0
229.66165315,1.91388888,20.4790458679,20.0747051239,21.4872341156,7.22159927004e+16
229.66679964,1.95650882,18.8095970154,18.5681552887,19.8014335632,71135526928.0
229.66452307,1.95779241,19.7246170044,19.3544235229,20.5815486908,69021597712.0
229.66534594,1.95562604,19.8987312317,19.5488071442,20.6844596863,69021466640.0
229.67437656,1.96663301,20.8149089813,20.2659473419,22.3353614807,68988047632.0
229.66532592,1.96327485,18.8232345581,18.592540741,19.7339000702,71135526928.0
229.67274791,1.96589366,18.6251716614,18.3859977722,19.572675705,69021466640.0
229.53038696,2.24949,20.8029747009,20.3201732635,22.082244873,68987912464.0
229.52145704,2.22109449,19.8788394928,19.5298461914,20.815120697,68987912720.0
229.53100411,2.21653477,20.1573600769,19.8196659088,21.2029094696,7.20576630258e+16
229.52360383,2.23721329,19.167098999,18.8784751892,20.0818252563,69021601808.0
229.5392587,2.23869746,19.3969173431,19.1704025269,20.1754341125,68987912192.0
229.53993333,2.21321894,19.3399581909,19.0549964905,20.2982769012,68987912192.0
229.54090564,2.22396402,20.1316013336,19.7680397034,20.904712677,68987912192.0
229.54661417,2.23344183,19.3400440216,19.0713367462,20.1370544434,68987912208.0
229.54819325,2.24553854,21.1770935059,20.6119670868,22.0993671417,7.04377320899e+13
229.54255009,2.2380015,20.2583904266,19.8857135773,21.5060329437,68988043280.0
229.54407272,2.23697721,21.2847137451,20.9420375824,22.637462616,7.04377322209e+13
229.55075305,2.26269277,19.2528057098,18.9512062073,20.0262565613,68987912704.0
229.54944196,2.24536828,20.2296161652,19.8226337433,21.0873661041,68987912208.0
229.55220585,2.21529489,19.6357936859,19.2987308502,20.6084423065,68987912704.0
229.55899965,2.20456927,20.601858139,20.1580352783,21.6049442291,68987912464.0
229.55637547,2.20693875,21.1559429169,20.5807361603,22.3024997711,7.04377320899e+13
229.55883282,2.23572046,19.0724468231,18.7948093414,19.868888855,68987912192.0
229.56479166,2.27806745,19.9791946411,19.6207828522,20.9086608887,68987912192.0
229.56766237,2.27180114,19.8774032593,19.5477848053,20.8980751038,68987912192.0
229.5684804,2.2439109,19.5074062347,19.1834831238,20.3851127625,68987912208.0
229.58068436,2.22102507,20.1698741913,19.7851829529,21.0652942657,69021466640.0
229.57808792,2.22085344,20.4135169983,19.9400806427,21.1088886261,68987912720.0
229.57900726,2.23108242,19.2503833771,18.9378986359,20.1196784973,68987912208.0
229.56626624,2.20880427,18.9715213776,18.7305011749,19.9264564514,1.58398662443e+14
229.56508241,2.208862,20.8457126617,20.3965549469,21.8652610779,1.58398662443e+14
229.5789181,2.23920304,20.9732055664,20.6283073425,22.985534668,7.04377322212e+13
229.57693025,2.24972322,19.2092666626,18.9249706268,20.0325965881,68987912208.0
229.58220738,2.27240078,20.397726059,19.9976387024,21.4664096832,68987912192.0
229.58195431,2.23580348,19.8858890533,19.5129451752,20.8599491119,68987912192.0
229.58298758,2.26451773,19.5808162689,19.2539539337,20.5406627655,69021601808.0
229.5956155,2.24094352,21.221862793,20.7202529907,22.0522193909,7.04377320899e+13
229.585373,2.25497825,20.07787323,19.6731472015,20.9217338562,68987912208.0
229.58664522,2.27945786,20.1779918671,19.7289829254,20.9023170471,68987912192.0
229.59559407,2.23697981,20.5365657806,20.0240840912,21.4922466278,71135395856.0
229.58274508,2.2215195,20.0287704468,19.6377353668,21.0375537872,69021466640.0
229.58659466,2.2666177,19.5769500732,19.2406101227,20.3807353973,68987912192.0
229.59536133,2.23066625,20.0930080414,19.7569026947,21.0577259064,68987912720.0
229.59646907,2.23210513,21.1045188904,20.5718650818,22.5666599274,7.04720918286e+13
229.59418039,2.23898808,19.6481647491,19.3626728058,20.5759372711,69021597712.0
229.5830646,2.25732245,20.4787654877,20.0416545868,21.4958648682,68987912720.0
229.59307744,2.21774812,19.3795852661,19.0639190674,20.2555408478,68987912208.0
229.59418019,2.21163621,19.8999519348,19.5753078461,20.750749588,68988043280.0
229.59694084,2.26256878,18.9540863037,18.6880550385,19.7872314453,68988043280.0
229.59543673,2.26184215,19.6824264526,19.3206138611,20.6780433655,1.58398662443e+14
229.598692,2.26336409,21.1356105804,20.5536003113,21.9765758514,68987912208.0
229.59316874,2.21134793,22.558429718,21.9931755066,23.1785411835,7.04377320901e+13
229.59606344,2.255671,20.1998996735,19.8274707794,21.3676433563,68987912704.0
229.59804026,2.24620885,19.6123600006,19.2730712891,20.4723148346,69021466640.0
229.60430027,2.28609558,20.3331928253,19.8683776855,21.2626037598,68988043280.0
229.59904702,2.24479447,20.636297226,20.1352062225,21.7848052979,68987912240.0
229.60391847,2.2395931,19.8546276093,19.5348796844,20.9124641418,68987912208.0
229.60475943,2.23855515,20.7171936035,20.2062721252,22.0404472351,68988043280.0
229.60556352,2.25403939,20.3048210144,19.9310436249,21.534198761,69021466640.0
229.60359396,2.25094613,22.6508960724,22.4435596466,23.8656139374,7.04377657797e+13
229.60662668,2.26780124,20.0016117096,19.654914856,20.9260520935,68987912192.0
229.60721677,2.23258994,19.8731365204,19.4736289978,20.9514904022,68988047376.0
229.6070889,2.28165394,19.7779083252,19.3427696228,20.6537799835,68988043280.0
229.60765364,2.28182034,20.4620800018,20.1418933868,21.8578128815,7.03690462986e+13
229.5173025,2.20426361,19.6075725555,19.324836731,20.4744853973,68987912208.0
229.51600964,2.205702,19.7183475494,19.3097743988,20.7732086182,68987912208.0
229.5989028,2.25479646,21.3675098419,21.5135631561,22.2193984985,7.04377320901e+13
229.59467786,2.24766604,20.5168952942,20.1027050018,21.3770465851,68987912192.0
229.59569873,2.21331346,19.7783031464,19.4365959167,20.6632118225,69021597712.0
229.59372985,2.21440218,20.5695877075,20.1484394073,21.9424114227,69021466896.0
229.6064432,2.23327456,21.7174568176,21.2568531036,22.7832050323,7.212803177e+16
229.61849974,2.25783594,19.2078342438,18.9113883972,20.0905590057,68987912192.0
229.61080113,2.24916386,19.0605278015,18.7604045868,19.9618930817,68987912208.0
229.60921021,2.24563772,20.9111709595,20.3928165436,22.3318805695,7.04720918283e+13
229.61512455,2.21768806,18.6800365448,18.4348754883,19.6605186462,1.76611740918e+13
229.61586904,2.2446013,21.013469696,20.5375270844,22.4626903534,7.04377320899e+13
229.61854928,2.24693467,20.3050765991,19.8496265411,21.395904541,68987912208.0
229.61668411,2.26467532,19.4632511139,19.1654624939,20.339515686,68987912192.0
229.61965027,2.21497398,20.1064109802,19.7397785187,20.9861316681,68987912208.0
229.62095527,2.2160595,20.7893714905,20.3452835083,22.3699569702,68987912464.0
229.61718328,2.26958112,20.5019187927,19.9299755096,21.494348526,68987912208.0
229.61574453,2.2690168,21.0446624756,20.5372982025,22.6393585205,7.04377320904e+13
229.62330421,2.23399981,19.354932785,19.0507068634,20.1956691742,68987912192.0
229.62211113,2.27741929,19.029176712,18.7385139465,19.8693809509,68988043792.0
229.62321622,2.24254378,20.2624912262,19.8553733826,21.3269767761,68987912464.0
229.62628983,2.23595458,21.1043720245,20.5303497314,22.1045665741,68987912208.0
229.62376741,2.28631669,20.2600479126,19.8478412628,21.1023235321,68987912208.0
229.62382149,2.27641106,19.6498737335,19.29255867,20.7451667786,68988043280.0
229.62529052,2.27466451,23.2263832092,22.6467971802,24.9689979553,7.04377322212e+13
229.62268936,2.25057525,21.6152420044,21.1038913727,25.2259368896,68988043536.0
229.60863774,2.22476712,19.1387615204,18.862361908,20.0097160339,71135526928.0
229.67297635,1.95832122,18.8188800812,18.569486618,19.8029346466,71168950288.0
229.67188755,1.96119055,18.9184112549,18.7016239166,19.8762149811,69021466640.0
229.67066071,1.96310744,19.4938411713,19.1716194153,20.4944114685,68988043280.0
229.67015642,1.96336478,20.0448246002,19.7596511841,21.0229167938,7.04377657754e+13
229.66807937,1.96439059,20.1334476471,19.7515525818,21.3407840729,69021466640.0
229.67452765,1.95694587,20.6933288574,20.1949672699,21.9448223114,2.28767406621e+14
229.67349046,1.96028019,20.8517017365,20.3353786469,22.0141677856,7.04377320899e+13
229.66914419,1.96533616,20.6922740936,20.2591533661,22.1951560974,7.0437732225e+13
229.66327853,1.95514031,20.0130290985,19.687713623,21.0048465729,69021466640.0
229.66529037,1.9585668,19.8702430725,19.5389633179,20.8373947144,68987912208.0
229.66364897,1.95547523,20.1073513031,19.7370681763,21.2349128723,7.04377656443e+13
229.66351333,1.9305941,19.7978935242,19.4847164154,20.8643074036,68988043280.0
229.66622701,1.91648903,18.6217899323,18.3876895905,19.5518913269,68987912208.0
229.66478611,1.91640305,20.2861328125,19.9218940735,21.0988883972,69021466640.0
229.66387997,1.91554793,22.9800434113,22.407453537,25.4793949127,7.04399132639e+13
229.66877657,1.96001387,19.2096920013,18.9712123871,20.1019268036,69021466640.0
229.67066004,1.95671459,19.7953853607,19.4960231781,20.80975914,69021597712.0
229.67322524,1.95557475,20.3524417877,19.9230594635,21.4384593964,7.20576630258e+16
229.67449186,1.95472951,20.6016273499,20.1173934937,21.9784088135,68987912208.0
229.67272931,1.95579262,21.3426380157,20.7602119446,24.5624389648,7.04398797046e+13
229.66894178,1.95773448,21.6238651276,21.2214641571,23.0462551117,68988043280.0
229.66991959,1.95856382,21.6624126434,21.1419353485,24.0803089142,68988043536.0
229.67204483,1.95623059,23.1535606384,22.6127281189,24.0577583313,7.04377657756e+13
229.67538814,1.92516451,19.4393444061,19.1613903046,20.3774700165,71135395856.0
229.66734195,1.91860238,18.9343395233,18.6199321747,19.8482818604,68987912208.0
229.66834408,1.91862703,20.3010177612,19.8514518738,21.7701721191,7.20576630258e+16
229.66887282,1.91766907,21.1393585205,20.6226997375,22.0890579224,7.04377320899e+13
229.66852529,1.89757481,20.2737503052,19.9032115936,21.4087505341,68987912704.0
229.66883033,1.88848912,18.8101654053,18.5992336273,19.6208610535,68987912208.0
229.67102988,1.8776586,19.6027107239,19.333990097,20.5587348938,69021466640.0
229.66920069,1.87807025,21.6045608521,21.0180053711,23.2198448181,68987912976.0
229.67302182,1.92247323,20.1175785065,19.7334384918,20.9492816925,68987912720.0
229.67530763,1.93150559,19.8346347809,19.4929637909,20.7296218872,68987912192.0
229.67499867,1.92355591,21.6591949463,21.1705551147,23.4479675293,7.04377320899e+13
