#ra,dec,dered_g,dered_r,dered_u,flags
204.95298381,27.88556349,15.240672,14.616417,16.972521,35255507619856
204.65154884,27.98277275,15.264591,14.842691,16.444782,68987912704
205.23569158,28.30090978,23.972229,22.990658,24.475664,387097115365720
205.23577971,28.30792262,23.459578,22.875238,24.14127,246359627010320
205.24781384,28.30868333,22.967377,21.991789,25.173645,35287754215696
205.24975389,28.30921723,22.503195,21.871815,25.182901,35287754215768
205.24788107,28.29500527,22.055595,21.583834,23.182295,105622138388752
205.24195638,28.29393296,20.592295,20.237675,21.916134,35253394210832
205.23945818,28.29368806,19.988735,19.629827,21.053879,35253360660496
205.24819343,28.29921476,19.788828,19.36079,20.581434,35253360922640
205.24190875,28.30244393,12.304332,11.690487,15.158578,483854138609680
205.76073403,28.33398641,22.531872,21.925344,25.397814,68987912448
205.76136763,28.31954149,21.568949,21.105909,23.540836,35255507616016
205.24985079,28.38395515,19.436296,19.193636,20.266834,35253360136720
205.24102453,28.43879385,22.360792,21.738218,23.538616,105656463917400
205.76247235,28.31484632,21.731636,21.132465,22.990788,68987912192
205.25291745,28.36779902,20.088486,19.774467,21.127375,35253360001552
205.2445255,28.32330725,18.500322,18.039188,19.673906,35253360001040
205.25767491,28.37955602,18.357752,17.898478,19.401764,68987912704
205.25409106,28.35807492,18.441166,17.921511,19.632582,69055021640
205.24948922,28.31456991,19.588703,19.335554,20.580204,35253360132112
204.9534503,28.32672556,20.94068,20.439955,22.249739,68987912192
205.24501279,28.31833614,20.188475,19.89184,21.10145,68987912192
205.25444628,28.35090331,20.381935,19.981142,21.416819,68987912704
205.24120717,28.24871844,20.872086,20.584965,21.748871,35253360132368
205.25278763,28.28865138,20.502184,20.188084,21.641899,68987912192
205.24567582,28.23778903,20.989204,20.520821,21.917068,35253360001040
204.61898962,28.53158805,23.611942,22.666777,25.192732,281543964754176
205.24727837,28.23817841,21.822918,21.417778,23.856493,35253360136208
206.0182591,27.77489299,24.939974,24.430321,26.243835,439804919681280
205.24893679,28.32742941,21.689081,21.027981,22.821699,68987912704
205.24779266,28.32424169,21.726269,21.206011,23.45303,105622104314384
205.2497427,28.32484856,21.981657,21.407808,23.648563,105622104313872
205.24798883,28.32261329,22.987541,22.301468,23.631342,35253360136464
205.25494189,28.32750519,22.47576,22.300713,23.929966,281543964623104
205.2582236,28.30457051,22.205225,21.645599,23.94059,68987912448
205.25003188,28.24587167,22.749872,21.971987,24.468693,334320556441872
205.25301577,28.24742518,21.130688,20.717972,22.393501,69055021640
205.25487598,28.33320981,23.513834,22.581715,25.384588,281543964623104
205.25309767,28.31329832,23.360924,22.500511,23.91267,439804919677184
205.75464046,28.32044831,21.35343,20.884893,22.798151,193583034531856
205.75534153,28.32400543,21.528748,21.033602,22.781837,105622104313872
205.7562117,28.32561712,21.872742,21.301601,23.860943,35287719870808
205.75337971,28.30511803,19.108587,18.870258,19.985666,35253360136208
205.76249324,28.34535223,18.480801,18.039793,19.656179,35255507619856
205.76194238,28.34598328,20.949444,20.537386,22.59296,1301822069407832
205.76321736,28.33812566,18.811796,18.527615,19.732542,35253360132112
205.74958294,28.27141663,19.696991,19.409235,20.666616,35253360132624
205.76803649,28.34244512,21.36496,20.92627,23.694082,105622104309848
205.76611507,28.34449301,21.785564,21.176538,23.974247,35253360132624
205.75586549,28.27251088,20.122381,19.84675,21.192247,68987912704
205.76450711,28.3029904,18.981562,18.738853,20.021206,68987912704
205.76245073,28.29043648,19.9268,19.651234,20.853952,68987912192
205.754452,28.21536045,20.049026,19.710983,20.917128,68987912704
205.76899322,28.29032281,20.90414,20.496534,21.974876,35255507484688
205.7667613,28.17736388,18.385073,17.751051,19.964891,68987912704
205.75921848,28.33205946,20.395382,20.098213,21.371977,17661174092288
205.75877518,28.32171163,21.081459,20.792532,21.878286,35253360132112
205.74948528,28.26174942,20.46427,20.038448,21.546545,193583034536464
204.74104276,28.00892653,22.524704,21.742302,23.584585,68987912448
205.7657209,28.19148932,20.444134,20.138731,21.539471,193583034532368
205.76022156,28.29148392,23.090492,22.324743,23.541546,68987912448
205.75900686,28.26588806,21.593426,21.097723,22.511827,103347650816
204.74974923,27.64923873,24.038301,23.408484,24.765203,281543964623104
204.80147541,28.07500051,16.335674,15.882217,17.348503,68987912192
204.88053183,27.98678447,14.810307,14.564234,16.208183,202346949120048
204.87989432,27.99298101,22.503162,21.771631,24.566704,35253393690896
204.88150441,27.92593183,23.350475,22.50942,25.548143,246359626223888
205.11570223,27.87023966,22.395796,22.283846,23.273897,422281453109504
205.4419868,27.89524753,20.076508,19.7722,20.836063,35253360132624
205.42215606,27.97457822,20.958181,20.538727,21.709818,68987912704
205.43309264,27.98425092,23.057205,22.745718,24.67914,2416187539712
205.43096307,27.7965678,21.030787,20.651136,22.236769,439873639153664
205.42160871,27.8618357,23.260468,22.612671,25.727207,281543964623104
205.43109132,27.79398625,23.311453,22.894001,25.901995,281543964623104
205.66720076,27.93558357,21.519178,21.124453,22.527782,68987912448
205.78222193,27.83861341,22.689695,22.134636,23.448927,68987912960
204.638508,28.50702442,20.536129,20.136204,22.139288,68987912704
204.88045977,28.33404868,23.277948,23.204494,24.982946,440038995394816
204.81457745,28.40483773,23.244881,22.697355,24.169113,281543964623104
205.11619705,28.38150936,19.954096,19.665525,20.93342,35253360136208
204.90131294,28.35093722,22.092829,21.676977,22.549889,68987912192
204.81215214,28.32977326,25.160629,24.559958,25.905361,439804919681280
205.10148181,28.27518308,23.145613,22.393755,25.419491,68988044032
204.63851338,28.36593778,22.974333,22.26865,23.926767,439873639153920
204.68972011,28.45479733,19.418058,19.023165,20.374987,68987912704
205.12163008,28.3270424,25.112541,24.883226,26.237967,439804919677184
205.42193757,28.39799183,19.345358,19.052021,20.24958,35219035521116
205.78063751,27.91108413,23.496902,23.327612,24.351166,387099261927696
205.76999285,28.34636598,19.933811,19.704073,21.051159,35253393686544
205.77102818,28.34417111,21.203798,20.942257,23.731989,35253360132112
205.77392915,27.92769031,22.222181,21.392405,22.933977,105624251797520
205.67579979,27.76407634,22.577986,21.88595,24.281456,68987912704
205.66634875,27.77821277,23.542854,23.193922,24.267641,105622137733392
205.66689336,27.78871372,21.259157,20.818056,22.446609,35253360136720
205.67521631,27.83389111,23.147913,22.669905,25.0457,68987912448
205.66661563,27.8489619,20.49766,20.032375,21.613094,68987912448
205.67462497,27.89662506,20.246832,19.93964,21.302078,68987912192
205.77161144,28.29454503,19.817001,19.506184,20.686975,35253360132112
205.78088507,27.7647489,20.108889,19.24778,22.351357,246393952403544
205.77081629,27.8194209,18.527754,17.935148,20.145683,79792575048
205.66343582,27.82641045,19.472187,19.167299,20.589819,35253360001040
205.7809248,28.33810527,20.004099,19.681562,20.921026,103347650560
205.6604501,27.84895329,19.216539,18.228971,21.566002,68987912960
205.78341066,27.79519198,17.810797,17.503147,18.655317,68987912192
205.44089277,27.97013742,23.999689,23.928755,25.584702,281543964623616
205.42470585,27.96096253,20.406607,19.907267,21.516888,72057663025840640
205.43790001,27.78016272,20.542677,19.607029,23.699179,68987912448
205.44320214,27.89594655,23.48349,23.204195,24.580408,387099262058768
205.78649032,28.16382348,18.370701,17.896221,19.589157,68987912192
205.42775131,27.92935565,18.128443,17.506481,19.696598,72092847398064144
205.10575865,27.94425533,22.495806,21.787893,24.959049,68987912192
205.10394338,27.93803833,21.089891,20.870872,22.297401,68987912448
205.77253733,28.3509649,20.292324,19.938799,21.185432,68987912192
205.10637563,27.87748776,18.314474,17.875473,19.30674,68987912192
205.10373514,27.90607676,19.000528,18.605366,19.924324,17661174091776
205.10884501,27.96441303,19.579481,19.166645,20.639709,69055021640
205.11617564,28.01974326,18.855757,17.871595,21.079414,68987912704
205.10561837,27.9840462,19.439789,18.941389,20.720011,35253360001040
205.78553851,28.22345423,21.121136,20.573965,21.816833,160745862070272
205.1011024,27.99048975,19.709883,19.198515,20.918909,35253360136720
205.7737216,28.35846547,21.656223,21.186033,22.638992,68988047360
205.77551335,28.31866416,22.03779,21.377695,23.904264,68988044032
205.77224466,28.29857601,21.048309,20.604252,22.40321,68987912704
205.77794544,28.30092712,21.309792,20.849464,22.452833,68987912704
204.80330488,27.88776719,23.579666,22.793877,25.07642,281543964623104
204.74903981,28.00821642,22.174656,21.758173,23.371813,105622104309776
205.11093356,28.3507631,22.998331,22.037907,23.784819,439873639153920
205.1156564,28.38982126,22.72452,22.27586,23.308207,68987912448
205.10521111,28.36812946,21.971451,21.281281,24.3731,105622104314640
205.10352528,28.36954242,20.422293,19.581755,22.649769,35253360132112
205.10720723,28.33085522,22.093931,21.519709,23.157099,246359592665944
204.93359525,28.41627183,18.11326,17.653219,19.173212,68987912704
205.10802059,28.32978876,22.636921,22.12627,25.340807,105624251793680
205.78358866,28.27632089,21.93339,21.31197,23.076948,105622104313872
205.10262665,28.42667498,23.775463,22.789915,25.688114,281543964754176
205.78202739,28.2502747,22.051693,21.507614,24.157801,68988043520
205.78557389,28.26675532,21.86838,21.49213,23.493156,68987912448
205.0989348,28.445635,24.127502,23.218777,24.968037,281543964623104
205.77484933,27.8218893,22.63018,22.221804,23.523056,281543964623616
205.78291541,28.2200474,21.894867,21.313116,23.403639,68987912960
205.78648043,28.20933934,15.116882,14.406186,16.877378,35255507619856
205.77005913,28.15099937,21.743414,21.215141,22.41427,68987912192
205.78190212,28.16619143,20.994114,20.692961,22.485657,68987912192
205.77477469,28.31667337,23.478781,22.517181,25.415356,281543964623104
205.77099915,28.33956275,20.190256,19.913893,21.245384,35255507619856
205.77567952,28.35140249,19.646311,19.412542,20.583027,35253360132112
205.77567808,28.34944552,19.731358,19.419781,20.678679,35253360132112
205.77597925,28.35648967,20.737982,20.425804,21.806009,35253360132624
205.77587609,28.35391411,24.91128,24.419735,25.411386,316728370397456
205.77980841,28.35855673,19.854015,19.544037,20.788759,35253360132624
205.78137417,28.35925642,21.576473,21.147734,22.822519,263951778709520
205.78366157,28.31437423,23.944309,22.964951,25.513445,281543964623104
205.77847461,28.35872052,23.645882,22.802523,24.763195,72163216142237968
205.7745301,28.32310309,18.221539,17.752817,19.420494,35253360136208
205.77273534,28.32313307,20.394224,20.040506,21.559168,35253393686544
205.7775173,28.30836625,21.245129,20.836941,22.126314,35253360132112
205.78576695,28.34632983,19.897457,19.632597,20.990652,35253360001040
205.78496083,28.34461783,20.170433,19.848751,21.115931,35253360132624
205.78757918,28.34358181,22.15222,21.570192,24.0919,35253360136720
205.77856779,28.31216089,19.051838,18.81109,19.932688,35253360001040
205.77745725,28.31425923,21.77433,21.202333,23.1952,105622104309776
205.77194919,28.2793417,18.929302,18.674894,19.830912,35253360136208
205.77039946,28.27756816,22.239811,21.529428,24.239767,334320522891280
205.77334676,28.28076515,23.268682,22.406471,24.644073,105624285217112
205.7757724,28.28656496,18.722454,18.413679,19.74217,35253360001040
205.77443927,28.28524973,22.484032,21.662699,24.902817,105622104178960
205.76942714,28.24036213,18.15424,17.684097,19.310286,69055021640
205.7756224,28.25008515,20.04524,19.737423,21.090908,158398662443520
205.78002293,28.25849778,19.885735,19.530632,20.868322,69055021640
205.7850243,28.28148483,19.883982,19.599726,20.810764,35253360132624
205.77089752,28.21095505,18.939539,18.685221,19.865574,35253360001040
205.78417547,28.27188405,19.202753,18.936819,20.210705,68987912960
205.09839463,27.82768636,21.621496,21.369234,22.342127,68988043776
205.78107226,28.19901932,21.379499,20.942028,21.897997,217164283904
205.78669378,28.35856856,22.916027,22.131144,23.507185,140806476402944
204.93343302,28.86713683,24.533966,24.365223,26.34334,439804919681280
205.7838313,28.32719605,21.745398,21.262985,22.902273,68987912448
205.10921579,28.70673543,15.488226,15.136,16.617649,158399736184832
205.77431603,28.2715408,22.618773,22.05275,24.9981,35255507616528
205.78209723,28.30583563,21.55212,20.992771,22.279024,105622104310288
205.78203968,28.30733017,22.739899,21.945902,24.157999,35255507615760
205.10559424,28.6773219,20.26786,19.903135,21.372898,68987912704
204.64254087,27.95908898,23.381704,22.998926,26.065079,281543964758272
204.73629229,28.07460648,20.841581,20.527462,21.535458,68987912704
205.00300338,28.04339545,19.630753,19.081144,20.894621,68987912704
205.61587093,27.87061442,25.564892,24.907011,26.314266,474989327159568
205.71463966,27.78109555,22.502262,22.067602,25.83733,68987912448
204.98468703,28.35036785,22.265753,21.844791,24.816095,35253395001616
204.98785349,28.34134738,24.122435,23.643581,25.410515,316728371712272
204.84236218,28.49470098,22.615564,21.737106,25.439459,68987912448
204.7226696,28.33073457,17.591743,17.012918,19.16078,68987912192
204.64474706,28.35738892,20.995579,20.466675,21.997122,68987912192
204.68370238,28.32661064,18.557203,18.039038,19.859922,35255541170192
205.72178203,27.76475648,23.595552,22.915531,24.628895,281543964623104
205.7093461,27.92612599,23.52611,23.068209,24.045795,281543964754176
205.72404946,27.73944085,23.071627,22.57921,25.516184,281640601387264
205.71494419,27.89574661,22.111452,21.889317,22.938253,68987912704
205.71592647,27.73436425,20.681187,20.319187,21.533203,68987912704
205.71335025,27.79422314,19.36795,18.60672,21.285151,68987912704
205.63057555,27.95473612,22.297598,21.598026,24.019754,68987912448
205.62441495,27.94130631,21.23975,20.269213,23.481262,68987912960
204.77012301,28.79446909,19.623623,18.6999,21.834183,35253360001296
205.61905479,27.78968403,17.565454,17.208168,18.643129,158409466970184
205.62819403,27.93007027,23.307686,22.378874,24.425728,35253393690640
204.9966056,27.98050969,20.78759,20.254377,21.792639,68987912704
204.99232125,27.98848444,24.11517,23.494322,25.800005,105622137864464
204.84241535,27.87245879,21.732714,21.577148,23.086081,68987912192
204.99516512,28.02847622,21.308863,21.090401,21.857115,193583034532368
204.98904337,28.01997883,16.403681,15.936171,17.612719,68987912704
204.77158084,27.91445268,25.203167,24.772678,26.087418,299067431321856
204.91328303,28.71886547,18.146664,17.611668,19.725012,68987912192
205.00240439,28.46957413,19.103455,18.873568,20.009794,35253360136208
204.91297514,28.46326832,24.937309,24.531387,25.407898,439804919677184
204.98945842,28.3879807,22.262802,21.785761,22.775898,103347651328
204.77104891,28.34610388,19.664518,19.090067,21.01927,35253393686544
204.78545123,28.43559566,18.833681,17.836645,21.117228,68987912704
206.38459456,28.21452595,14.483771,14.001113,15.89947,167206634000456
206.38186914,28.15803365,17.691795,17.180304,19.070951,35255507484688
206.38244547,28.12249296,18.668037,18.281672,19.554417,35253360132112
206.38418427,28.06450931,19.199772,18.951227,20.084093,35255507616272
204.99360254,27.89678355,24.176878,23.203953,25.909826,281543964754176
204.9948942,28.40594044,24.041033,23.708815,25.169987,527834602930520
204.99571346,28.40394549,16.826159,16.195282,18.513002,144150441435992080
204.91370603,28.71544985,22.851353,22.03161,25.138628,316728370266384
206.38845991,27.74332607,22.821737,22.405344,24.122892,299136150798592
206.38893594,27.81949989,22.801882,21.856796,24.273041,68987912448
204.98743415,28.31478878,16.027985,15.632784,17.165806,35253360136208
205.62993752,28.76647262,19.997555,19.785486,20.900114,68987912704
204.98863036,28.78663514,22.12674,21.63501,23.639408,103347650560
205.61266182,28.74893258,20.859577,20.673409,21.568148,68988043776
205.60904331,28.68766287,20.823933,20.448463,21.463741,79792439880
205.61637557,28.6541602,20.567329,20.19832,21.551643,17661174087680
204.99198095,28.41293271,24.186228,23.353327,25.259117,387097114579288
205.62374599,28.70994494,19.843365,18.930035,22.437553,105622104314128
205.6089959,28.63103909,18.92041,18.666792,19.811975,68988043264
205.62696412,28.70479639,17.684427,17.116776,19.05162,68988043264
205.60898878,28.65532871,21.819435,21.36685,22.812195,140806476398592
204.91191363,28.90339633,23.183725,22.606638,24.949303,68987912448
204.73694799,28.4581178,21.834398,21.293827,22.53175,68987912448
204.9833363,28.79658422,23.022722,22.315269,24.793724,281543964623104
204.64469494,28.53481466,22.76236,22.244471,23.563389,439884443681096
204.64509714,28.5280403,15.559883,15.143593,16.791428,158546905923656
205.62210829,28.59789914,19.935699,19.676601,20.988825,35253360132112
204.99914006,28.82370281,23.721024,22.802803,25.610302,281543964623616
205.62386336,28.59723079,20.889189,20.399712,21.865005,35253360132112
206.38090262,27.80981061,22.791782,22.505829,23.307625,475058011242768
205.60766785,28.60953459,19.26343,19.020542,20.216055,35253360136208
204.99551265,28.34417595,23.218227,22.446777,23.719837,281543964623104
205.71553335,28.69809757,20.607557,20.320536,21.779612,68987912192
205.71991639,27.88372451,23.046787,22.07391,24.419464,2450547278080
205.70800886,27.83517295,21.706367,21.040802,24.171721,2450547277824
205.00015308,28.27617962,23.887754,23.320366,25.150019,281543964623104
205.0016196,28.72388174,23.498367,22.941544,24.610863,281543964754176
204.99563946,28.7547054,19.725365,19.211699,21.169876,96972309064
205.71079414,27.93813867,21.689827,21.261282,22.768311,68988043264
206.37983787,28.06441251,21.120081,20.673403,21.795372,17661174088448
205.6128469,27.7888038,23.57596,22.907679,25.375984,281543964623104
206.38853627,28.12885868,22.278208,21.347378,25.063162,68987912960
205.6213431,27.83322352,21.044785,20.541496,22.065996,140806476403200
205.6275162,27.87322691,22.966784,22.696939,23.988171,281543964623104
205.62227204,27.95317346,22.800409,22.790117,23.579357,281543964623104
205.71175579,28.61541258,22.552383,21.853306,23.146732,68988043520
206.38209923,28.2592469,23.63936,23.472284,25.405159,281543964623104
204.72241158,28.79594618,16.762407,16.281977,17.785892,68987912192
204.68443981,28.80586483,17.717749,17.291777,18.879902,68987912192
205.62445894,27.77378999,19.715822,19.205421,21.073608,35253360001040
205.61148852,27.89803522,20.266378,20.18581,21.234461,69055021640
205.60864456,28.62060278,20.561495,20.208448,21.480946,68987912192
205.62301387,28.61105769,15.069532,14.312088,17.125233,202381275303952
205.60828365,28.61088537,20.304873,19.953854,21.6257,35255507484688
205.61870197,28.64988004,18.902082,18.642839,19.877787,68987912704
205.62879201,28.65094186,19.643154,19.374504,20.641983,17661174087680
205.00209962,27.84862514,23.024776,22.416283,23.545776,281543964623104
204.9942574,27.92437693,22.418112,22.160448,23.369947,114152177992
204.99913531,27.95714553,19.64189,19.572426,20.555668,105553384701968
204.99928412,27.95764354,18.526766,18.021391,19.818985,35255507484688
204.98560289,27.92363564,18.97562,18.627098,19.910389,68987912704
205.00279188,28.02691556,23.277472,22.486219,24.028234,281543964754176
204.84189089,27.99001988,18.230421,17.966288,19.067604,17661174088192
205.62309266,28.59917404,19.33707,19.131775,20.273149,52845546176528
204.91432556,27.99631447,22.187542,21.534395,22.877485,105622138912784
204.84222499,28.00237068,17.580973,17.097124,18.85438,35253393555472
205.62553394,28.61178103,22.650105,21.743832,23.808731,263951812264208
204.91182185,28.90752433,16.222717,15.776858,17.564964,35255507619856
204.68290086,27.98769707,20.866493,20.428249,22.189356,68987912192
204.99438166,27.61286648,24.653572,24.056602,25.133907,527834603196688
204.91343851,27.63080574,23.813398,23.173725,25.88242,439804919681792
204.91386978,27.60517775,23.292015,22.633234,24.945841,281543964623104
204.73603986,27.61427835,23.171005,22.382065,24.637463,281543964623104
204.7229787,27.61360721,22.697748,21.764614,25.152847,72057663025971968
205.61008904,28.6444861,22.644461,21.980761,23.410185,68987912448
205.63060916,28.73533976,21.0751,20.683256,22.973351,68987912192
205.61078968,28.62773693,21.183748,20.852291,22.492733,68987912192
205.61446757,28.63995671,22.204033,21.57412,22.879313,68987912192
205.62977373,28.62917085,22.2414,21.617176,24.250074,68987912448
205.6251687,28.60602444,22.181837,21.488308,23.157505,68987912192
205.72325189,28.7150276,12.864971,12.122212,15.298566,483856285569040
205.71983228,28.71651086,23.127182,22.213678,24.572412,105622137868560
205.70292296,28.65855961,20.78513,20.428125,21.688517,105622104314384
205.70282455,28.65759427,23.849972,23.098478,24.869961,105622137868560
205.00226797,28.87006802,21.061274,20.637407,21.8703,158426646839880
204.99487563,28.6970218,20.791529,20.469166,22.009161,2450547278336
205.38504942,28.37278611,22.561512,21.797771,25.390627,68988961536
205.37808309,28.33329016,21.118742,20.728252,22.325262,68988043264
205.37873766,28.33642073,21.306656,20.668566,22.243595,105622104179216
205.38040396,28.33666389,22.321375,21.596716,24.152115,105622137733392
205.37907738,28.33536855,22.677582,22.051373,24.418709,35253360001296
205.3869876,28.37087154,21.463289,20.960392,22.562275,105622105358608
205.38745245,28.3690374,21.681038,21.068045,22.994307,105622105358864
205.37598927,28.29241021,22.989426,22.018559,25.076986,35255507484688
205.38568485,28.33976965,22.380016,21.792377,26.009706,35253360001296
205.45872713,27.90271181,24.857311,23.870966,26.015865,439804919681792
205.44517445,28.79930412,21.137686,20.994064,21.751596,2450547277824
205.37519022,28.27658116,22.235594,21.831686,24.024914,103347650816
205.38975538,28.34378422,23.176571,22.325119,25.177114,105656497602904
205.45019804,27.83625209,21.238668,20.70335,23.459099,69055021896
205.45464122,27.8670936,21.2969,20.956587,22.580235,68987912192
205.45252402,27.97831677,22.664709,22.229212,23.27717,140806476398848
205.39596918,27.83035811,22.414782,21.495955,24.488127,217164283904
204.84688519,27.97389913,24.086372,23.816633,25.686853,281543964623104
204.9569927,27.90905356,21.363461,21.124277,22.363192,68987912704
204.87516248,28.02460484,17.311367,16.88854,18.54229,79792439880
204.71508212,28.07512044,23.981331,23.199762,24.756218,387097114444048
205.12993914,28.76669545,21.041574,20.446693,23.169365,68987912960
204.61095733,28.00451287,23.560511,22.730738,25.522167,105622137733392
205.38779644,28.64551055,22.285156,21.499142,23.388283,68987912448
205.14193919,28.72259555,22.920889,22.265581,25.663303,68987912448
205.39177415,28.32369775,19.924244,19.648895,20.931873,35253360132624
205.39338073,28.32562317,21.417265,20.816193,22.161865,35253360001552
205.38567683,28.28976054,18.463894,18.012087,19.532595,35253360132112
205.38379094,28.28815019,21.17383,20.680841,22.364183,105622104313872
205.38088509,28.26608972,20.124697,19.820707,21.11347,35253393686544
205.38261759,28.26380438,23.086554,22.242132,25.373226,105622137864464
205.38829798,28.28048604,18.722752,18.452463,19.643522,158398729551944
205.39637567,28.27176511,23.878679,23.321318,24.62163,105622104178960
205.39054012,28.27235948,22.991564,22.17271,25.36297,105622137733392
205.38960113,28.26333527,18.92531,18.6688,19.960314,35253360132112
205.3963039,28.29903534,19.564617,19.28491,20.496508,35253393686544
205.39093358,28.23948903,19.823027,19.593554,20.769304,103347651072
205.3756091,28.34161826,20.793554,20.353649,21.685076,105622104313872
205.37612726,28.34158817,21.617222,21.322582,23.781139,105624251797520
205.37678948,28.34110376,22.215237,21.848595,23.855022,105622137733392
205.37487244,28.33422111,20.411739,20.052719,21.224232,68987912192
205.39319721,28.24448265,21.09293,20.683582,22.168579,35253360136280
205.4632271,28.6331947,19.92304,19.697557,20.731106,69055021640
205.14274962,28.67601572,20.326435,20.06069,21.233091,68987912192
205.38527508,28.66995579,19.491213,19.21398,20.456347,68988043776
205.39150328,28.68227519,20.277313,20.007677,21.083269,68987912192
205.39604371,28.67859282,20.669798,20.375864,21.50724,35253360132624
204.84726096,28.0424689,21.723497,21.477909,22.575577,105622104310288
204.9553926,28.05319407,20.020563,19.653486,21.065954,68987912192
205.39126429,28.27100729,22.672266,22.146574,24.320164,105622137733392
205.39287693,28.27312614,22.613325,21.89341,24.531603,105622104179472
205.39224985,28.32101191,20.721157,20.393995,21.764755,35253360136720
205.39141364,28.32061824,22.273491,21.58503,24.330847,35253360136464
205.38003284,28.25467495,20.419008,20.097143,21.424658,68987912192
205.39151814,28.27830164,21.107807,20.628071,21.908218,35253360132624
205.39258713,28.27928145,22.143358,21.501562,23.881336,105622104309776
205.38033655,28.21240421,20.402872,20.122263,21.324709,68987912192
205.384869,28.21823878,20.879417,20.470181,21.442163,68987912192
205.4466727,28.784224,21.442093,21.020494,23.685858,68987912704
205.46414148,28.65437998,23.615314,23.080462,24.755058,422281453109504
205.39123013,28.7420352,25.259537,24.860859,26.242121,439804919681280
205.38860458,28.2360055,20.213106,19.944447,21.34025,72092847397928976
205.38730455,28.23573523,21.727406,21.10845,22.883999,105622104178704
205.39027163,28.23431515,23.63835,22.684965,24.532387,105622137733392
205.38848923,28.23496741,22.944214,22.811462,23.715481,387099261928208
205.3928694,28.26240344,19.769735,19.499866,20.813633,68987912704
205.39021835,28.24564386,19.986204,19.705816,20.914865,68987912704
205.39504798,28.80196798,22.042902,21.618675,23.727028,96972308808
204.6648272,28.93177652,20.077063,19.630577,21.098597,68987912704
205.13299186,28.82458533,22.908443,22.233875,24.772711,35255541175056
205.45510203,28.7351492,20.284126,19.995689,21.317873,35253360001040
205.44916166,28.63218603,21.072466,20.62455,22.039448,79792439368
205.1404132,28.77484773,16.570166,15.926024,18.378105,68987912192
205.13408823,28.82567042,19.652021,19.310917,20.625492,193548674794000
205.39085775,29.0707239,22.845531,22.490835,23.829269,439873639153920
205.44979981,28.63763428,21.484137,21.145275,22.290525,105622104309848
205.45026664,28.6385005,22.823441,21.875679,23.864075,475058011242800
205.45895865,28.67307698,22.095999,21.683144,23.327917,35287753293840
205.46258066,28.67451294,21.082657,20.782528,22.207142,234411262536
205.45649397,28.63631978,22.795416,22.16201,23.891636,281543964622848
205.39290419,28.72449254,23.448591,22.568836,24.730064,281543964623104
205.46267536,28.67994,20.103647,19.859703,20.939251,103347650560
205.46630609,28.66339329,20.02879,19.809711,21.150249,35253360132112
205.45499966,28.77421766,20.704336,20.298996,21.463404,68987912192
205.45344284,28.64137162,16.12591,15.981832,17.200697,35255507619856
205.45636817,28.64099003,21.235006,20.86062,22.96661,105622104178704
205.45302177,28.63975393,22.976105,22.192451,24.207151,316728370401296
204.66268465,28.95340341,21.340397,20.860933,22.733669,68988047872
204.66226559,28.75523874,23.962685,23.039667,24.734367,281543964623104
205.45507661,28.68993254,22.594902,21.99774,26.076254,35287753294096
205.46282017,28.68482541,19.956524,19.696724,21.00029,68987912704
204.87531529,28.77790891,22.223976,21.582296,23.342834,34695283016
205.38673176,28.31785199,20.74061,20.30216,21.736816,96972309064
205.39631544,29.09006361,19.199266,18.84589,20.150366,68987912704
205.44482643,28.70294324,21.328089,20.882452,22.322042,69055021128
205.44737299,28.67350986,21.624357,21.141642,22.105967,68987912448
205.45563769,28.68452029,20.909204,20.615396,22.122952,68987912192
205.44899626,28.64912995,21.957897,21.430471,23.456326,68988044032
205.38701899,28.2727101,19.444595,19.172037,20.400145,35253360001552
205.38483968,28.26972098,20.289099,19.959547,21.323397,193583068086288
205.38624106,28.27129519,20.818359,20.403065,21.520306,35253360001552
205.37906501,28.23222634,20.011337,19.757561,20.900648,35253360136720
205.37892759,28.2326683,20.816767,20.428591,21.526627,105656464048656
205.38022732,28.23159259,20.349407,20.104,21.395906,193583068090384
205.39636569,28.30696101,18.871265,18.613216,19.765797,35253360136208
205.39602348,28.30475105,20.917171,20.472271,21.897158,35253360136208
205.38623735,28.71623629,23.525558,22.581022,24.674236,281543964623104
205.37780516,28.31885121,20.774759,20.362267,21.594364,35253360001552
205.38069089,28.31742471,21.281797,20.876183,23.071358,105622104179216
205.3761388,28.31801748,23.183937,22.640886,24.369307,105624285217040
205.38208666,28.32011747,20.582649,20.228456,21.846138,35253360136720
205.38385798,28.32154015,22.438234,21.660488,24.15275,35253360136208
205.39589761,28.34708211,20.751955,20.425274,21.681303,35253360136208
205.39426033,28.34689081,21.219318,20.814007,24.043367,72092847398064400
205.13632618,28.74587664,23.551495,22.704908,25.264242,281543964623104
205.46438441,28.68703296,21.680088,21.110205,22.244745,35253360001296
205.37605698,28.81757863,23.083307,22.824711,25.668558,281543964623104
205.46538052,28.76575866,16.04788,15.545889,17.510025,35255507619856
205.46411331,28.73192218,16.117285,15.634757,17.501196,35253360132112
205.38936558,28.83510632,23.521091,23.341125,24.584538,281543964623104
204.63822205,27.99313649,23.036539,22.283192,26.35504,105589892059480
205.77635488,28.23230726,21.607992,21.188974,23.012548,68987912192
205.78375709,28.26869298,22.141361,21.675756,25.401167,68987912448
205.77453582,28.22846936,21.376064,20.867165,22.268869,35253360001040
205.7763346,28.2290248,23.08456,22.913494,23.936136,35255541039376
